dataset,label,sample_id_a,sample_id_b,dtw_distance
ASL,little bit,33518,33519,0.5232263803482056
ASL,little bit,33518,33521,0.16877885162830353
ASL,little bit,33519,33521,0.46146905422210693
ASL,live,33538,33539,0.32880792021751404
ASL,live,33538,33542,0.8040993809700012
ASL,live,33538,33545,0.2451745569705963
ASL,live,33538,66078,0.15992766618728638
ASL,live,33538,66079,0.1076066642999649
ASL,live,33539,33542,0.8426395058631897
ASL,live,33539,33545,0.34857600927352905
ASL,live,33539,66078,0.32398051023483276
ASL,live,33539,66079,0.33569538593292236
ASL,live,33542,33545,0.7636829018592834
ASL,live,33542,66078,0.8307140469551086
ASL,live,33542,66079,0.7788655757904053
ASL,live,33545,66078,0.24622756242752075
ASL,live,33545,66079,0.2788844704627991
ASL,live,66078,66079,0.14128367602825165
ASL,loan,33609,33612,0.3199930191040039
ASL,loan,33609,33616,0.2343742996454239
ASL,loan,33612,33616,0.34149637818336487
ASL,lobster,33639,33640,0.19742678105831146
ASL,lobster,33639,33641,0.1973630040884018
ASL,lobster,33639,33642,0.18933771550655365
ASL,lobster,33639,33643,0.21028031408786774
ASL,lobster,33639,33646,0.5775222182273865
ASL,lobster,33639,33648,0.19633089005947113
ASL,lobster,33640,33641,0.06257861107587814
ASL,lobster,33640,33642,0.08331139385700226
ASL,lobster,33640,33643,0.1971411108970642
ASL,lobster,33640,33646,0.6887606978416443
ASL,lobster,33640,33648,0.11757871508598328
ASL,lobster,33641,33642,0.06349286437034607
ASL,lobster,33641,33643,0.18312802910804749
ASL,lobster,33641,33646,0.6766470074653625
ASL,lobster,33641,33648,0.09230829030275345
ASL,lobster,33642,33643,0.1930062621831894
ASL,lobster,33642,33646,0.6928187012672424
ASL,lobster,33642,33648,0.112026646733284
ASL,lobster,33643,33646,0.6279757618904114
ASL,lobster,33643,33648,0.12482685595750809
ASL,lobster,33646,33648,0.6899918913841248
ASL,local,33651,33652,0.1871921420097351
ASL,local,33651,33653,0.1734040081501007
ASL,local,33651,33658,0.1408715546131134
ASL,local,33652,33653,0.23690654337406158
ASL,local,33652,33658,0.17710833251476288
ASL,local,33653,33658,0.13232272863388062
ASL,lock,33696,33697,0.2196694165468216
ASL,lock,33696,33698,0.20318494737148285
ASL,lock,33696,33701,0.7650949954986572
ASL,lock,33696,33704,0.21659542620182037
ASL,lock,33696,66080,0.21376582980155945
ASL,lock,33697,33698,0.20060497522354126
ASL,lock,33697,33701,0.9005557894706726
ASL,lock,33697,33704,0.13213294744491577
ASL,lock,33697,66080,0.22129493951797485
ASL,lock,33698,33701,0.8310445547103882
ASL,lock,33698,33704,0.17596642673015594
ASL,lock,33698,66080,0.23616530001163483
ASL,lock,33701,33704,0.8929965496063232
ASL,lock,33701,66080,0.7695805430412292
ASL,lock,33704,66080,0.26575103402137756
ASL,lonely,33766,33767,0.11876121163368225
ASL,lonely,33766,33768,0.17437349259853363
ASL,lonely,33766,33770,0.836237370967865
ASL,lonely,33766,33771,0.2035077065229416
ASL,lonely,33766,66081,0.3479580581188202
ASL,lonely,33767,33768,0.1457725465297699
ASL,lonely,33767,33770,0.8814178109169006
ASL,lonely,33767,33771,0.15620099008083344
ASL,lonely,33767,66081,0.3109239637851715
ASL,lonely,33768,33770,0.8559011220932007
ASL,lonely,33768,33771,0.16521163284778595
ASL,lonely,33768,66081,0.2371949553489685
ASL,lonely,33770,33771,0.9433496594429016
ASL,lonely,33770,66081,0.8446729183197021
ASL,lonely,33771,66081,0.27758127450942993
ASL,long,33804,33805,0.23551133275032043
ASL,long,33804,33806,0.19275014102458954
ASL,long,33804,33808,0.638694703578949
ASL,long,33804,33812,0.21044784784317017
ASL,long,33805,33806,0.18369273841381073
ASL,long,33805,33808,0.53977370262146
ASL,long,33805,33812,0.29283568263053894
ASL,long,33806,33808,0.5633582472801208
ASL,long,33806,33812,0.18724709749221802
ASL,long,33808,33812,0.6332236528396606
ASL,look at,33851,33857,0.3334089517593384
ASL,look for,33881,33882,0.23688086867332458
ASL,look for,33881,33884,0.269463449716568
ASL,look for,33882,33884,0.16149690747261047
ASL,lord,33980,33981,0.20927877724170685
ASL,lord,33980,33983,0.5746127367019653
ASL,lord,33980,33986,0.38408663868904114
ASL,lord,33981,33983,0.5053828954696655
ASL,lord,33981,33986,0.4221215546131134
ASL,lord,33983,33986,0.7570457458496094
ASL,lose,34002,34004,0.2782823145389557
ASL,lose,34002,34005,0.2219811975955963
ASL,lose,34002,34006,0.19316363334655762
ASL,lose,34002,34007,0.2058442085981369
ASL,lose,34002,34008,0.33529984951019287
ASL,lose,34002,34012,0.3941110670566559
ASL,lose,34002,34017,0.22937244176864624
ASL,lose,34002,34018,0.26283544301986694
ASL,lose,34004,34005,0.18090850114822388
ASL,lose,34004,34006,0.17617973685264587
ASL,lose,34004,34007,0.1712987720966339
ASL,lose,34004,34008,0.3714653253555298
ASL,lose,34004,34012,0.5606657266616821
ASL,lose,34004,34017,0.33119913935661316
ASL,lose,34004,34018,0.36534541845321655
ASL,lose,34005,34006,0.1609462946653366
ASL,lose,34005,34007,0.1524757593870163
ASL,lose,34005,34008,0.37148329615592957
ASL,lose,34005,34012,0.46741244196891785
ASL,lose,34005,34017,0.29929667711257935
ASL,lose,34005,34018,0.3180764317512512
ASL,lose,34006,34007,0.049774061888456345
ASL,lose,34006,34008,0.3663962483406067
ASL,lose,34006,34012,0.48751965165138245
ASL,lose,34006,34017,0.26184314489364624
ASL,lose,34006,34018,0.2801419198513031
ASL,lose,34007,34008,0.35466495156288147
ASL,lose,34007,34012,0.48264092206954956
ASL,lose,34007,34017,0.26599812507629395
ASL,lose,34007,34018,0.27935048937797546
ASL,lose,34008,34012,0.5200677514076233
ASL,lose,34008,34017,0.3769553303718567
ASL,lose,34008,34018,0.4042086601257324
ASL,lose,34012,34017,0.3411228060722351
ASL,lose,34012,34018,0.3411790132522583
ASL,lose,34017,34018,0.11863554269075394
ASL,loud,34087,34088,0.2513802647590637
ASL,loud,34087,34089,0.3312648832798004
ASL,loud,34087,34091,0.5443388819694519
ASL,loud,34087,34095,0.38046199083328247
ASL,loud,34087,66087,0.35140907764434814
ASL,loud,34088,34089,0.270420640707016
ASL,loud,34088,34091,0.5055150389671326
ASL,loud,34088,34095,0.28059789538383484
ASL,loud,34088,66087,0.2672322392463684
ASL,loud,34089,34091,0.4488968849182129
ASL,loud,34089,34095,0.2768343985080719
ASL,loud,34089,66087,0.15618300437927246
ASL,loud,34091,34095,0.5235044956207275
ASL,loud,34091,66087,0.47097280621528625
ASL,loud,34095,66087,0.16999095678329468
ASL,lousy,34110,34111,0.29409217834472656
ASL,lousy,34110,34112,0.3755780756473541
ASL,lousy,34110,34114,0.2923406660556793
ASL,lousy,34110,34117,0.3883083760738373
ASL,lousy,34110,66088,0.3629052937030792
ASL,lousy,34111,34112,0.20992399752140045
ASL,lousy,34111,34114,0.3831844925880432
ASL,lousy,34111,34117,0.27206674218177795
ASL,lousy,34111,66088,0.19079279899597168
ASL,lousy,34112,34114,0.4903480112552643
ASL,lousy,34112,34117,0.2461763471364975
ASL,lousy,34112,66088,0.16963694989681244
ASL,lousy,34114,34117,0.46707266569137573
ASL,lousy,34114,66088,0.4723319113254547
ASL,lousy,34117,66088,0.2116468846797943
ASL,love,34121,34123,0.2213122695684433
ASL,love,34121,34124,0.4102689027786255
ASL,love,34121,34127,0.5849612355232239
ASL,love,34121,34128,0.532561719417572
ASL,love,34121,34129,0.4373168647289276
ASL,love,34121,34137,0.23488137125968933
ASL,love,34123,34124,0.3885735273361206
ASL,love,34123,34127,0.6841986179351807
ASL,love,34123,34128,0.5894728899002075
ASL,love,34123,34129,0.5020776987075806
ASL,love,34123,34137,0.26405519247055054
ASL,love,34124,34127,0.6355337500572205
ASL,love,34124,34128,0.6541454195976257
ASL,love,34124,34129,0.5496953725814819
ASL,love,34124,34137,0.3937695622444153
ASL,love,34127,34128,0.3817939758300781
ASL,love,34127,34129,0.35945141315460205
ASL,love,34127,34137,0.7138276696205139
ASL,love,34128,34129,0.17686933279037476
ASL,love,34128,34137,0.6938566565513611
ASL,love,34129,34137,0.587039589881897
ASL,lucky,34204,34205,0.2425612360239029
ASL,lucky,34204,34206,0.1984078586101532
ASL,lucky,34204,34207,0.22120775282382965
ASL,lucky,34204,34208,0.28181490302085876
ASL,lucky,34204,34211,1.1061899662017822
ASL,lucky,34204,66090,0.23084355890750885
ASL,lucky,34205,34206,0.1588546633720398
ASL,lucky,34205,34207,0.24896913766860962
ASL,lucky,34205,34208,0.21453280746936798
ASL,lucky,34205,34211,1.155837893486023
ASL,lucky,34205,66090,0.38509684801101685
ASL,lucky,34206,34207,0.14085938036441803
ASL,lucky,34206,34208,0.2757360339164734
ASL,lucky,34206,34211,1.1522289514541626
ASL,lucky,34206,66090,0.2852393388748169
ASL,lucky,34207,34208,0.34082362055778503
ASL,lucky,34207,34211,1.1745043992996216
ASL,lucky,34207,66090,0.27337589859962463
ASL,lucky,34208,34211,1.2304636240005493
ASL,lucky,34208,66090,0.4092656075954437
ASL,lucky,34211,66090,1.2073554992675781
ASL,lunch,34265,34266,0.20049236714839935
ASL,lunch,34265,34268,0.17259126901626587
ASL,lunch,34265,34269,0.18294410407543182
ASL,lunch,34265,34271,0.34687891602516174
ASL,lunch,34265,34276,0.21252577006816864
ASL,lunch,34266,34268,0.21017295122146606
ASL,lunch,34266,34269,0.16018907725811005
ASL,lunch,34266,34271,0.37479084730148315
ASL,lunch,34266,34276,0.21135850250720978
ASL,lunch,34268,34269,0.189336359500885
ASL,lunch,34268,34271,0.33969300985336304
ASL,lunch,34268,34276,0.17595727741718292
ASL,lunch,34269,34271,0.375701367855072
ASL,lunch,34269,34276,0.1558932662010193
ASL,lunch,34271,34276,0.4276488721370697
ASL,m,35897,35899,1.6523890495300293
ASL,m,35897,35901,0.45231762528419495
ASL,m,35897,66051,0.36989447474479675
ASL,m,35899,35901,1.8511377573013306
ASL,m,35899,66051,1.6569865942001343
ASL,m,35901,66051,0.6876219511032104
ASL,machine,34353,34354,0.17748700082302094
ASL,machine,34353,34355,0.21772141754627228
ASL,machine,34353,34357,0.6885291934013367
ASL,machine,34353,34359,0.19603611528873444
ASL,machine,34353,66091,0.1843678504228592
ASL,machine,34354,34355,0.280331552028656
ASL,machine,34354,34357,0.63410884141922
ASL,machine,34354,34359,0.2910042405128479
ASL,machine,34354,66091,0.19021564722061157
ASL,machine,34355,34357,0.8158568143844604
ASL,machine,34355,34359,0.17610274255275726
ASL,machine,34355,66091,0.2694820463657379
ASL,machine,34357,34359,0.8282385468482971
ASL,machine,34357,66091,0.7350711226463318
ASL,machine,34359,66091,0.22743511199951172
ASL,mad,34369,34370,0.2554749548435211
ASL,mad,34369,34371,0.1788398176431656
ASL,mad,34369,34375,0.5061050653457642
ASL,mad,34369,34382,0.4613604247570038
ASL,mad,34370,34371,0.2909832298755646
ASL,mad,34370,34375,0.5205761790275574
ASL,mad,34370,34382,0.5379721522331238
ASL,mad,34371,34375,0.46817877888679504
ASL,mad,34371,34382,0.4000190496444702
ASL,mad,34375,34382,0.49273183941841125
ASL,magazine,34386,34387,0.42221599817276
ASL,magazine,34386,34388,0.18788482248783112
ASL,magazine,34386,34390,0.2368653416633606
ASL,magazine,34386,34395,0.40832048654556274
ASL,magazine,34387,34388,0.4195975661277771
ASL,magazine,34387,34390,0.5254530310630798
ASL,magazine,34387,34395,0.6954650282859802
ASL,magazine,34388,34390,0.24120597541332245
ASL,magazine,34388,34395,0.45964953303337097
ASL,magazine,34390,34395,0.3016268312931061
ASL,magic,34397,34398,0.22320155799388885
ASL,magic,34397,34400,0.4378874599933624
ASL,magic,34397,34402,0.46781057119369507
ASL,magic,34397,66092,0.23702634871006012
ASL,magic,34398,34400,0.5328429937362671
ASL,magic,34398,34402,0.47230157256126404
ASL,magic,34398,66092,0.2980014681816101
ASL,magic,34400,34402,0.4889813959598541
ASL,magic,34400,66092,0.5309614539146423
ASL,magic,34402,66092,0.5572319626808167
ASL,mainstream,34510,34511,0.2430557906627655
ASL,mainstream,34510,34512,0.2574630379676819
ASL,mainstream,34510,34514,0.4220954477787018
ASL,mainstream,34510,34516,0.264583945274353
ASL,mainstream,34511,34512,0.19623731076717377
ASL,mainstream,34511,34514,0.459384024143219
ASL,mainstream,34511,34516,0.14941947162151337
ASL,mainstream,34512,34514,0.4499782919883728
ASL,mainstream,34512,34516,0.10894445329904556
ASL,mainstream,34514,34516,0.4656706154346466
ASL,major,34543,34544,0.3726891279220581
ASL,major,34543,34545,0.2924237549304962
ASL,major,34543,34547,0.3630180358886719
ASL,major,34543,34550,0.3672938942909241
ASL,major,34544,34545,0.2322612702846527
ASL,major,34544,34547,0.5209952592849731
ASL,major,34544,34550,0.15001903474330902
ASL,major,34545,34547,0.41029611229896545
ASL,major,34545,34550,0.2405450940132141
ASL,major,34547,34550,0.4512852430343628
ASL,make,34575,34577,0.2340783029794693
ASL,make,34575,34578,0.2504865825176239
ASL,make,34575,34579,0.2294834554195404
ASL,make,34575,34580,0.22501392662525177
ASL,make,34575,34581,0.21304994821548462
ASL,make,34575,34583,0.6809539794921875
ASL,make,34575,34584,0.7540152072906494
ASL,make,34575,34586,0.2432761937379837
ASL,make,34577,34578,0.07962653040885925
ASL,make,34577,34579,0.12221678346395493
ASL,make,34577,34580,0.1705929934978485
ASL,make,34577,34581,0.19301697611808777
ASL,make,34577,34583,0.8163666129112244
ASL,make,34577,34584,0.9166337847709656
ASL,make,34577,34586,0.18493638932704926
ASL,make,34578,34579,0.11763174831867218
ASL,make,34578,34580,0.19459585845470428
ASL,make,34578,34581,0.18212075531482697
ASL,make,34578,34583,0.8160159587860107
ASL,make,34578,34584,0.9167405366897583
ASL,make,34578,34586,0.1674313247203827
ASL,make,34579,34580,0.1827281415462494
ASL,make,34579,34581,0.25123682618141174
ASL,make,34579,34583,0.7997796535491943
ASL,make,34579,34584,0.9115732312202454
ASL,make,34579,34586,0.20548218488693237
ASL,make,34580,34581,0.24045318365097046
ASL,make,34580,34583,0.7801762223243713
ASL,make,34580,34584,0.8790781497955322
ASL,make,34580,34586,0.24077293276786804
ASL,make,34581,34583,0.7580984234809875
ASL,make,34581,34584,0.8156652450561523
ASL,make,34581,34586,0.19716158509254456
ASL,make,34583,34584,0.3677155077457428
ASL,make,34583,34586,0.7767301201820374
ASL,make,34584,34586,0.8739433288574219
ASL,man,34732,34733,0.2598748803138733
ASL,man,34732,34734,0.22922393679618835
ASL,man,34732,34736,0.23404721915721893
ASL,man,34732,34737,0.2132108360528946
ASL,man,34732,34738,0.233733668923378
ASL,man,34732,34742,0.38282838463783264
ASL,man,34732,34746,0.18625584244728088
ASL,man,34732,66097,0.21500155329704285
ASL,man,34732,66098,0.22034253180027008
ASL,man,34732,66099,0.23744943737983704
ASL,man,34732,69395,0.27388808131217957
ASL,man,34733,34734,0.17040516436100006
ASL,man,34733,34736,0.2805127799510956
ASL,man,34733,34737,0.19860918819904327
ASL,man,34733,34738,0.293798565864563
ASL,man,34733,34742,0.319705069065094
ASL,man,34733,34746,0.17206810414791107
ASL,man,34733,66097,0.2701263725757599
ASL,man,34733,66098,0.2734302878379822
ASL,man,34733,66099,0.2962612509727478
ASL,man,34733,69395,0.37168341875076294
ASL,man,34734,34736,0.22471655905246735
ASL,man,34734,34737,0.17829753458499908
ASL,man,34734,34738,0.25771233439445496
ASL,man,34734,34742,0.36646440625190735
ASL,man,34734,34746,0.1731274574995041
ASL,man,34734,66097,0.20267239212989807
ASL,man,34734,66098,0.22500057518482208
ASL,man,34734,66099,0.23864491283893585
ASL,man,34734,69395,0.33202436566352844
ASL,man,34736,34737,0.15963034331798553
ASL,man,34736,34738,0.19709548354148865
ASL,man,34736,34742,0.44585371017456055
ASL,man,34736,34746,0.22828759253025055
ASL,man,34736,66097,0.16132743656635284
ASL,man,34736,66098,0.1796690970659256
ASL,man,34736,66099,0.19664917886257172
ASL,man,34736,69395,0.3475428521633148
ASL,man,34737,34738,0.23030942678451538
ASL,man,34737,34742,0.38220369815826416
ASL,man,34737,34746,0.17207954823970795
ASL,man,34737,66097,0.16487105190753937
ASL,man,34737,66098,0.17490291595458984
ASL,man,34737,66099,0.197087824344635
ASL,man,34737,69395,0.3754384219646454
ASL,man,34738,34742,0.47686925530433655
ASL,man,34738,34746,0.2249675691127777
ASL,man,34738,66097,0.22982476651668549
ASL,man,34738,66098,0.22856110334396362
ASL,man,34738,66099,0.2469911277294159
ASL,man,34738,69395,0.2902636229991913
ASL,man,34742,34746,0.35816690325737
ASL,man,34742,66097,0.4437845051288605
ASL,man,34742,66098,0.4534073770046234
ASL,man,34742,66099,0.4661787748336792
ASL,man,34742,69395,0.4855090379714966
ASL,man,34746,66097,0.1920737773180008
ASL,man,34746,66098,0.1807992160320282
ASL,man,34746,66099,0.20609134435653687
ASL,man,34746,69395,0.274651437997818
ASL,man,66097,66098,0.07819925248622894
ASL,man,66097,66099,0.08575885742902756
ASL,man,66097,69395,0.33159786462783813
ASL,man,66098,66099,0.06075257807970047
ASL,man,66098,69395,0.33757174015045166
ASL,man,66099,69395,0.35628029704093933
ASL,manage,34687,34688,0.2538253962993622
ASL,manage,34687,34690,0.7468997836112976
ASL,manage,34687,34692,0.1549190729856491
ASL,manage,34687,66100,0.16802000999450684
ASL,manage,34688,34690,0.6782169938087463
ASL,manage,34688,34692,0.27371397614479065
ASL,manage,34688,66100,0.3162606358528137
ASL,manage,34690,34692,0.7686715722084045
ASL,manage,34690,66100,0.6972398161888123
ASL,manage,34692,66100,0.22507807612419128
ASL,manager,34699,34701,0.22419239580631256
ASL,manager,34699,34702,0.18026526272296906
ASL,manager,34699,34703,0.18060185015201569
ASL,manager,34699,34705,0.500815212726593
ASL,manager,34701,34702,0.23996715247631073
ASL,manager,34701,34703,0.2007797509431839
ASL,manager,34701,34705,0.44414710998535156
ASL,manager,34702,34703,0.18461455404758453
ASL,manager,34702,34705,0.5323488712310791
ASL,manager,34703,34705,0.5574516654014587
ASL,many,34823,34824,0.32733285427093506
ASL,many,34823,34825,0.2937939763069153
ASL,many,34823,34826,0.23946650326251984
ASL,many,34823,34827,0.2853885889053345
ASL,many,34823,34830,0.5768607258796692
ASL,many,34823,34831,0.350877583026886
ASL,many,34823,34832,0.4441305100917816
ASL,many,34823,34839,0.44626012444496155
ASL,many,34823,69396,0.3001836836338043
ASL,many,34824,34825,0.22581513226032257
ASL,many,34824,34826,0.26261386275291443
ASL,many,34824,34827,0.2580778896808624
ASL,many,34824,34830,0.5601978302001953
ASL,many,34824,34831,0.3041689991950989
ASL,many,34824,34832,0.4659169316291809
ASL,many,34824,34839,0.37363991141319275
ASL,many,34824,69396,0.42087438702583313
ASL,many,34825,34826,0.1463080495595932
ASL,many,34825,34827,0.21636781096458435
ASL,many,34825,34830,0.5882675647735596
ASL,many,34825,34831,0.3708217442035675
ASL,many,34825,34832,0.5154699087142944
ASL,many,34825,34839,0.380587637424469
ASL,many,34825,69396,0.4192040264606476
ASL,many,34826,34827,0.1791139394044876
ASL,many,34826,34830,0.5762933492660522
ASL,many,34826,34831,0.3863985240459442
ASL,many,34826,34832,0.49892765283584595
ASL,many,34826,34839,0.3933670222759247
ASL,many,34826,69396,0.4169752299785614
ASL,many,34827,34830,0.5834894776344299
ASL,many,34827,34831,0.40341076254844666
ASL,many,34827,34832,0.502614438533783
ASL,many,34827,34839,0.38486653566360474
ASL,many,34827,69396,0.4278298318386078
ASL,many,34830,34831,0.4224688708782196
ASL,many,34830,34832,0.3063293695449829
ASL,many,34830,34839,0.8083064556121826
ASL,many,34830,69396,0.6180800199508667
ASL,many,34831,34832,0.3749995827674866
ASL,many,34831,34839,0.5016708970069885
ASL,many,34831,69396,0.3552003502845764
ASL,many,34832,34839,0.7108318209648132
ASL,many,34832,69396,0.5447494983673096
ASL,many,34839,69396,0.43674248456954956
ASL,march,34861,34862,0.3520269989967346
ASL,march,34861,34864,0.29907581210136414
ASL,march,34861,34867,0.4436245560646057
ASL,march,34861,34868,1.0401331186294556
ASL,march,34861,34872,0.2355514019727707
ASL,march,34861,34873,0.25433728098869324
ASL,march,34862,34864,0.28171443939208984
ASL,march,34862,34867,0.5241377949714661
ASL,march,34862,34868,1.049471378326416
ASL,march,34862,34872,0.2774887979030609
ASL,march,34862,34873,0.4081646800041199
ASL,march,34864,34867,0.6019471287727356
ASL,march,34864,34868,1.1296329498291016
ASL,march,34864,34872,0.20484000444412231
ASL,march,34864,34873,0.43900778889656067
ASL,march,34867,34868,1.024904727935791
ASL,march,34867,34872,0.504376232624054
ASL,march,34867,34873,0.36899903416633606
ASL,march,34868,34872,1.0218459367752075
ASL,march,34868,34873,0.9691606760025024
ASL,march,34872,34873,0.298663467168808
ASL,marry,34956,34957,0.23006471991539001
ASL,marry,34956,34958,0.159867063164711
ASL,marry,34956,34959,0.21280664205551147
ASL,marry,34956,34961,0.6334617733955383
ASL,marry,34956,34965,0.2678343951702118
ASL,marry,34956,66104,0.20429778099060059
ASL,marry,34957,34958,0.24992051720619202
ASL,marry,34957,34959,0.2152291238307953
ASL,marry,34957,34961,0.5721256732940674
ASL,marry,34957,34965,0.20613402128219604
ASL,marry,34957,66104,0.25026753544807434
ASL,marry,34958,34959,0.24711331725120544
ASL,marry,34958,34961,0.6999694108963013
ASL,marry,34958,34965,0.30905839800834656
ASL,marry,34958,66104,0.1718839555978775
ASL,marry,34959,34961,0.6476787328720093
ASL,marry,34959,34965,0.3011851906776428
ASL,marry,34959,66104,0.28355881571769714
ASL,marry,34961,34965,0.5042243003845215
ASL,marry,34961,66104,0.6881839632987976
ASL,marry,34965,66104,0.257593035697937
ASL,match,35114,35115,0.2205667644739151
ASL,match,35114,35116,0.3219829499721527
ASL,match,35114,35119,0.39284393191337585
ASL,match,35114,35120,0.4930633008480072
ASL,match,35114,35121,1.28162682056427
ASL,match,35114,35126,0.4057594835758209
ASL,match,35114,66106,0.19108794629573822
ASL,match,35115,35116,0.19874070584774017
ASL,match,35115,35119,0.3536912202835083
ASL,match,35115,35120,0.4186107814311981
ASL,match,35115,35121,1.1885335445404053
ASL,match,35115,35126,0.46962279081344604
ASL,match,35115,66106,0.2730914056301117
ASL,match,35116,35119,0.37995606660842896
ASL,match,35116,35120,0.4253334403038025
ASL,match,35116,35121,1.1870825290679932
ASL,match,35116,35126,0.4554925262928009
ASL,match,35116,66106,0.32062941789627075
ASL,match,35119,35120,0.38322845101356506
ASL,match,35119,35121,1.1173402070999146
ASL,match,35119,35126,0.5601736903190613
ASL,match,35119,66106,0.38432201743125916
ASL,match,35120,35121,0.8716698884963989
ASL,match,35120,35126,0.6681614518165588
ASL,match,35120,66106,0.4700946807861328
ASL,match,35121,35126,1.4806015491485596
ASL,match,35121,66106,1.2668251991271973
ASL,match,35126,66106,0.43368101119995117
ASL,math,35155,35156,0.19739320874214172
ASL,math,35155,35158,0.1880345195531845
ASL,math,35155,35159,0.23934611678123474
ASL,math,35155,35160,1.3428171873092651
ASL,math,35155,35163,0.22682777047157288
ASL,math,35155,66107,0.19528286159038544
ASL,math,35156,35158,0.2750517427921295
ASL,math,35156,35159,0.23117254674434662
ASL,math,35156,35160,1.3466224670410156
ASL,math,35156,35163,0.2358541041612625
ASL,math,35156,66107,0.20880673825740814
ASL,math,35158,35159,0.2317303717136383
ASL,math,35158,35160,1.4748095273971558
ASL,math,35158,35163,0.16316215693950653
ASL,math,35158,66107,0.22554969787597656
ASL,math,35159,35160,1.460692286491394
ASL,math,35159,35163,0.2435120940208435
ASL,math,35159,66107,0.2839769124984741
ASL,math,35160,35163,1.4598519802093506
ASL,math,35160,66107,1.319351315498352
ASL,math,35163,66107,0.24401523172855377
ASL,mature,35189,35190,0.22344304621219635
ASL,mature,35189,35191,0.15893101692199707
ASL,mature,35189,35198,0.2047083079814911
ASL,mature,35190,35191,0.21978309750556946
ASL,mature,35190,35198,0.18983539938926697
ASL,mature,35191,35198,0.18476606905460358
ASL,maximum,35209,35210,0.3259972631931305
ASL,maximum,35209,35211,0.2946605682373047
ASL,maximum,35209,35212,0.25803476572036743
ASL,maximum,35209,35214,0.599744975566864
ASL,maximum,35209,35216,0.252872496843338
ASL,maximum,35210,35211,0.15278063714504242
ASL,maximum,35210,35212,0.1985628753900528
ASL,maximum,35210,35214,0.45618489384651184
ASL,maximum,35210,35216,0.19620510935783386
ASL,maximum,35211,35212,0.20271795988082886
ASL,maximum,35211,35214,0.5085256099700928
ASL,maximum,35211,35216,0.20292384922504425
ASL,maximum,35212,35214,0.48705020546913147
ASL,maximum,35212,35216,0.19987636804580688
ASL,maximum,35214,35216,0.4560506045818329
ASL,maybe,35218,35219,0.2904599606990814
ASL,maybe,35218,35220,0.25787684321403503
ASL,maybe,35218,35222,0.5583783388137817
ASL,maybe,35218,35226,0.2693268060684204
ASL,maybe,35218,69397,0.30549514293670654
ASL,maybe,35219,35220,0.19867268204689026
ASL,maybe,35219,35222,0.7030493021011353
ASL,maybe,35219,35226,0.17593379318714142
ASL,maybe,35219,69397,0.45957326889038086
ASL,maybe,35220,35222,0.5660732984542847
ASL,maybe,35220,35226,0.16801610589027405
ASL,maybe,35220,69397,0.3493380844593048
ASL,maybe,35222,35226,0.6408702731132507
ASL,maybe,35222,69397,0.3905477225780487
ASL,maybe,35226,69397,0.4318026304244995
ASL,me,35544,35545,0.2833016514778137
ASL,me,35544,35546,0.37812262773513794
ASL,me,35544,35548,0.34958016872406006
ASL,me,35545,35546,0.22912000119686127
ASL,me,35545,35548,0.4039979577064514
ASL,me,35546,35548,0.5003027319908142
ASL,mean,35289,35291,0.21947994828224182
ASL,mean,35289,35292,0.1936512142419815
ASL,mean,35289,35293,0.2314758598804474
ASL,mean,35289,35295,0.2475605309009552
ASL,mean,35289,35298,0.42368918657302856
ASL,mean,35289,35299,0.614094078540802
ASL,mean,35289,35305,0.2212325930595398
ASL,mean,35291,35292,0.21011391282081604
ASL,mean,35291,35293,0.25019508600234985
ASL,mean,35291,35295,0.25908005237579346
ASL,mean,35291,35298,0.5158511996269226
ASL,mean,35291,35299,0.6740526556968689
ASL,mean,35291,35305,0.13866552710533142
ASL,mean,35292,35293,0.2478000819683075
ASL,mean,35292,35295,0.2830682694911957
ASL,mean,35292,35298,0.49594420194625854
ASL,mean,35292,35299,0.6094185709953308
ASL,mean,35292,35305,0.21574287116527557
ASL,mean,35293,35295,0.15643849968910217
ASL,mean,35293,35298,0.4976024031639099
ASL,mean,35293,35299,0.6089250445365906
ASL,mean,35293,35305,0.20895053446292877
ASL,mean,35295,35298,0.5458773374557495
ASL,mean,35295,35299,0.6791470050811768
ASL,mean,35295,35305,0.21889737248420715
ASL,mean,35298,35299,0.5031033754348755
ASL,mean,35298,35305,0.5615245699882507
ASL,mean,35299,35305,0.6995207667350769
ASL,meaning,35306,35307,0.1662755012512207
ASL,measure,35338,35339,0.16110526025295258
ASL,measure,35338,35340,0.14507605135440826
ASL,measure,35338,35341,0.14264723658561707
ASL,measure,35338,35344,0.9594010710716248
ASL,measure,35338,35346,0.1505749225616455
ASL,measure,35338,66108,0.18091462552547455
ASL,measure,35339,35340,0.16300182044506073
ASL,measure,35339,35341,0.19108198583126068
ASL,measure,35339,35344,1.001481294631958
ASL,measure,35339,35346,0.2150399088859558
ASL,measure,35339,66108,0.23716317117214203
ASL,measure,35340,35341,0.13925474882125854
ASL,measure,35340,35344,1.0155549049377441
ASL,measure,35340,35346,0.117325559258461
ASL,measure,35340,66108,0.15755048394203186
ASL,measure,35341,35344,0.9873765707015991
ASL,measure,35341,35346,0.1085469052195549
ASL,measure,35341,66108,0.16082534193992615
ASL,measure,35344,35346,0.9963929057121277
ASL,measure,35344,66108,1.0404890775680542
ASL,measure,35346,66108,0.16398034989833832
ASL,meat,35360,35361,0.3898875415325165
