video_path,video_name,fps,frame_count,processed_frames,sampled_frames,sample_frames_config,analysis_width_config,flow_every_n,mediapipe_every_n,mediapipe_checked_frames,resolution,analysis_resolution,brightness_mean,brightness_std,blur_mean,blur_std,edge_density_mean,edge_density_std,motion_mean,motion_std,occlusion_rate,hand_visibility_ratio,hand_detected_frames,person_area_ratio_mean,person_area_ratio_std,frontality_score,angle_variance,shoulder_angle_mean
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00890.mp4,W00890.mp4,29.97002997002997,110,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.74448567708333,25.001581179572288,486.01091520687146,61.96674708056636,0.028406394675925928,0.0018562049564649476,0.2845479344779795,0.15039492073226243,0.5,1.0,3,0.3258119216794049,0.033640935160968256,0.9727048849066099,0.041622474789619446,-168.89179679307895
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00892.mp4,W00892.mp4,29.97002997002997,80,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.9262818287037,25.586860715531248,333.72865841900864,31.209857475801684,0.026040219907407403,0.0011682032312105603,0.1858719191937284,0.1819923448561031,0.33333333333333337,1.0,4,0.3867295476497687,0.02971177105585075,0.9647045979897181,0.006575475136439006,-0.7292925243529093
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00893.mp4,W00893.mp4,29.97002997002997,134,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.6531083622685,24.81173179980303,362.0716709254763,43.75548450756371,0.027726417824074073,0.002641474081530535,0.2773342422125014,0.1588349647399419,0.5,1.0,3,0.3664852309935552,0.01998990246629417,0.9790495013197263,0.01622709135214488,116.68393718047544
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00894.mp4,W00894.mp4,29.97002997002997,92,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.41473307291666,25.142425715131793,335.6438780257111,30.44950891964641,0.02538917824074074,0.001688079174879948,0.1646775406869975,0.0879665830277882,0.33333333333333337,1.0,4,0.3739462136690488,0.02360217381553271,0.9637961263457934,0.006718233227729797,59.92325953703289
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00895.mp4,W00895.mp4,29.97002997002997,101,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",90.04861834490741,24.964533620662632,293.1332447603202,28.973906093554294,0.025609809027777777,0.0015416913697201794,0.25956711308522656,0.21316381395379946,0.5,1.0,3,0.32514868880796993,0.03263992933833739,0.9780068770051003,0.012599448362986246,59.61754265423978
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00899.mp4,W00899.mp4,29.97002997002997,101,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.88330150462964,24.532187398244947,429.23676317068345,49.50075151787779,0.027792968749999997,0.0023200388417701215,0.2142427907409993,0.19384680994979867,0.33333333333333337,1.0,4,0.29285165862882884,0.04528213261253564,0.976606567700704,0.014704734086990356,58.056869546942664
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00900.mp4,W00900.mp4,29.97002997002997,71,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.6534396701389,25.002231482779152,252.8681380208459,12.937775603660073,0.026064091435185188,0.0020552424694229637,0.32468426498499786,0.14860941916437706,0.5,1.0,3,0.4550174509075049,0.06714594997249183,0.9668758884072304,0.008156200249989828,-119.24106761121998
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00901.mp4,W00901.mp4,29.97002997002997,79,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.33200882523148,25.461449109425008,385.7365985122492,37.972192393272934,0.02443938078703704,0.0008036975569326395,0.153674741698937,0.11783548142634051,0.16666666666666663,1.0,5,0.35781590169036165,0.010368810413860839,0.9775560597578684,0.018695861101150513,-175.57559021000876
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00902.mp4,W00902.mp4,29.97002997002997,86,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.69394169560185,25.29163499766364,460.0120899160377,55.55005993572983,0.028055555555555556,0.0016711290690101226,0.32062517919323663,0.18776099176529942,0.16666666666666663,1.0,5,0.35266409141942595,0.01765128756442762,0.9657737662394842,0.043493772546450295,108.78365257936606
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00903.mp4,W00903.mp4,29.97002997002997,89,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.50709273726852,25.816168296379015,378.30425736587586,36.580237296841574,0.02466218171296296,0.0008639366859611201,0.23435243760997598,0.13483350781476766,0.5,1.0,3,0.3562640999054795,0.029136277841181432,0.983089399834474,0.015888502200444538,-176.215830437969
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00904.mp4,W00904.mp4,29.97002997002997,115,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.72120008680555,25.13895606745434,436.2602100801946,50.041417715808194,0.026068431712962966,0.0012408233918706866,0.14630064097317783,0.09863557310438105,0.33333333333333337,1.0,4,0.31673319329503585,0.01771269063682109,0.9924500212073326,0.009741514921188354,-118.17016448654108
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00905.mp4,W00905.mp4,29.97002997002997,109,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.7012839988426,25.4255746606985,464.31238191859876,58.619167879953714,0.027765480324074072,0.002123938063745989,0.23113440383564343,0.20473642111918913,0.5,1.0,3,0.3583779256274709,0.020666803777993674,0.9788694505890211,0.02169284224510193,-3.3618423420289503
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00906.mp4,W00906.mp4,29.97002997002997,94,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.71978515625,25.09833608100027,347.9649519580732,32.26698889783739,0.024249131944444446,0.0010032365329791567,0.15589919669384306,0.09589704094045172,0.33333333333333337,1.0,4,0.3241784517796103,0.027987552455192896,0.9888137951493263,0.014237046241760254,-176.85228012173252
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00907.mp4,W00907.mp4,29.97002997002997,106,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.59351634837962,24.446771392186864,374.7124271144537,41.459163167383466,0.02679325810185185,0.0020640776743464724,0.2237443116239526,0.1682630742183834,0.5,1.0,3,0.29130424713643804,0.05170088259407589,0.9758623639742533,0.016947115461031597,-176.2805833513246
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00908.mp4,W00908.mp4,29.97002997002997,99,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.41203342013888,24.45579136049268,335.1060278539964,19.96144419724686,0.026148726851851854,0.0015998514825992976,0.2548197770321911,0.15884160238034303,0.5,1.0,3,0.32171709363426587,0.024769911509977576,0.9759663939476013,0.026835724711418152,-114.18936633789536
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00909.mp4,W00909.mp4,29.97002997002997,115,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.8878175636574,22.79079557560244,297.88439493774916,29.83639611764669,0.023959780092592597,0.0015973945397770902,0.1670971199531447,0.14582310006636534,0.8333333333333334,1.0,1,0.3987525803642337,0.021283611020938557,0.7359208166599274,0.006836881240208943,-59.10098625215701
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00910.mp4,W00910.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.25390335648149,25.22314250792888,250.69046195796764,9.907044156588388,0.02334129050925926,0.0011801190978866097,0.1750995455817743,0.14469156204695272,0.5,1.0,3,0.3455065315402572,0.011700756754975526,0.8978500838081042,0.016271427273750305,-114.68968680355142
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00911.mp4,W00911.mp4,29.97002997002997,132,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.40882884837963,24.332625557787537,346.87935076874163,20.49389732982876,0.025999710648148145,0.0018801564781658969,0.26550219682129944,0.12873443704735166,0.33333333333333337,1.0,4,0.32333006522048535,0.04296936371929649,0.968780905008316,0.020627180735270183,-174.78456700471415
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00912.mp4,W00912.mp4,29.97002997002997,104,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.35784505208333,25.15561127762079,329.99342001482177,27.816720902480235,0.024312065972222224,0.0009332413091487257,0.19512936963953756,0.11578577558638634,0.33333333333333337,1.0,4,0.34365546642619105,0.02060099868770712,0.973978283504645,0.015429357687632242,-175.97915575588763
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00914.mp4,W00914.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.16624204282408,24.842738674413983,373.8516641075103,14.500860286003968,0.02628616898148148,0.0014999363401254062,0.25954088365489786,0.2013475314737279,0.33333333333333337,1.0,4,0.33330363681393127,0.019771404274339915,0.9764551669359207,0.0356513112783432,-112.27039196582102
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00915.mp4,W00915.mp4,29.97002997002997,109,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.44859230324073,24.945015681530162,357.75951769881385,33.60802629847481,0.025866608796296296,0.0013962201318899342,0.24411341683431106,0.176610165585192,0.33333333333333337,1.0,4,0.32465113478159474,0.042535921413289476,0.9662566408514977,0.015400946140289307,57.09268424408799
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00916.mp4,W00916.mp4,29.97002997002997,116,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.16349247685184,23.784303209771622,286.64933996893484,24.16851790736974,0.02506872106481482,0.0017796654686928568,0.2480455989187414,0.18561196261187304,0.5,1.0,3,0.3039453396958862,0.0536215639277375,0.9827667698264122,0.018300558129946392,-2.568609151920569
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00918.mp4,W00918.mp4,29.97002997002997,94,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.25672092013889,24.461975190418247,354.3502942680579,33.38769445911439,0.02589771412037037,0.0019342547729758307,0.2675030566751957,0.17144465139530474,0.5,1.0,3,0.3399297179512966,0.047037641963396784,0.9838942885398865,0.007102216283480327,-0.06365867757857775
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00922.mp4,W00922.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.30483289930555,25.082943188916392,426.5597197973307,40.71789166938848,0.02753616898148148,0.003042948152200045,0.23298083008690315,0.16495481964509792,0.6666666666666667,1.0,2,0.38921323858127277,0.03323427333943512,0.9615490982929865,0.009307970603307089,59.79534475516575
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00923.mp4,W00923.mp4,29.97002997002997,111,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.33581741898149,25.365420372829778,423.19368369629154,16.50621323014158,0.025926649305555553,0.0014698773256140115,0.14211576482789082,0.09977149076901201,0.5,1.0,3,0.35202052675724893,0.021655498284030354,0.9613679920633634,0.012365743517875671,-177.80320722361662
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00924.mp4,W00924.mp4,29.97002997002997,97,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.00706741898148,24.736863708624366,326.14129162498443,38.30476773802331,0.02702980324074074,0.002981228161482728,0.2032565398311073,0.13741552599090975,0.5,1.0,3,0.42096638827892985,0.07518714261451585,0.9694976930816969,0.013791009783744812,-177.37641557872897
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00925.mp4,W00925.mp4,29.97002997002997,115,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.67028573495371,26.003777036004237,579.3860472811851,80.69182656494424,0.028739872685185186,0.0020962053918018447,0.32489456862888555,0.17744930589828645,0.5,1.0,3,0.41823964984680934,0.0687304253396183,0.9829235970973969,0.010181998213132223,-60.202304894749524
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00926.mp4,W00926.mp4,29.97002997002997,96,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",90.1230808738426,25.33730953709733,424.87580355598857,38.459467291505824,0.027620081018518514,0.0027500922324006113,0.206340818581256,0.191838013832485,0.5,1.0,3,0.3585628546959188,0.020661755590706606,0.9684219708045324,0.027564004063606262,54.0344394728232
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00929.mp4,W00929.mp4,29.97002997002997,80,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.32336226851851,26.43125956647648,500.07342845497914,64.99152699121328,0.029544270833333334,0.003786335380017171,0.41701309687711974,0.29173853746597933,0.33333333333333337,1.0,4,0.4581810628223663,0.11118133538029225,0.7416077156861623,0.0073088159163792925,-174.3168427996507
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00930.mp4,W00930.mp4,29.97002997002997,78,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.38736979166667,25.6781300930674,400.2922399818954,9.569048897967209,0.026362123842592594,0.0010782654635634879,0.5409650680693713,0.19950690065149548,0.33333333333333337,1.0,4,0.4295765217124619,0.06622123795141342,0.9745052233338356,0.02023172875245412,-117.37597202505867
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00931.mp4,W00931.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.77449797453703,25.536204095917025,485.9877242172053,20.123070294594324,0.027772714120370374,0.0017918741297930363,0.2792251611297781,0.1896296072649225,0.33333333333333337,1.0,4,0.36569142632066204,0.020531951330381645,0.9840639581282934,0.019077931841214497,58.19993445174061
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00932.mp4,W00932.mp4,29.97002997002997,104,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.41351490162037,25.1634666506676,306.97265826805335,28.254856240868197,0.025150462962962968,0.0012634872566391294,0.2961286944760518,0.202715199792533,0.33333333333333337,1.0,4,0.39498436715341373,0.049576628188962205,0.9692141264677048,0.010010977586110434,-0.7158789218963193
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00935B.mp4,W00935B.mp4,29.97002997002997,108,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.68902994791665,26.59664680104578,542.6691928887386,9.718564115192846,0.026609519675925924,0.000959956930299366,0.2614352843639525,0.17890591262384586,0.33333333333333337,1.0,4,0.3871711915780945,0.06350453188525697,0.9862319355209669,0.014156237244606018,-59.33086623944973
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00935N.mp4,W00935N.mp4,29.97002997002997,108,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.98196180555556,24.823024173998174,521.5922215337431,15.679863340647067,0.028228443287037035,0.001695884359908891,0.1868647255680778,0.15303731498895834,0.6666666666666667,1.0,2,0.3407071464680591,0.020649650873343306,0.9646766657630602,0.010528743267059326,0.5638505188840952
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00935T.mp4,W00935T.mp4,29.97002997002997,108,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.72103009259258,26.65518442130586,538.3626727366883,9.689031381871398,0.026754918981481482,0.0008818766131292123,0.26223107224160974,0.17948701564544772,0.33333333333333337,1.0,4,0.3836576684421014,0.0628895238591586,0.9870331659913063,0.012632161378860474,-59.566734784870164
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00936.mp4,W00936.mp4,29.97002997002997,79,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.33680193865742,25.655758196078807,392.85494426248187,42.95813123673471,0.027907986111111113,0.002272106743845226,0.37201145562258636,0.2280317926840662,0.33333333333333337,1.0,4,0.46280681111681626,0.08766982086069379,0.9680847252408663,0.0052150338888168335,119.71907637325056
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00937.mp4,W00937.mp4,29.97002997002997,99,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.98330222800924,25.264417417429627,389.0169159312433,15.960848063241327,0.026593605324074076,0.0013928255404889634,0.28823079846122046,0.13758226708288296,0.5,1.0,3,0.34195086191370344,0.01681547012625506,0.968214770158132,0.01890932520230611,56.05190251703987
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00939.mp4,W00939.mp4,29.97002997002997,86,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.39936848958332,25.217174515791907,362.3278264246183,45.82574563781356,0.027114438657407407,0.0028439429793312393,0.21130995046008716,0.19021635541420773,0.5,1.0,3,0.42852205119062753,0.07198333419207795,0.9636746024092039,0.007008870442708333,0.3695445105824433
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00941.mp4,W00941.mp4,29.97002997002997,147,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.38837890625,23.440627642887023,439.4579013347234,14.382009131552374,0.02508029513888889,0.0015298052862331246,0.19798469204794278,0.17941312528936207,0.6666666666666667,1.0,2,0.39126019577958954,0.027435440987797426,0.8118656699856123,0.008935054143269857,-118.53226994276987
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00942.mp4,W00942.mp4,29.97002997002997,127,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.44669487847223,23.42368111771871,395.5378711557145,47.82168921674149,0.025224247685185188,0.0020636300421356607,0.21452732079408385,0.1924415084201354,0.6666666666666667,1.0,2,0.39823602472194314,0.0253384167516839,0.9719310303529104,0.018260523676872253,-60.13815920148903
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00943B.mp4,W00943B.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.15041232638889,26.453581272730407,449.429761243781,7.455416656510795,0.02568793402777778,0.0008356631641520141,0.16103239459070293,0.10809080574878646,0.0,1.0,6,0.3619029226726103,0.03871767290233562,0.9877623518308004,0.016487598419189453,-117.25718112184761
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00943N.mp4,W00943N.mp4,29.97002997002997,99,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.63575882523146,24.7116912643216,423.14829362728915,6.654882583211521,0.02590060763888889,0.0007243855130271254,0.1347048683938655,0.11045515849042742,0.5,1.0,3,0.3441162748228536,0.0083214672060204,0.9697544897596041,0.01540107031663259,-116.75627696629842
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00943T.mp4,W00943T.mp4,29.97002997002997,99,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.66123119212962,24.757844261093137,421.3835505206826,6.656139282730943,0.026118344907407404,0.0007412929595805247,0.13508279536935416,0.11044400783601821,0.5,1.0,3,0.34495180237485873,0.008729075555643244,0.9700251370668411,0.015628432234128315,-176.102845792814
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00944.mp4,W00944.mp4,29.97002997002997,105,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",86.0298755787037,24.757287607914538,420.1947159940492,55.52769723752988,0.025382667824074074,0.0037133419935278756,0.38365371931682934,0.2977177463525748,0.5,1.0,3,0.39675630783908034,0.021101190373848982,0.9664639472961426,0.02908927798271179,-103.21638254927966
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00945.mp4,W00945.mp4,29.97002997002997,99,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.35671079282406,25.07274679356401,381.2854268347972,16.432768355818077,0.026861979166666664,0.002094055464653796,0.26887557113712485,0.15653694733314416,0.33333333333333337,1.0,4,0.3654715932309882,0.034951167343316096,0.9792140449086825,0.01292423407236735,1.161025835827265
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00946.mp4,W00946.mp4,29.97002997002997,88,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.04049913194444,25.44590406449376,416.5201733772058,45.58992698465088,0.02598307291666667,0.0013306550099306277,0.2789486954835328,0.17737798321664972,0.5,1.0,3,0.3631748358821625,0.028242047927304382,0.8947901800274849,0.02361692984898885,-112.2825762187086
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00947.mp4,W00947.mp4,29.97002997002997,79,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.70533854166666,24.92284835388131,296.9103206999728,25.309870192759504,0.025063657407407406,0.0017597898162875678,0.296298414807428,0.1345600497563873,0.16666666666666663,1.0,5,0.3048070469340809,0.0675072160142669,0.9605867763360342,0.014241625865300497,-0.5077420812793557
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00948.mp4,W00948.mp4,29.97002997002997,92,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.05423828125,25.38146239270905,352.8041356412032,33.574227590716596,0.025604021990740744,0.0020694037792266568,0.3077585245059295,0.1862316400598219,0.6666666666666667,1.0,2,0.3716887754720674,0.10099867741376836,0.9623282179236412,0.00873368481794993,-178.40483751307735
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00951.mp4,W00951.mp4,29.97002997002997,86,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.9681025752315,24.794481544504432,268.5988646350625,15.820050571880499,0.024259259259259258,0.0008908137449509787,0.21046897836706854,0.08420809805073103,0.16666666666666663,1.0,5,0.3868007501412212,0.030337219311821574,0.9822315648198128,0.029954408605893452,-171.01125674783327
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00952.mp4,W00952.mp4,29.97002997002997,90,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.67178313078705,24.362542545399908,282.3791980453554,11.183021794115882,0.024853877314814813,0.0015226555272112962,0.24962527127089826,0.18833997028996058,0.6666666666666667,1.0,2,0.3739215022270172,0.06746914091164799,0.968281884988149,0.00898797313372294,-59.106147167403
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00953.mp4,W00953.mp4,29.97002997002997,105,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.7534375,24.42033070300066,345.9946839849276,13.95518979686622,0.025970052083333334,0.0012858782541658271,0.3223836344074119,0.16577115626520628,0.33333333333333337,1.0,4,0.3485392699009582,0.0489957833119128,0.9761028016606966,0.020188525319099426,-116.13564264490374
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00954.mp4,W00954.mp4,29.97002997002997,97,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.63259693287038,24.469881893779228,374.63665780627093,38.6128678141456,0.026694878472222225,0.001706237573399715,0.35329633815722034,0.17079686991306067,0.33333333333333337,1.0,4,0.41193158564540927,0.0965184881630815,0.976425421734651,0.029477606217066448,-112.16033394773564
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00955.mp4,W00955.mp4,29.97002997002997,116,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.6662377025463,24.747759594628633,400.089226226995,43.129679645499685,0.026719473379629627,0.0016083602253292768,0.3607629752633246,0.19222891878923298,0.33333333333333337,1.0,4,0.3923497653740702,0.055353436171227996,0.966182013352712,0.028890207409858704,-112.24812270200964
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00958.mp4,W00958.mp4,29.97002997002997,212,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",90.51903428819446,24.48687847911248,473.32034784539616,54.07880187945705,0.025611255787037036,0.0017602629893471392,0.47392161800102756,0.2850286290664512,0.33333333333333337,1.0,4,0.343110248450913,0.07936108343818093,0.8885052477320036,0.009577487905820211,-56.83822434963736
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00959.mp4,W00959.mp4,29.97002997002997,107,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.55747685185185,24.892869289675037,371.45497012150764,36.55657887215878,0.02589626736111111,0.001770058810882363,0.36742040650411084,0.15214113188898398,0.5,1.0,3,0.3441110276720307,0.01418575393772359,0.9440291076898575,0.015248159567515055,-59.65045057444263
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00960.mp4,W00960.mp4,29.97002997002997,85,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",88.96907118055555,25.079509369262638,397.67905601379647,41.60837311010145,0.026412760416666663,0.001793886827093341,0.44565505534410477,0.12807679275084619,0.5,1.0,3,0.44848391325694603,0.08770901259811022,0.8763369048635165,0.010014365116755167,-118.25293593278111
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00963.mp4,W00963.mp4,29.97002997002997,105,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.76019314236112,24.838044856564565,389.09263974495093,15.351044125566231,0.025438368055555553,0.0011765302127235242,0.3115318172018636,0.1580719329746551,0.5,1.0,3,0.31383793815184013,0.029201837149223194,0.9442127794027328,0.03102715313434601,-112.33523233781249
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00964.mp4,W00964.mp4,29.97002997002997,100,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.48813151041666,24.822873529639867,366.78283080529735,37.93585038999384,0.025658998842592592,0.0012160988377053743,0.2911005101420663,0.1902962067084297,0.5,1.0,3,0.33036892304506527,0.019187042844040714,0.9602484007676443,0.016695345441500347,58.25689752580223
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00965.mp4,W00965.mp4,29.97002997002997,114,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",85.81919632523147,24.73868868589339,422.84060679729447,10.565600965165327,0.025296585648148146,0.0013881283785419747,0.2172351691194556,0.1981186210957905,0.5,1.0,3,0.3250209945973417,0.008793059885864863,0.966088039179643,0.012979939579963684,-177.36151825370055
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00966.mp4,W00966.mp4,29.97002997002997,136,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.97309027777779,26.547508373752095,598.847340603713,84.38505560650097,0.027556423611111113,0.0018964464507877292,0.3743594004349275,0.1876884805490248,0.16666666666666663,1.0,5,0.35558586270492015,0.05962764468216278,0.9679807350039482,0.013486340641975403,-116.44342324420727
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00967.mp4,W00967.mp4,29.97002997002997,88,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.96973451967592,25.436175234834632,417.3323056208732,48.12459008833596,0.02700954861111111,0.0023671629893201964,0.2636277431791479,0.16393368070500375,0.5,1.0,3,0.3524712906813283,0.021126327186660326,0.9540812397996584,0.010708257555961609,57.81934576828079
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00968.mp4,W00968.mp4,29.97002997002997,110,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.62099754050926,25.156120830480045,431.47894580497587,53.10970198486104,0.027917390046296297,0.0022543860096507886,0.4121362790465355,0.2650423387656482,0.6666666666666667,1.0,2,0.37856734226873306,0.03081779899730622,0.9650983586907387,0.04580040772755941,-167.97383076270015
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00969.mp4,W00969.mp4,29.97002997002997,85,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",90.04813657407408,25.912961364864355,416.98009641466183,48.56563022331836,0.026826533564814816,0.0019790713506446884,0.28176351518116216,0.14718767508482142,0.5,1.0,3,0.3494853734322885,0.019660957387906606,0.9512534265716871,0.009656538565953573,-177.90935728659272
e:\NAM3\BDML\Project\DBML\data\raw\VSL\Videos\W00970.mp4,W00970.mp4,29.97002997002997,85,24,24,24,320,2,4,6,"(1280, 720)","(320, 180)",89.89109447337962,24.934523427338462,383.1911330312344,43.42138454687897,0.02700810185185185,0.0022124161233064463,0.2024078152396462,0.15523539316254972,0.5,1.0,3,0.341253569891399,0.020196457065457727,0.9694599484403928,0.012626772125562033,-0.29167953512388084
