video,frames,pose_missing,hand_missing,face_missing,pose_detection,face_detection,left_hand_missing_rate,right_hand_missing_rate,both_hand_missing_rate,hand_detection_rate,usable,dataset
W03714B.npz,75,0.0,0.37142857142857144,0.0,1.0,1.0,0.32,0.32,0.32,0.6799999999999999,False,VSL
W03714N.npz,72,0.0,0.3253968253968254,0.0,1.0,1.0,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.7361111111111112,False,VSL
W03714T.npz,73,0.0,0.32811480756686234,0.0,1.0,1.0,0.2602739726027397,0.2602739726027397,0.2602739726027397,0.7397260273972603,False,VSL
W03715.npz,63,0.0,0.4331065759637188,0.0,1.0,1.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.6190476190476191,False,VSL
W03711.npz,68,0.0,0.3487394957983193,0.0,1.0,1.0,0.27941176470588236,0.27941176470588236,0.27941176470588236,0.7205882352941176,False,VSL
W03568.npz,84,0.0,0.6428571428571429,0.0,1.0,1.0,0.25,0.25,0.25,0.75,False,VSL
W03717B.npz,77,0.0,0.35064935064935066,0.0,1.0,1.0,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.6883116883116883,False,VSL
W03717N.npz,72,0.0,0.6825396825396826,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03717T.npz,72,0.0,0.6825396825396826,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
D0037.npz,74,0.0,0.6203346203346203,0.05405405405405406,1.0,0.9459459459459459,0.20270270270270271,0.20270270270270271,0.20270270270270271,0.7972972972972973,False,VSL
D0333.npz,96,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03719B.npz,71,0.0,0.6847753185781355,0.0,1.0,1.0,0.3380281690140845,0.3380281690140845,0.3380281690140845,0.6619718309859155,False,VSL
W03719N.npz,65,0.0,0.6556776556776557,0.0,1.0,1.0,0.27692307692307694,0.27692307692307694,0.27692307692307694,0.7230769230769231,False,VSL
W03719T.npz,95,0.0,0.6290726817042607,0.0,1.0,1.0,0.22105263157894736,0.22105263157894736,0.22105263157894736,0.7789473684210526,False,VSL
W03720B.npz,82,0.0,0.3670150987224158,0.06097560975609756,1.0,0.9390243902439024,0.2804878048780488,0.2804878048780488,0.2804878048780488,0.7195121951219512,False,VSL
W03720N.npz,62,0.0,0.6927803379416283,0.0,1.0,1.0,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.6451612903225806,False,VSL
W03720T.npz,62,0.0,0.6927803379416283,0.0,1.0,1.0,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.6451612903225806,False,VSL
D0336.npz,80,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03722B.npz,107,0.0,0.27903871829105475,0.0,1.0,1.0,0.22429906542056074,0.22429906542056074,0.22429906542056074,0.7757009345794392,True,VSL
W03722N.npz,81,0.0,0.3474426807760141,0.0,1.0,1.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7037037037037037,False,VSL
W03722T.npz,111,0.0,0.27927927927927926,0.0,1.0,1.0,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.7837837837837838,True,VSL
D0514.npz,60,0.0,0.6904761904761905,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,VSL
W03738.npz,94,0.0,0.3009118541033435,0.0,1.0,1.0,0.24468085106382978,0.24468085106382978,0.24468085106382978,0.7553191489361702,False,VSL
W03740.npz,216,0.0,0.5767195767195767,0.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,False,VSL
D0213B.npz,75,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
D0213N.npz,102,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
D0213T.npz,75,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03744.npz,73,0.0,0.32811480756686234,0.0,1.0,1.0,0.2876712328767123,0.2876712328767123,0.2876712328767123,0.7123287671232876,False,VSL
W03745.npz,67,0.0,0.6304193319118693,0.0,1.0,1.0,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.7761194029850746,False,VSL
W03746.npz,70,0.0,0.3333333333333333,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,False,VSL
W03747.npz,90,0.0,0.30158730158730157,0.0,1.0,1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.7444444444444445,False,VSL
W03748.npz,92,0.0,0.15631469979296067,0.0,1.0,1.0,0.10869565217391304,0.10869565217391304,0.10869565217391304,0.8913043478260869,True,VSL
D0516.npz,60,0.0,0.6984126984126984,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,VSL
W03759.npz,60,0.0,0.3968253968253968,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03761.npz,210,0.0,0.049886621315192746,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03767.npz,76,0.0,0.3609022556390977,0.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6842105263157895,False,VSL
W03768.npz,80,0.0,0.6547619047619048,0.0,1.0,1.0,0.275,0.275,0.275,0.725,False,VSL
W03823.npz,77,0.0,0.6722325293753865,0.0,1.0,1.0,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.6883116883116883,False,VSL
W03842.npz,66,0.0,0.4155844155844156,0.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,False,VSL
W03835.npz,72,0.0,0.3783068783068783,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03840.npz,98,0.0,0.29057337220602525,0.02040816326530612,1.0,0.9795918367346939,0.24489795918367346,0.24489795918367346,0.24489795918367346,0.7551020408163265,True,VSL
W03841.npz,84,0.0,0.4557823129251701,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,False,VSL
W03887.npz,93,0.0,0.6466973886328725,0.0,1.0,1.0,0.25806451612903225,0.25806451612903225,0.25806451612903225,0.7419354838709677,False,VSL
W03888B.npz,118,0.0,0.24939467312348668,0.0,1.0,1.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.7966101694915254,True,VSL
W03888N.npz,81,0.0,0.31216931216931215,0.0,1.0,1.0,0.24691358024691357,0.24691358024691357,0.24691358024691357,0.7530864197530864,False,VSL
W03888T.npz,118,0.0,0.24939467312348668,0.0,1.0,1.0,0.2033898305084746,0.2033898305084746,0.2033898305084746,0.7966101694915254,True,VSL
W03889B.npz,103,0.0,0.28802588996763756,0.0,1.0,1.0,0.23300970873786409,0.23300970873786409,0.23300970873786409,0.7669902912621359,True,VSL
W03889N.npz,71,0.0,0.27565392354124746,0.0,1.0,1.0,0.2112676056338028,0.2112676056338028,0.2112676056338028,0.7887323943661972,True,VSL
W03889T.npz,103,0.0,0.28802588996763756,0.0,1.0,1.0,0.23300970873786409,0.23300970873786409,0.23300970873786409,0.7669902912621359,True,VSL
W03890B.npz,130,0.0,0.23443223443223443,0.0,1.0,1.0,0.18461538461538463,0.18461538461538463,0.18461538461538463,0.8153846153846154,True,VSL
W03890N.npz,94,0.0,0.3009118541033435,0.0,1.0,1.0,0.2127659574468085,0.2127659574468085,0.2127659574468085,0.7872340425531915,False,VSL
W03890T.npz,129,0.0,0.2321889996308601,0.0,1.0,1.0,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.813953488372093,True,VSL
W03892.npz,97,0.0,0.30289641629847813,0.0,1.0,1.0,0.24742268041237114,0.24742268041237114,0.24742268041237114,0.7525773195876289,False,VSL
W03894.npz,91,0.0,0.2360020931449503,0.0,1.0,1.0,0.18681318681318682,0.18681318681318682,0.18681318681318682,0.8131868131868132,True,VSL
W03911.npz,85,0.0,0.2661064425770308,0.0,1.0,1.0,0.2235294117647059,0.2235294117647059,0.2235294117647059,0.7764705882352941,True,VSL
W03909.npz,124,0.0,0.23195084485407066,0.0,1.0,1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,0.8548387096774194,True,VSL
W03777.npz,70,0.0,0.6870748299319728,0.0,1.0,1.0,0.34285714285714286,0.34285714285714286,0.34285714285714286,0.6571428571428571,False,VSL
W03778.npz,65,0.0,0.3992673992673993,0.0,1.0,1.0,0.3384615384615385,0.3384615384615385,0.3384615384615385,0.6615384615384615,False,VSL
W03780.npz,140,0.0,0.2619047619047619,0.5214285714285715,1.0,0.4785714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428572,True,VSL
W03781.npz,76,0.0,0.36716791979949875,0.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6842105263157895,False,VSL
W03782.npz,77,0.0,0.33828076685219544,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,False,VSL
W03782B.npz,105,0.0,0.29705215419501135,0.0,1.0,1.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.7714285714285715,True,VSL
W04062.npz,68,0.0,0.37675070028011204,0.0,1.0,1.0,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.6764705882352942,False,VSL
W03784.npz,66,0.0,0.40115440115440115,0.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,False,VSL
W03762.npz,74,0.0,0.4272844272844273,0.0,1.0,1.0,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6756756756756757,False,VSL
W03770.npz,73,0.0,0.2563600782778865,0.0821917808219178,1.0,0.9178082191780822,0.2054794520547945,0.2054794520547945,0.2054794520547945,0.7945205479452055,True,VSL
W03771.npz,100,0.0,0.24285714285714285,0.53,1.0,0.47,0.2,0.2,0.2,0.8,True,VSL
W03810.npz,66,0.0,0.3434343434343434,0.0,1.0,1.0,0.30303030303030304,0.30303030303030304,0.30303030303030304,0.696969696969697,False,VSL
W03814.npz,181,0.0,0.1712707182320442,0.0,1.0,1.0,0.12154696132596685,0.12154696132596685,0.12154696132596685,0.8784530386740331,True,VSL
W03820.npz,82,0.0,0.07084785133565621,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03825B.npz,78,0.0,0.6581196581196581,0.0,1.0,1.0,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.717948717948718,False,VSL
W03825N.npz,66,0.0,0.6536796536796536,0.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,False,VSL
W03825T.npz,68,0.0,0.6638655462184874,0.0,1.0,1.0,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.7058823529411764,False,VSL
W03828B.npz,80,0.0,0.3392857142857143,0.0,1.0,1.0,0.3,0.3,0.3,0.7,False,VSL
W03828N.npz,63,0.0,0.690098261526833,0.0,1.0,1.0,0.3492063492063492,0.3492063492063492,0.3492063492063492,0.6507936507936508,False,VSL
W03828T.npz,81,0.0,0.34156378600823045,0.0,1.0,1.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7037037037037037,False,VSL
W03858.npz,80,0.0,0.34523809523809523,0.0,1.0,1.0,0.3,0.3,0.3,0.7,False,VSL
W03852.npz,205,0.0,0.5679442508710801,0.5560975609756098,1.0,0.44390243902439025,0.09268292682926829,0.09268292682926829,0.09268292682926829,0.9073170731707317,False,VSL
W03860.npz,95,0.0,0.3383458646616541,0.0,1.0,1.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.7473684210526316,False,VSL
W03861.npz,89,0.0,0.3097913322632424,0.0,1.0,1.0,0.2696629213483146,0.2696629213483146,0.2696629213483146,0.7303370786516854,False,VSL
D0216.npz,90,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03854.npz,115,0.0,0.2712215320910973,0.0,1.0,1.0,0.20869565217391303,0.20869565217391303,0.20869565217391303,0.7913043478260869,True,VSL
W03863.npz,88,0.0,0.6536796536796536,0.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,False,VSL
W03853.npz,79,0.0,0.32489451476793246,0.0,1.0,1.0,0.27848101265822783,0.27848101265822783,0.27848101265822783,0.7215189873417722,False,VSL
W03862.npz,98,0.0,0.28085519922254615,0.0,1.0,1.0,0.24489795918367346,0.24489795918367346,0.24489795918367346,0.7551020408163265,True,VSL
D0066B.npz,78,0.0,0.6703296703296703,0.0004930966469428008,1.0,0.9995069033530573,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.6923076923076923,False,VSL
D0066N.npz,81,0.0,0.6649029982363316,0.000949667616334283,1.0,0.9990503323836657,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7037037037037037,False,VSL
D0066T.npz,81,0.0,0.6649029982363316,0.0014245014245014246,1.0,0.9985754985754985,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7037037037037037,False,VSL
W03867.npz,90,0.0,0.30158730158730157,0.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,VSL
W03866.npz,89,0.0,0.3579454253611557,0.0,1.0,1.0,0.2696629213483146,0.2696629213483146,0.2696629213483146,0.7303370786516854,False,VSL
W03868.npz,74,0.0,0.6653796653796654,0.0,1.0,1.0,0.2972972972972973,0.2972972972972973,0.2972972972972973,0.7027027027027026,False,VSL
D0039.npz,73,0.0,0.680365296803653,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,VSL
W03870.npz,86,0.0,0.3133997785160576,0.0,1.0,1.0,0.27906976744186046,0.27906976744186046,0.27906976744186046,0.7209302325581395,False,VSL
W03871.npz,137,0.0,0.08932916232186305,0.00028074115665356543,1.0,0.9997192588433464,0.0,0.0,0.0,1.0,True,VSL
W03872.npz,73,0.0,0.680365296803653,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,VSL
W03851.npz,66,0.0,0.696969696969697,0.0,1.0,1.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6363636363636364,False,VSL
W03856.npz,193,0.0,0.17345176412533925,0.0,1.0,1.0,0.11917098445595854,0.11917098445595854,0.11917098445595854,0.8808290155440415,True,VSL
D0203.npz,181,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03864.npz,88,0.0,0.6536796536796536,0.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,False,VSL
W03903.npz,91,0.0,0.3092621664050236,0.0,1.0,1.0,0.25274725274725274,0.25274725274725274,0.25274725274725274,0.7472527472527473,False,VSL
W03786.npz,66,0.0,0.40115440115440115,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03787.npz,68,0.0,0.38375350140056025,0.0,1.0,1.0,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.6764705882352942,False,VSL
W03791.npz,84,0.0,0.3253968253968254,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,False,VSL
W03793B.npz,61,0.0,0.3442622950819672,0.0,1.0,1.0,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.6885245901639344,False,VSL
W03793N.npz,79,0.0,0.3550331525015069,0.0,1.0,1.0,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.6962025316455696,False,VSL
W03793T.npz,66,0.0,0.38672438672438675,0.0,1.0,1.0,0.3484848484848485,0.3484848484848485,0.3484848484848485,0.6515151515151515,False,VSL
W03826.npz,75,0.0,0.32063492063492066,0.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,VSL
W03827.npz,61,0.0,0.4379391100702576,0.0,1.0,1.0,0.39344262295081966,0.39344262295081966,0.39344262295081966,0.6065573770491803,False,VSL
W03846.npz,79,0.0,0.3550331525015069,0.0,1.0,1.0,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.6962025316455696,False,VSL
W03847.npz,75,0.0,0.37777777777777777,0.0,1.0,1.0,0.32,0.32,0.32,0.6799999999999999,False,VSL
W03885.npz,94,0.0,0.3059777102330294,0.0,1.0,1.0,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.7446808510638299,False,VSL
W03886.npz,110,0.0,0.2727272727272727,0.0,1.0,1.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.7818181818181819,True,VSL
W03917.npz,92,0.0,0.2701863354037267,0.0,1.0,1.0,0.22826086956521738,0.22826086956521738,0.22826086956521738,0.7717391304347826,True,VSL
W03924.npz,85,0.0,0.3333333333333333,0.0,1.0,1.0,0.27058823529411763,0.27058823529411763,0.27058823529411763,0.7294117647058824,False,VSL
W03765.npz,75,0.0,0.30158730158730157,0.04,1.0,0.96,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,VSL
W03766.npz,189,0.0,0.16855631141345426,0.48148148148148145,1.0,0.5185185185185185,0.12169312169312169,0.12169312169312169,0.12169312169312169,0.8783068783068784,True,VSL
W03773.npz,84,0.0,0.3197278911564626,0.0,1.0,1.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.7619047619047619,False,VSL
W03785.npz,60,0.0,0.6587301587301587,0.0,1.0,1.0,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,VSL
D0326B.npz,109,0.0,0.047619047619047616,0.012350035285815103,1.0,0.9876499647141849,0.0,0.0,0.0,1.0,True,VSL
D0326N.npz,102,0.0,0.047619047619047616,0.01282051282051282,1.0,0.9871794871794872,0.0,0.0,0.0,1.0,True,VSL
D0326T.npz,109,0.0,0.047619047619047616,0.011644318983768526,1.0,0.9883556810162315,0.0,0.0,0.0,1.0,True,VSL
W03799B.npz,73,0.0,0.37377690802348335,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,VSL
W03799N.npz,82,0.0,0.3437862950058072,0.0,1.0,1.0,0.2926829268292683,0.2926829268292683,0.2926829268292683,0.7073170731707317,False,VSL
W03799T.npz,81,0.0,0.3474426807760141,0.0,1.0,1.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.7037037037037037,False,VSL
W03805N.npz,95,0.0,0.6441102756892231,0.0,1.0,1.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.7473684210526316,False,VSL
W03805T.npz,95,0.0,0.6441102756892231,0.0,1.0,1.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.7473684210526316,False,VSL
D0168B.npz,105,0.0,0.5419501133786848,0.0,1.0,1.0,0.0380952380952381,0.0380952380952381,0.0380952380952381,0.9619047619047619,False,VSL
D0168N.npz,82,0.0,0.6573751451800233,0.0,1.0,1.0,0.2804878048780488,0.2804878048780488,0.2804878048780488,0.7195121951219512,False,VSL
D0168T.npz,82,0.0,0.5993031358885017,0.0,1.0,1.0,0.15853658536585366,0.15853658536585366,0.15853658536585366,0.8414634146341463,False,VSL
W03812.npz,195,0.0,0.5824175824175825,0.0,1.0,1.0,0.12307692307692308,0.12307692307692308,0.12307692307692308,0.8769230769230769,False,VSL
W03813.npz,74,0.0,0.6782496782496783,0.0,1.0,1.0,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6756756756756757,False,VSL
W03800.npz,72,0.0,0.3584656084656085,0.0,1.0,1.0,0.3055555555555556,0.3055555555555556,0.3055555555555556,0.6944444444444444,False,VSL
W03804.npz,104,0.0,0.32234432234432236,0.0,1.0,1.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.7692307692307692,False,VSL
W03801.npz,69,0.0,0.4616977225672878,0.0,1.0,1.0,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.6521739130434783,False,VSL
W03806.npz,76,0.0,0.34210526315789475,0.0,1.0,1.0,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.6973684210526316,False,VSL
W03809B.npz,73,0.0,0.3868232224396608,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,VSL
W03809N.npz,72,0.0,0.36507936507936506,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03809T.npz,217,0.0,0.16392363396971693,0.0,1.0,1.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.9032258064516129,True,VSL
W03794.npz,64,0.0,0.38244047619047616,0.0,1.0,1.0,0.34375,0.34375,0.34375,0.65625,False,VSL
W03795B.npz,200,0.0,0.17857142857142858,0.0,1.0,1.0,0.11,0.11,0.11,0.89,True,VSL
W03795N.npz,89,0.0,0.3044408774745853,0.0,1.0,1.0,0.23595505617977527,0.23595505617977527,0.23595505617977527,0.7640449438202247,False,VSL
W03795T.npz,108,0.0,0.263668430335097,0.0,1.0,1.0,0.21296296296296297,0.21296296296296297,0.21296296296296297,0.787037037037037,True,VSL
W03796.npz,88,0.0,0.3181818181818182,0.0,1.0,1.0,0.26136363636363635,0.26136363636363635,0.26136363636363635,0.7386363636363636,False,VSL
W03797.npz,69,0.0,0.6480331262939959,0.0,1.0,1.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.7391304347826086,False,VSL
D0398.npz,101,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03821.npz,63,0.0,0.690098261526833,0.0,1.0,1.0,0.3492063492063492,0.3492063492063492,0.3492063492063492,0.6507936507936508,False,VSL
D0158N.npz,107,0.0,0.5238095238095238,0.009345794392523364,1.0,0.9906542056074766,0.0,0.0,0.0,1.0,False,VSL
D0159B.npz,111,0.0,0.5752895752895753,0.0,1.0,1.0,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.8918918918918919,False,VSL
D0159T.npz,109,0.0,0.6286588029707296,0.0,1.0,1.0,0.22018348623853212,0.22018348623853212,0.22018348623853212,0.7798165137614679,False,VSL
D0160.npz,101,0.0,0.5898161244695899,0.0,1.0,1.0,0.13861386138613863,0.13861386138613863,0.13861386138613863,0.8613861386138614,False,VSL
D0161.npz,110,0.0,0.5238095238095238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,VSL
D0162.npz,120,0.0,0.1349206349206349,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03819.npz,77,0.0,0.6536796536796536,0.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7272727272727273,False,VSL
W03829.npz,74,0.0,0.6782496782496783,0.0,1.0,1.0,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.6756756756756757,False,VSL
W03832.npz,73,0.0,0.3476842791911285,0.0,1.0,1.0,0.3013698630136986,0.3013698630136986,0.3013698630136986,0.6986301369863014,False,VSL
W03848.npz,197,0.0,0.16847957457094512,0.0,1.0,1.0,0.116751269035533,0.116751269035533,0.116751269035533,0.883248730964467,True,VSL
W03849.npz,81,0.0,0.3062904174015285,0.0,1.0,1.0,0.2716049382716049,0.2716049382716049,0.2716049382716049,0.7283950617283951,False,VSL
D0389.npz,113,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03855.npz,91,0.0,0.3197278911564626,0.0,1.0,1.0,0.26373626373626374,0.26373626373626374,0.26373626373626374,0.7362637362637363,False,VSL
W03873.npz,72,0.0,0.36507936507936506,0.0,1.0,1.0,0.3055555555555556,0.3055555555555556,0.3055555555555556,0.6944444444444444,False,VSL
W03875.npz,71,0.0,0.38967136150234744,0.0,1.0,1.0,0.3380281690140845,0.3380281690140845,0.3380281690140845,0.6619718309859155,False,VSL
W03876.npz,182,0.0,0.17320774463631605,0.0,1.0,1.0,0.13186813186813187,0.13186813186813187,0.13186813186813187,0.8681318681318682,True,VSL
D0235.npz,76,0.0,0.36716791979949875,0.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6842105263157895,False,VSL
W03878.npz,60,0.0,0.373015873015873,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03884.npz,98,0.0,0.640427599611273,0.0,1.0,1.0,0.24489795918367346,0.24489795918367346,0.24489795918367346,0.7551020408163265,False,VSL
W03881.npz,68,0.0,0.6568627450980392,0.0,1.0,1.0,0.27941176470588236,0.27941176470588236,0.27941176470588236,0.7205882352941176,False,VSL
W03882.npz,94,0.0,0.3161094224924012,0.0,1.0,1.0,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.7446808510638299,False,VSL
W03883.npz,86,0.0,0.31893687707641194,0.0,1.0,1.0,0.27906976744186046,0.27906976744186046,0.27906976744186046,0.7209302325581395,False,VSL
D0448.npz,85,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03912.npz,87,0.0,0.6551724137931034,0.0,1.0,1.0,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.7241379310344828,False,VSL
W01852.npz,73,0.0,0.3998695368558382,0.0,1.0,1.0,0.3287671232876712,0.3287671232876712,0.3287671232876712,0.6712328767123288,False,VSL
D0523.npz,60,0.0,0.6984126984126984,0.0,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,VSL
D0517B.npz,165,0.0,0.5728715728715729,0.006060606060606061,1.0,0.9939393939393939,0.10303030303030303,0.10303030303030303,0.10303030303030303,0.896969696969697,False,VSL
D0517N.npz,70,0.0,0.673469387755102,0.0,1.0,1.0,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.6857142857142857,False,VSL
D0517T.npz,72,0.0,0.6825396825396826,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,False,VSL
W03925.npz,83,0.0,0.3459552495697074,0.0,1.0,1.0,0.2891566265060241,0.2891566265060241,0.2891566265060241,0.7108433734939759,False,VSL
W03869.npz,243,0.0,0.14168136390358613,0.0,1.0,1.0,0.09465020576131687,0.09465020576131687,0.09465020576131687,0.9053497942386831,True,VSL
W03928.npz,104,0.0,0.2673992673992674,0.0,1.0,1.0,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.8076923076923077,True,VSL
W03938B.npz,85,0.0,0.6582633053221288,0.0,1.0,1.0,0.2823529411764706,0.2823529411764706,0.2823529411764706,0.7176470588235294,False,VSL
W03938N.npz,69,0.0,0.6756383712905452,0.0,1.0,1.0,0.3188405797101449,0.3188405797101449,0.3188405797101449,0.6811594202898551,False,VSL
W03938T.npz,69,0.0,0.6756383712905452,0.0,1.0,1.0,0.3188405797101449,0.3188405797101449,0.3188405797101449,0.6811594202898551,False,VSL
W03960.npz,152,0.0,0.047619047619047616,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
D0176.npz,150,0.0,0.050793650793650794,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,VSL
W03962B.npz,76,0.0,0.35463659147869675,0.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.6842105263157895,False,VSL
W03962N.npz,71,0.0,0.3829644533869886,0.0,1.0,1.0,0.3380281690140845,0.3380281690140845,0.3380281690140845,0.6619718309859155,False,VSL
W03962T.npz,71,0.0,0.3829644533869886,0.0,1.0,1.0,0.3380281690140845,0.3380281690140845,0.3380281690140845,0.6619718309859155,False,VSL
W03971.npz,122,0.0,0.2427790788446526,0.0,1.0,1.0,0.19672131147540983,0.19672131147540983,0.19672131147540983,0.8032786885245902,True,VSL
W03964B.npz,103,0.0,0.2741562644475266,0.0,1.0,1.0,0.22330097087378642,0.22330097087378642,0.22330097087378642,0.7766990291262136,True,VSL
