dataset,gloss,num_samples,mean_distance,median_distance,std_distance,within_class_variance,max_distance
ASL,inspect,5,8.072389219809697,6.797109216033609,2.3757411983115606,5.644146241354851,11.407019960310809
ASL,deep,8,8.042882210571673,8.198672628167735,1.2071703711224562,1.4572603049159287,10.096239021743282
ASL,every monday,5,8.031253356574087,5.699827797911968,4.517772851827566,20.410271540710173,16.345309949574812
ASL,vomit,9,8.00670112661337,7.537608869219201,2.0499410395302404,4.202258265550324,13.429835269443569
ASL,sing,5,7.996238490444017,7.785566504575838,2.1535678825349374,4.637854624686014,11.754265980490302
ASL,expensive,8,7.992949183944788,7.881717384093541,1.92398494367883,3.701718063502831,11.125757678293278
ASL,skunk,5,7.986445905803234,5.849470246419563,3.452102081681222,11.917008782347825,13.756876937713905
ASL,neighbor,7,7.977725328004675,7.7742287491634565,2.0536013217262847,4.217278388595944,12.593186109416335
ASL,country,9,7.968107096125812,7.427169198850662,1.2888822424854813,1.661217434994403,9.916455457333578
ASL,hockey,5,7.9679305264961044,7.592474036056796,0.7336241027846951,0.5382043241866489,9.195784056535587
ASL,article,4,7.947190450845055,7.961347999328538,1.7250995492493708,2.975968454820382,9.843584938602012
ASL,get up,6,7.939549166145313,8.542434764028823,1.342578667951513,1.8025174796384589,9.274636662069037
ASL,temple,6,7.938645764098156,8.00335921338136,1.791641435546536,3.2099790335672522,10.06611463911993
ASL,river,5,7.9248117205131745,8.058273116943406,1.4016422757067846,1.9646010690484939,9.741825670301012
ASL,nun,4,7.919820568146905,7.723513640906586,1.685087051747911,2.839518371968467,10.310755059437454
ASL,appointment,10,7.916207881218386,8.378398767858396,2.8235931523548037,7.9726782900249376,13.27329305285253
ASL,stitch,4,7.915071068237188,7.65855867736808,1.341153585337905,1.7986929394647175,9.990774927838572
ASL,everything,4,7.9063494038464395,7.396128403976521,1.2230018109764378,1.4957334296516465,9.933111737845355
ASL,silent,5,7.905434326786265,6.62744032346229,2.432844811242336,5.918733875588758,12.498382279842453
ASL,assist,5,7.89086605343317,7.222865709033649,2.1956392784598817,4.8208318411158295,11.603617858009754
ASL,dress,8,7.875454824305993,7.129760405801547,3.0244580717874188,9.14734662800007,14.675940981202777
ASL,song,5,7.874211699924463,7.706129420434066,2.3200571988384358,5.382665405882048,11.964539746606306
ASL,page,5,7.8688714323271824,5.742144192515017,3.174012277441613,10.074353937350097,12.232453424960195
ASL,debt,4,7.863918044881905,7.351404757423415,0.953865134202636,0.9098586942474127,9.509837189762646
ASL,stand,5,7.856853487943459,8.431110903025504,2.3207490250217253,5.385876037139289,11.316064940651803
ASL,germany,6,7.852948251922233,7.482447337661947,1.2022320908216666,1.4453620002014358,10.363134595559902
ASL,robot,4,7.85073978541053,7.515446702161931,1.7306812738677029,2.9952576717163346,10.39945316818149
ASL,solid,6,7.8505813330433645,8.549596803651944,1.6158432134217207,2.6109492903610323,9.42073809002876
ASL,slice,4,7.850571088061347,7.669711084444861,3.0533369787949978,9.322866706076965,12.076219851330197
ASL,minute,9,7.850429300373431,7.836888790626139,0.8895675373553805,0.7913304035165163,9.10920434213359
ASL,quit,7,7.84336646092803,8.001698528316375,1.7027000064315718,2.8991873119020743,10.444460088959255
ASL,watch,8,7.835574667284212,7.159306145598517,1.27136713101573,1.6163743818271685,9.782211625296737
ASL,brag,6,7.823980624507029,8.052408964983002,1.5864760038436079,2.516906110771583,9.581817091179806
ASL,dictionary,6,7.8212515701379,6.93636729258043,2.133230138192369,4.550670822492234,12.15280295075572
ASL,hippopotamus,3,7.814014946404828,7.685491786503257,1.6299857552255046,2.6568535622380582,9.871487927934425
ASL,degree,6,7.8043643576063815,7.740393049242597,2.028722952133569,4.115716816513543,11.022399134679107
ASL,shoes,6,7.796130397904977,7.4158011046735135,2.3429003632842003,5.489182112277238,12.16814533493046
ASL,bald,7,7.793503940923691,6.530416343859651,3.9706956703650325,15.766424106655615,16.906323480961934
ASL,early,6,7.787431614943903,8.322130943814383,1.8029581629375813,3.250658137303258,9.694417529642262
ASL,diploma,5,7.784067652438743,7.026125622837685,1.7628370502826984,3.107594465849405,9.960157050983849
ASL,price,6,7.783015642713669,7.3221857420493235,1.8305473799414451,3.3509037102104897,10.788469176588919
ASL,kneel,4,7.770276833175513,7.508801372977284,2.211787647142261,4.892004596051097,10.785092647253197
ASL,boast,4,7.760487326493526,8.003947020186164,0.7278063491567778,0.5297020818729175,8.450551921182287
ASL,gather,6,7.743498603663905,7.305029535280049,2.6632441848465533,7.092869588118983,13.187573143007015
ASL,balance,10,7.727371112425432,7.439034599504109,2.0347453725662596,4.140188731179808,12.00534883886165
ASL,allow,8,7.713000721673129,7.3528733151840395,2.0976331364673473,4.40006477520584,11.424531736460947
ASL,cigarette,5,7.712227821393576,7.9013308537909905,1.204103560205258,1.4498653836989777,8.997746129309403
ASL,less,5,7.695103977439041,7.735911527135045,2.3231655620846974,5.397098228856308,11.817546924360302
ASL,subtract,6,7.67555874806839,7.599962062180676,2.54489996600996,6.476515836997496,11.629008108666778
ASL,thermometer,5,7.673791353915476,8.272888301133971,2.128213575113903,4.5292930212991,9.801980488677104
ASL,motivate,6,7.670642325713909,7.301616315065132,2.608249128143452,6.802963514461077,11.74780559408528
ASL,dancer,4,7.668497934595449,6.5398587177145036,2.235650415865601,4.998132781960036,11.51984984282386
ASL,improve,9,7.663188481370721,7.614758856209844,1.6769269053662856,2.8120838459413475,10.484366798955723
ASL,retire,7,7.662450615233605,7.625998436129087,1.751206167719853,3.0667230418600537,10.455150969040194
ASL,sue,4,7.651429441894523,7.589863262032994,1.5348824709456013,2.3558641996160747,9.351680209860984
ASL,loud,6,7.643964176739747,7.071042747474596,1.9918423429179402,3.9674359190408293,11.088672063814844
ASL,professional,7,7.642069743381967,7.366322840818325,1.3470024996432046,1.8144157340450418,9.939008449811903
ASL,deposit,5,7.641020270555162,7.082266470888355,1.7947066962767222,3.2209721256605066,10.954685829539105
ASL,counsel,5,7.639577735659872,6.487069647636528,1.7904060249659006,3.205553734234197,11.067579254762656
ASL,close,8,7.6392977449444945,8.101242604889595,1.7688713073072717,3.1289057018149364,10.111285440208055
ASL,arrest,6,7.637076835079012,7.325491693615921,1.8349851186162958,3.367170385543261,11.5250389338565
ASL,play,11,7.633746895529748,6.997533375257516,1.9252695124915469,3.7066626957294386,10.764443786277278
ASL,learn,8,7.627685566769999,7.535004252595605,1.1459059900534159,1.3131005380402994,9.063240041396234
ASL,selfish,5,7.611893595410317,7.32928526737188,1.0528907456528742,1.1085789222814655,9.089672532796211
ASL,motorcycle,7,7.603079650091485,8.014478173768184,2.210033700481196,4.884248957262607,11.60197043339707
ASL,cause,6,7.602227635900216,7.368763901934098,1.2442444249199216,1.5481441889443062,10.099214000134221
ASL,join,8,7.597011693347216,7.2185467472626135,1.4316186028250233,2.0495318239546716,10.002291725040191
ASL,defend,5,7.593247804104287,6.543354782564532,2.0108987757486636,4.043713886307475,10.335119859825978
ASL,here,7,7.592150118232583,7.935918127811847,2.0897060227275017,4.3668712614235945,11.163585581033638
ASL,buy,9,7.581886429849165,7.511120873967504,2.804791113573672,7.866853190781839,14.71136366431566
ASL,pneumonia,5,7.581141703002919,8.037370297249415,1.778111474260157,3.1616804148956286,10.200969008480591
ASL,approve,8,7.577757682266441,7.3429002158184415,1.4218554368026959,2.021672883165385,9.620034903989266
ASL,russia,8,7.57228420380553,4.403874841223402,7.476536012803026,55.89859075074057,27.28249595693541
ASL,cheese,7,7.567791774170379,6.17023290178802,2.3484834547341262,5.515374537159937,12.1166890160615
ASL,quick,7,7.5612284397635445,7.813025733583457,0.9734308176936873,0.9475675568358009,9.314824046982858
ASL,worm,6,7.561193779590536,7.607428500652206,1.08611895173966,1.1796543773280581,8.990357457858732
ASL,present,8,7.560480583443301,7.1183652094584104,1.8769907320104016,3.5230942080529433,10.450771316723989
ASL,stamp,5,7.55622694760442,7.001397821178876,1.457865065762523,2.1253705499707656,10.330089049785828
ASL,pursue,4,7.537175971489333,7.405584598621907,0.8937322423359607,0.7987573209908645,8.8191651894923
ASL,gas,7,7.532185276981759,7.95653311174785,0.9818518437099941,0.9640330429967147,8.383196030881258
ASL,party,9,7.531547908411357,7.474742998129081,0.9318699387835515,0.8683815828084601,9.497664605144118
ASL,train,9,7.520486376638969,7.221429095770426,2.2122273563546773,4.893949876204005,12.208875007700033
ASL,archery,5,7.5200483482130664,6.6579997079499496,1.4968982601368734,2.240704401200799,9.929764824408707
ASL,church,6,7.516585652557517,8.145722545759355,2.4002590093897305,5.76124331215657,10.583092005599823
ASL,earn,6,7.514124025059171,6.488275341107907,2.397690329417863,5.748918915783942,11.385946348448112
ASL,convince,10,7.5121859122675305,7.68311237634404,1.5345805857350674,2.3549375741149823,10.012771536359613
ASL,dinner,7,7.511424811319906,6.069190165576157,2.5814133453732846,6.663694859671293,12.55740022203731
ASL,forgive,5,7.502220844463468,7.165882094861456,1.4769794191420713,2.1814682045692506,9.319511382953559
ASL,curse,6,7.500898925645459,6.805138646800646,1.8041842929247571,3.2550809628364057,11.281336546572875
ASL,senior,6,7.493595921560984,7.764941433548181,1.9200068919296749,3.68642646505745,9.911764744787678
ASL,obsess,7,7.493568646312748,7.425492854248542,0.9057310099789324,0.820348662437457,9.216219335081822
ASL,whale,6,7.493480538869772,7.119155858919571,2.1643903064657226,4.684585398722784,11.656450023853125
ASL,jewelry,6,7.476592952698355,7.7297529795001525,1.2932610508471751,1.6725241456383397,9.172006789931261
ASL,worthless,5,7.466330577588839,6.388787286462317,2.0514198595932047,4.2083234403334036,11.374333030465243
ASL,over,6,7.46122339789887,7.536898213812002,1.6140682170669118,2.6052162093455595,10.000396135099729
ASL,authority,5,7.455725387448624,7.763844739180274,1.0629797574876647,1.1299259648285345,8.61311502928454
ASL,knock,3,7.451437199454823,7.132892109557527,1.6156828730236616,2.6104311461819933,9.570185053905924
ASL,dangerous,6,7.445949496933333,7.524561175206316,0.987005124977905,0.97417911673265,9.236557264656833
ASL,heap,5,7.441976620836163,7.000552072782558,1.3505752355436371,1.824053466863751,9.202116423582082
ASL,trust,6,7.441871333040261,7.236394635945477,2.1028383460444267,4.421929109594861,10.066332265345526
ASL,street,6,7.440376223403941,7.79670848865004,1.350121303584581,1.8228275343929283,9.201632618508713
ASL,socks,6,7.437170885659383,6.944891549351724,1.5397328406412543,2.3707772205491864,10.717665826451276
ASL,beside,5,7.4345095130355405,7.463287857176521,2.327039547815824,5.415113057098874,11.099253799613681
ASL,daughter,10,7.432765231689393,6.948516923575374,2.656535676523255,7.057181800640869,11.628475415448415
ASL,sweater,6,7.427432838738517,6.974889425642514,1.8316412076982556,3.3549095137383245,10.500665145364707
ASL,engagement,4,7.4221412199577985,6.42271179094177,2.7174469889517994,7.384518137763202,11.754604669419967
ASL,ghost,6,7.415339013176006,7.490945139666154,1.0091542975498315,1.018392396263294,8.862962075674524
ASL,engineer,5,7.415332263158225,7.085950592002338,1.8282633347643757,3.3425468212437557,10.85537806597383
ASL,clean,7,7.415090178376265,7.098022264191249,1.8402360649392502,3.386468774703096,10.051537146034894
ASL,call,12,7.412890782391407,7.037026981111119,2.4563260743671327,6.0335377836158495,10.693039718358454
ASL,lightning,6,7.4105810190762655,6.91595411380643,1.7526609642333515,3.0718204555473814,11.085910495148344
ASL,son,10,7.400852015663119,7.123760132271131,2.0199647741375206,4.080257688756444,11.415128117161121
ASL,chemical,5,7.3991385087762875,6.715855091813011,1.9582613572420196,3.834787543267357,11.089850386733294
ASL,drug,4,7.390607101991905,6.53407147371229,1.972628512436527,3.891263248077545,10.755673131334381
ASL,touch,5,7.384871908239266,7.580530206345119,0.7825144404642937,0.6123288495351467,8.443423300093722
ASL,fat,10,7.380382383387664,6.8993659010175135,2.2626605684535885,5.119632848034717,12.825092027221299
ASL,wheelchair,4,7.376545148930835,7.155338424720137,0.6013869105739863,0.3616662162097238,8.377612816322495
ASL,start,4,7.349369413557648,7.2174093449588606,2.865888676593059,8.213317906624315,10.87239753544484
ASL,aid,5,7.34342820628589,6.997756683286649,1.0069725872547393,1.0139937914825037,9.08549569074076
ASL,pants,8,7.342739651220751,7.884526912164485,2.307821608003904,5.326040574369724,11.350594658146383
ASL,fancy,7,7.336268969726804,5.519859991052456,2.78706299713213,7.76772014998313,12.663625148211427
ASL,every,5,7.3358162441279005,6.986368027019951,1.5489676498120772,2.3993007801643498,9.610114323702946
ASL,accept,8,7.335042072087068,7.279324119681592,1.1911704495057338,1.4188870397756919,9.177635025507985
ASL,save,8,7.326199266163018,7.302908324966826,0.9052058588089604,0.8193976468220675,8.800489836559924
ASL,walk,11,7.316740428109367,7.188281961476469,2.1046580488727265,4.429585502684751,12.186926171487853
ASL,pet,5,7.314105043138687,7.652312230006869,0.7140790263695245,0.509908855900848,8.002906925386261
ASL,contribute,7,7.313340956948001,7.280781554032094,0.6770157382702404,0.4583503098655987,8.523213997837534
ASL,overwhelm,8,7.312679886940982,7.988622196160555,1.6146208528029546,2.6070004983061406,8.92960977840236
ASL,often,6,7.31153275198422,7.051410771451115,1.3279664287967308,1.7634948360111424,9.361616835074754
ASL,climb,5,7.302427560275595,6.8657375465207435,0.9725482843173514,0.9458501653286238,8.559315220184178
ASL,speed,5,7.3013219025218365,6.650843535027385,2.069394855024593,4.282395066002256,11.120595800883713
ASL,refer,5,7.297603964142499,6.51962259843574,2.1255763930566993,4.518075002719928,11.454613498234961
ASL,shop,6,7.290098996148733,7.277008221187403,2.1570520616797264,4.652873596796758,10.29035151187623
ASL,person,7,7.2890173750649865,7.1441455699812115,0.3495075500908523,0.12215552757050964,7.861411110479002
ASL,rescue,4,7.285375282479209,7.017747012768565,2.221380055491928,4.93452935093732,10.564759042217771
ASL,behind,5,7.2803082660716285,6.978173731609598,0.9145526964622619,0.8364066346063941,8.653571207106994
ASL,specific,6,7.277942374888297,6.810574909347826,0.9031695321322617,0.8157152037720085,8.57967639416894
ASL,week,9,7.277712828405273,7.167455518708966,1.7814958295274037,3.1737273906235326,11.210391473390025
ASL,melody,5,7.274977508387297,6.100325590077379,2.885600379775804,8.326689551762263,12.901163278118112
ASL,last week,5,7.266085941402122,7.209426216679436,0.5704254808870601,0.32538522924523383,7.948492693019411
ASL,cabinet,5,7.263840082662138,5.80852455543645,3.2276578806771217,10.417775394697127,13.654455645744482
ASL,waiter,3,7.259217747610054,7.07277133521484,1.8070524050996315,3.2654383947763628,9.559721156600967
ASL,wife,8,7.2585905050157535,6.490719696536619,2.573803595475501,6.6244649480826165,12.256021736492217
ASL,middle,7,7.257709856678065,7.101097646024472,2.9005716862151654,8.413316106873088,13.573382754381102
ASL,discuss,8,7.257226493464206,7.481179018561493,1.856190096209057,3.445441673264588,10.442810128972418
ASL,testify,5,7.251222665466432,6.7939847338063055,2.677490066808645,7.168953057858962,11.503187417820278
ASL,admire,5,7.248986944319219,6.947136285306975,1.7127531470597703,2.9335233427631473,10.31538901317295
ASL,function,7,7.24793045027004,7.760670538780824,1.0681256629591718,1.1408924318719702,8.438283499865106
ASL,explode,4,7.244968154625092,7.603646396426618,1.2870909308053482,1.6566030641613774,8.51544649254195
ASL,same,9,7.242884295453695,6.672464510614533,1.6668033241930318,2.7782333215409407,11.368714425986466
ASL,champion,11,7.239708828951945,6.795265207544541,1.5032619635148667,2.2597965309505725,9.721637233651261
ASL,wash,6,7.235897286032401,5.948291489715093,2.2255864719064813,4.953235143933139,10.581923528116503
ASL,bite,6,7.231399090613259,7.906207604217244,1.823627997468218,3.325619073149942,9.4553438714418
ASL,flag,6,7.225411271259922,6.720133404439327,1.7795561174629801,3.1668199751999158,10.257319134624622
ASL,paint,7,7.208369160603813,7.20511531361636,2.2645804288291362,5.128324518635954,11.109595243163227
ASL,honest,5,7.20705579270197,7.8192625062281005,1.2090937001568496,1.4619075757589814,8.399686056399911
ASL,tomato,8,7.2055679195810525,6.410580411531457,1.8875704081444524,3.5629220457026145,11.201481019659926
ASL,beg,5,7.198730394595583,6.866196762241329,1.510326031415262,2.2810847211705747,9.930226393835088
ASL,thing,6,7.190556543003177,6.4471882822825055,2.201730322139264,4.847616411427468,11.21234437226972
ASL,shovel,3,7.184285609090884,6.873799169866017,1.9703806395028423,3.8823998645276294,9.737715315422927
ASL,spoon,4,7.17839355953117,6.693109134833038,1.6674633976634248,2.780434182547253,9.852880188905711
ASL,sting,3,7.17717073843653,7.1918689832801475,1.0224645443631315,1.0454337444797062,8.422015126586649
ASL,big,9,7.173181628860253,6.758059725186795,1.3529004660204227,1.8303396709582767,9.56483329748134
ASL,offer,6,7.168454732060297,6.450607970978313,3.0396937361197724,9.239738009405782,12.521401850798748
ASL,also,7,7.166539818280969,7.133147491294676,0.6844185907891083,0.46842880741774884,8.130988301691321
ASL,wash face,2,7.165576392662894,7.165576392662894,0.0,0.0,7.165576392662894
ASL,contract,3,7.165442787289501,6.518538320013661,1.1895034558575481,1.4149184714970502,8.83370492009886
ASL,guide,5,7.1645812784027445,7.115452253460917,1.906864967042072,3.636134002532363,10.037468032169505
ASL,university,7,7.156191553156064,5.714242807701604,3.424482961024526,11.727083550347304,14.726235952913294
ASL,belief,7,7.152625292949019,6.5014685348682235,2.282638091288162,5.210436655799663,12.00041848973042
ASL,goal,7,7.1416320012815,5.631271371328951,2.8059717840031495,7.873477652621817,12.456216464031048
ASL,type,5,7.138782928197796,7.429579933096995,1.103273193288057,1.2172117390280266,8.354599273204817
ASL,fail,6,7.135716553804606,7.542294122502167,1.7313412441096099,2.997542503555012,9.951160085240085
ASL,butter,6,7.134070111038434,7.470881284256889,2.4135042440286423,5.825002735944268,9.847569297324421
ASL,medicine,8,7.128893216933352,6.315713765555492,2.864726917834695,8.20666031376667,12.857688813291231
ASL,therapy,6,7.128326538630607,6.63007916563086,1.263228853337473,1.5957471359043065,9.715490991664819
ASL,document,7,7.126224043596089,6.034627341426729,2.759171201252015,7.613025717818486,12.706724263026643
ASL,screwdriver,6,7.124345986537744,7.056190337393109,1.0538694940574906,1.1106409105049913,9.11883802101268
ASL,excuse,3,7.123217827374237,7.215791969898235,0.5628144438313744,0.3167600981852192,7.761556689290195
ASL,boat,8,7.113032115953558,7.062102068109253,2.1231472206480597,4.50775412054558,9.846842474768085
ASL,way,5,7.11195891780401,6.8245192638392655,1.6506998032185376,2.724809840345719,10.129021920351656
ASL,skirt,6,7.109730240431358,7.022996804483161,1.879575150972365,3.5328027481527893,9.2789805210551
ASL,corner,5,7.104760331987622,7.890785751081531,1.9053902946076828,3.630512174785152,9.596504568015364
ASL,shine,8,7.102904235724026,5.990275633653867,2.1353917972583587,4.5598981277982835,11.127740886259541
ASL,parallel,5,7.102781574066948,7.206691573847254,1.2493861411709448,1.560965729750024,8.916850420199939
ASL,chicken,5,7.097452859767534,6.536832991384182,1.558337140575251,2.42841464369625,9.744367672055434
ASL,today,9,7.0886228780809954,7.014349567347848,1.830668799044681,3.3513482517956947,10.870979381699744
ASL,interesting,6,7.08657854397179,7.201658320115126,1.36927610147344,1.8749170420663022,8.808141280307623
ASL,christian,7,7.082354825908687,6.866517462160555,1.8330696764913381,3.3601444388720587,11.033962856137453
ASL,player,4,7.078763861489778,7.232380644018238,2.044877675458096,4.181524707586907,9.11917230418764
ASL,art,7,7.077302847324538,5.9847591864059,2.1073462006412598,4.440908009357154,11.266177552169804
ASL,chase,6,7.075396786314677,7.114346824136549,1.341768908593357,1.8003438040678084,8.514299856852404
ASL,wristwatch,6,7.06624468476137,6.990768358560644,1.3846341738804444,1.9172117954775807,8.908938705535725
ASL,berry,5,7.053304847022271,7.096374754953102,1.3955363411050814,1.9475216793449583,8.878636454884312
ASL,responsibility,6,7.047849411035785,7.099878156424217,1.5013829356287336,2.254150719397154,9.454051146790002
ASL,influence,6,7.045534371457549,7.2094830764134334,0.7925760795469918,0.6281768418700796,7.921041797919033
ASL,deduct,6,7.042631310338286,6.134144410713116,2.948859023805581,8.695769542279605,11.714977792415526
ASL,somewhere,4,7.039379557690108,6.460206419360185,1.7347977476933905,3.0095232254020603,9.842144571813922
ASL,grapes,7,7.038369002553478,5.945653132399198,2.25986410546857,5.106985775185261,10.449160194488192
ASL,write,10,7.037789464401011,6.110447667352233,2.5357469724826895,6.430012708455126,12.23983362962524
ASL,flood,4,7.0370594498827685,6.4876390774344035,1.6194704575960315,2.6226845630263,9.725472626895288
ASL,adapt,6,7.0226437826407135,6.951269035646057,1.5237141607845544,2.3217048437753784,9.022741915854917
ASL,count,6,7.021575971522746,6.935845789022575,1.3590670765941497,1.8470633186821683,9.238614104904904
ASL,sprint,6,7.020779037699907,7.113839394575856,1.589466573455406,2.52640398813207,9.48432493431197
ASL,owe,5,7.0179986993372525,6.079555368263117,1.9284127061927445,3.7187755654056245,9.58693966775625
ASL,meaning,2,7.014619138945313,7.014619138945313,0.0,0.0,7.014619138945313
ASL,sketch,6,7.010448632377084,5.793586001143623,3.0568999262311207,9.344637158991832,13.13201739759528
ASL,crown,4,7.008519792962529,6.155023140236444,2.2693072512775823,5.149755400701016,10.804980893677012
ASL,want,9,7.006997787288399,6.673234545481327,1.8090795976443588,3.272768990613075,9.272108498488869
ASL,around,5,7.004189039208811,6.831044205076193,1.1745659789291596,1.3796052388578148,8.580873010386368
ASL,counselor,4,6.999997456193402,6.1204726846440085,2.7443315356242604,7.53135557742181,11.42345115848324
ASL,path,6,6.999912302885643,7.208392257378665,0.9843515249472508,0.968947924665978,8.284110471942139
ASL,sew,4,6.997379850820567,6.711735905699318,1.5924277491460104,2.535826136250229,9.14942054578089
ASL,homework,5,6.993753396207272,6.796885550473471,1.304716485140621,1.7022851065976965,8.541237551747777
ASL,generation,4,6.987056688445755,7.305284265252664,1.1379312250022067,1.2948874728350226,8.210265876579738
ASL,trade,13,6.981699920624113,6.98156083993087,0.9365700161130736,0.8771633950820429,8.641502357902114
ASL,choir,6,6.9794496814049,6.935589743755207,0.9410682601262123,0.8856094702169762,8.392526964576419
ASL,overcome,5,6.979381149042245,6.172801302991622,1.4349078818816716,2.0589606294861453,9.496499728940162
ASL,revenge,6,6.97637599184581,6.7744910633650335,1.150687054832461,1.3240806981590032,9.343850582515286
ASL,backpack,8,6.974807099100458,7.177693805037665,1.5608046903269486,2.436111281346602,9.149272229390519
ASL,what,12,6.971675085281004,6.757424473136638,1.6698558592472021,2.788418590662212,11.250706257229208
ASL,linguistics,7,6.969649671697744,6.830322819952885,1.693277593378414,2.8671890082373936,9.45621256966293
ASL,cost,6,6.96960521252488,6.04551016723737,2.5544389598140684,6.52515839941598,10.843895025414719
ASL,request,4,6.968974990631653,7.194150737477075,1.5565133530593191,2.422733818251965,8.86566858040102
ASL,compromise,6,6.967874465899978,5.822264091757496,2.1530895602198696,4.635794654327792,11.156150903506852
ASL,diaper,6,6.966097800610033,7.328760664487766,1.4362751776035119,2.0628863857999997,8.559805400666095
ASL,sticky,5,6.96176362889627,6.5978007446360705,0.6452416452891125,0.4163367808154009,8.222256224214613
ASL,leave,11,6.961542376805401,5.687953289510367,1.951293015952657,3.8075444341056155,11.773467943073967
ASL,concentrate,3,6.958450184224006,7.7277016911421486,2.5131159094604203,6.315751574383076,9.578789730215618
ASL,statistics,4,6.958206251212419,7.323973403800748,2.235167545126559,4.99597395478709,9.254727670857239
ASL,avoid,7,6.955903192244757,7.260731894256093,1.4611740278799084,2.135029539750795,9.39814300569019
ASL,kill,7,6.9554545281403195,6.035507464957464,2.8574125994899946,8.164806763724169,12.13256813453048
ASL,truck,6,6.949187857366346,6.792602358770074,1.567883149903943,2.4582575717527098,8.959483080741913
ASL,mock,3,6.944809968989847,6.4604496408475685,1.128577433998166,1.2736870245298846,8.50402348160849
ASL,steal,7,6.943254903696989,6.954675381184308,1.807601091491597,3.267421705961613,9.388472951214602
ASL,sculpture,6,6.938100274551881,6.922513170084562,1.2984334386125576,1.68592939450723,8.968244758999155
ASL,deodorant,6,6.93489015701959,7.229433167650281,0.9102336194955739,0.8285252420600133,7.819060844839393
ASL,pay,7,6.928694916830551,7.1747733166895395,0.8005356148837933,0.6408572706973731,7.760287970858005
ASL,danger,5,6.926442774489776,6.4545229538505655,1.1595740424576877,1.3446119599416633,9.110590483301062
ASL,few,5,6.924494274030894,6.768524263240005,0.7393734103084163,0.5466730398710977,7.806454786623215
ASL,peel,4,6.917276759482337,6.545451038701463,1.0705690355339885,1.1461180598441743,8.6608633022864
ASL,now,9,6.915505694808109,6.727200963521689,1.4493096203902631,2.1004983757557687,9.199307222408795
ASL,open,7,6.899358104636506,6.324773484049056,2.6365907093258514,6.951610568503396,10.765112504347588
ASL,soup,6,6.898382825050653,7.194003138573997,1.2434824370045994,1.5462485711388974,8.527166211236274
ASL,gorilla,5,6.888988829276211,7.5355134765064395,1.8275539683545385,3.339953507248422,9.067087248084466
ASL,freeway,4,6.888223284995633,7.097433373013372,0.6431874077806955,0.41369004152765065,7.529531495582102
ASL,tough,6,6.887475476635761,6.73785402492811,1.0801293583301081,1.1666794307266113,9.001101896722433
ASL,far,11,6.887014628962508,6.4259132911828925,1.2476033160620015,1.5565140342489023,9.509298258325634
ASL,match,8,6.883651093146744,6.000776354130826,2.3969112468126057,5.74518352509676,11.778327327087657
ASL,cherry,5,6.864323897446563,6.5698140261054805,0.8653287024601721,0.748793763301405,8.519848175257783
ASL,hit,6,6.863506458776279,7.177124539925233,1.8807490563243767,3.5372170128650335,10.035425824671407
ASL,this,4,6.863492434361805,6.623326696267094,2.0224138490559893,4.090157776853462,9.424119381481725
ASL,golf,7,6.862648816752292,7.01625581713355,1.1960029669823158,1.4304230970305025,8.855830157981764
ASL,vacation,6,6.861446617880919,7.353832750090481,2.274127492376399,5.171655851582169,9.278039389426871
ASL,fear,5,6.858598629004847,6.079562569804816,1.2284968793115347,1.5092045824781795,8.677208938341492
ASL,ticket,6,6.857421187747167,7.201092696578475,1.483700124171897,2.2013660584677024,8.544790442236984
ASL,road,4,6.856562713730513,6.57350457906656,1.8617868864484868,3.4662504105515506,9.73839715661987
ASL,museum,5,6.8518646041110856,6.817150074841599,0.7144493622782888,0.5104378912598535,8.128371708873503
ASL,star,7,6.850845238057312,6.40181370763818,1.7502802443416825,3.0634809337327797,10.351063914084667
ASL,area,7,6.850695476203818,6.965890861739314,1.3151748917594293,1.7296849959144265,9.102932707220951
ASL,elevator,6,6.8494747569093954,5.644661977775188,2.3093410930292904,5.3330562839537174,10.491454281651416
ASL,love,7,6.841601443061883,6.880251302838516,1.6353727706169872,2.674444098875481,9.470406482167853
ASL,ceiling,6,6.835409811104893,7.422277720748034,1.1937575912965335,1.4250571867781014,7.6949564659302165
ASL,tease,8,6.830902274603573,6.993579269169247,1.4422356781636712,2.0800437513682244,8.801503702511873
ASL,paper,8,6.82128158421,6.192345484851664,1.9951386858662097,3.9805783758399462,11.175235555677245
ASL,poor,6,6.821037356801341,6.351055814032766,1.855213953709688,3.441818814039132,9.708590856590279
ASL,poverty,4,6.818470578670193,7.198099668200834,1.7217770647765016,2.9645162607903854,8.72739330153002
ASL,cookie,8,6.81218076568709,6.401524954304858,1.1263816145085128,1.268735541502804,9.1127665953488
ASL,gasoline,4,6.810383217417469,7.074363223528984,0.8448577570797533,0.7137846296978314,7.676425836605626
ASL,normal,5,6.809976588216541,7.250853996435362,1.8544649599007161,3.439040287499565,9.803850725771248
ASL,boots,3,6.809163515964169,5.792838810290978,1.5331751606074244,2.350626073103602,8.976015767224858
ASL,robber,5,6.809054660199772,6.452298345592636,0.7938804317405164,0.6302461399005086,7.957810372247191
ASL,don't want,6,6.808363866521524,6.594601743299821,0.8844548645231178,0.7822604073786068,8.44297501120487
ASL,cook,8,6.808362390810928,7.087948841233255,1.8556790132009584,3.443544600034483,9.188079076197464
ASL,pull,9,6.803138693675895,6.700365570828254,1.7016633916070403,2.8956582983355754,10.152231742026673
