dataset,gloss,video,path,hand,valid_frame_ratio,dominant_location,head_ratio,shoulder_ratio,chest_ratio,waist_ratio,below_waist_ratio
ASL,alone,02103.npz,dataset\ASL\alone\02103.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02159.npz,dataset\ASL\already\02159.npz,left,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02159.npz,dataset\ASL\already\02159.npz,right,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02160.npz,dataset\ASL\already\02160.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02160.npz,dataset\ASL\already\02160.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02161.npz,dataset\ASL\already\02161.npz,left,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02161.npz,dataset\ASL\already\02161.npz,right,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02162.npz,dataset\ASL\already\02162.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02162.npz,dataset\ASL\already\02162.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02163.npz,dataset\ASL\already\02163.npz,left,0.9230769230769231,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02163.npz,dataset\ASL\already\02163.npz,right,0.9230769230769231,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02165.npz,dataset\ASL\already\02165.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02165.npz,dataset\ASL\already\02165.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02166.npz,dataset\ASL\already\02166.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02166.npz,dataset\ASL\already\02166.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02168.npz,dataset\ASL\already\02168.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,already,02168.npz,dataset\ASL\already\02168.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02174.npz,dataset\ASL\also\02174.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02174.npz,dataset\ASL\also\02174.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02175.npz,dataset\ASL\also\02175.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02175.npz,dataset\ASL\also\02175.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02178.npz,dataset\ASL\also\02178.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,02178.npz,dataset\ASL\also\02178.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,65059.npz,dataset\ASL\also\65059.npz,left,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,also,65059.npz,dataset\ASL\also\65059.npz,right,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,always,02228.npz,dataset\ASL\always\02228.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,always,02228.npz,dataset\ASL\always\02228.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,always,65061.npz,dataset\ASL\always\65061.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,always,65061.npz,dataset\ASL\always\65061.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02349.npz,dataset\ASL\america\02349.npz,left,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02349.npz,dataset\ASL\america\02349.npz,right,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02350.npz,dataset\ASL\america\02350.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02350.npz,dataset\ASL\america\02350.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02351.npz,dataset\ASL\america\02351.npz,left,0.9454545454545454,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02351.npz,dataset\ASL\america\02351.npz,right,0.9454545454545454,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02353.npz,dataset\ASL\america\02353.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02353.npz,dataset\ASL\america\02353.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02356.npz,dataset\ASL\america\02356.npz,left,0.90625,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,02356.npz,dataset\ASL\america\02356.npz,right,0.90625,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,65064.npz,dataset\ASL\america\65064.npz,left,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,america,65064.npz,dataset\ASL\america\65064.npz,right,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02429.npz,dataset\ASL\amputate\02429.npz,left,0.6987951807228916,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02429.npz,dataset\ASL\amputate\02429.npz,right,0.6987951807228916,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02430.npz,dataset\ASL\amputate\02430.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02430.npz,dataset\ASL\amputate\02430.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02431.npz,dataset\ASL\amputate\02431.npz,left,0.8833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02431.npz,dataset\ASL\amputate\02431.npz,right,0.8833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02434.npz,dataset\ASL\amputate\02434.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02434.npz,dataset\ASL\amputate\02434.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02435.npz,dataset\ASL\amputate\02435.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,amputate,02435.npz,dataset\ASL\amputate\02435.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02474.npz,dataset\ASL\analyze\02474.npz,left,0.9550561797752809,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02474.npz,dataset\ASL\analyze\02474.npz,right,0.9550561797752809,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02475.npz,dataset\ASL\analyze\02475.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02475.npz,dataset\ASL\analyze\02475.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02476.npz,dataset\ASL\analyze\02476.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02476.npz,dataset\ASL\analyze\02476.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02477.npz,dataset\ASL\analyze\02477.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02477.npz,dataset\ASL\analyze\02477.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02478.npz,dataset\ASL\analyze\02478.npz,left,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02478.npz,dataset\ASL\analyze\02478.npz,right,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02480.npz,dataset\ASL\analyze\02480.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02480.npz,dataset\ASL\analyze\02480.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02483.npz,dataset\ASL\analyze\02483.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,02483.npz,dataset\ASL\analyze\02483.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,65066.npz,dataset\ASL\analyze\65066.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,analyze,65066.npz,dataset\ASL\analyze\65066.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02485.npz,dataset\ASL\anatomy\02485.npz,left,0.9016393442622951,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02485.npz,dataset\ASL\anatomy\02485.npz,right,0.9016393442622951,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02487.npz,dataset\ASL\anatomy\02487.npz,left,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02487.npz,dataset\ASL\anatomy\02487.npz,right,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02490.npz,dataset\ASL\anatomy\02490.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02490.npz,dataset\ASL\anatomy\02490.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02492.npz,dataset\ASL\anatomy\02492.npz,left,0.9014084507042254,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anatomy,02492.npz,dataset\ASL\anatomy\02492.npz,right,0.9014084507042254,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,and,65067.npz,dataset\ASL\and\65067.npz,left,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,and,65067.npz,dataset\ASL\and\65067.npz,right,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02540.npz,dataset\ASL\angel\02540.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02540.npz,dataset\ASL\angel\02540.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02541.npz,dataset\ASL\angel\02541.npz,left,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02541.npz,dataset\ASL\angel\02541.npz,right,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02542.npz,dataset\ASL\angel\02542.npz,left,0.85,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02542.npz,dataset\ASL\angel\02542.npz,right,0.85,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02544.npz,dataset\ASL\angel\02544.npz,left,0.95,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02544.npz,dataset\ASL\angel\02544.npz,right,0.95,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02545.npz,dataset\ASL\angel\02545.npz,left,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02545.npz,dataset\ASL\angel\02545.npz,right,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02548.npz,dataset\ASL\angel\02548.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,02548.npz,dataset\ASL\angel\02548.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,65071.npz,dataset\ASL\angel\65071.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angel,65071.npz,dataset\ASL\angel\65071.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02558.npz,dataset\ASL\angle\02558.npz,left,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02558.npz,dataset\ASL\angle\02558.npz,right,0.9259259259259259,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02559.npz,dataset\ASL\angle\02559.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02559.npz,dataset\ASL\angle\02559.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02560.npz,dataset\ASL\angle\02560.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02560.npz,dataset\ASL\angle\02560.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02561.npz,dataset\ASL\angle\02561.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02561.npz,dataset\ASL\angle\02561.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02563.npz,dataset\ASL\angle\02563.npz,left,0.9782608695652174,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,02563.npz,dataset\ASL\angle\02563.npz,right,0.9782608695652174,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,69210.npz,dataset\ASL\angle\69210.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angle,69210.npz,dataset\ASL\angle\69210.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02565.npz,dataset\ASL\angry\02565.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02565.npz,dataset\ASL\angry\02565.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02566.npz,dataset\ASL\angry\02566.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02566.npz,dataset\ASL\angry\02566.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02567.npz,dataset\ASL\angry\02567.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02567.npz,dataset\ASL\angry\02567.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02568.npz,dataset\ASL\angry\02568.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02568.npz,dataset\ASL\angry\02568.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02569.npz,dataset\ASL\angry\02569.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02569.npz,dataset\ASL\angry\02569.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02572.npz,dataset\ASL\angry\02572.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,02572.npz,dataset\ASL\angry\02572.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,65072.npz,dataset\ASL\angry\65072.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,angry,65072.npz,dataset\ASL\angry\65072.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02583.npz,dataset\ASL\animal\02583.npz,left,0.925,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02583.npz,dataset\ASL\animal\02583.npz,right,0.925,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02584.npz,dataset\ASL\animal\02584.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02584.npz,dataset\ASL\animal\02584.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02585.npz,dataset\ASL\animal\02585.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02585.npz,dataset\ASL\animal\02585.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02586.npz,dataset\ASL\animal\02586.npz,left,0.8666666666666667,shoulder,0.0,0.9615384615384616,0.0,0.0,0.038461538461538464
ASL,animal,02586.npz,dataset\ASL\animal\02586.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02587.npz,dataset\ASL\animal\02587.npz,left,0.9113924050632911,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02587.npz,dataset\ASL\animal\02587.npz,right,0.9113924050632911,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02589.npz,dataset\ASL\animal\02589.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02589.npz,dataset\ASL\animal\02589.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02592.npz,dataset\ASL\animal\02592.npz,left,0.8059701492537313,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,02592.npz,dataset\ASL\animal\02592.npz,right,0.8059701492537313,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,65073.npz,dataset\ASL\animal\65073.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,65073.npz,dataset\ASL\animal\65073.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,69211.npz,dataset\ASL\animal\69211.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,animal,69211.npz,dataset\ASL\animal\69211.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02609.npz,dataset\ASL\anniversary\02609.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02609.npz,dataset\ASL\anniversary\02609.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02610.npz,dataset\ASL\anniversary\02610.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02610.npz,dataset\ASL\anniversary\02610.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02611.npz,dataset\ASL\anniversary\02611.npz,left,0.9680851063829787,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02611.npz,dataset\ASL\anniversary\02611.npz,right,0.9680851063829787,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02614.npz,dataset\ASL\anniversary\02614.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02614.npz,dataset\ASL\anniversary\02614.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02616.npz,dataset\ASL\anniversary\02616.npz,left,0.8777777777777778,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anniversary,02616.npz,dataset\ASL\anniversary\02616.npz,right,0.8777777777777778,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02619.npz,dataset\ASL\announce\02619.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02619.npz,dataset\ASL\announce\02619.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02620.npz,dataset\ASL\announce\02620.npz,left,0.927710843373494,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02620.npz,dataset\ASL\announce\02620.npz,right,0.927710843373494,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02622.npz,dataset\ASL\announce\02622.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02622.npz,dataset\ASL\announce\02622.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02625.npz,dataset\ASL\announce\02625.npz,left,0.828125,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,02625.npz,dataset\ASL\announce\02625.npz,right,0.828125,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,65074.npz,dataset\ASL\announce\65074.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,announce,65074.npz,dataset\ASL\announce\65074.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02643.npz,dataset\ASL\annoy\02643.npz,left,0.9014084507042254,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02643.npz,dataset\ASL\annoy\02643.npz,right,0.9014084507042254,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02644.npz,dataset\ASL\annoy\02644.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02644.npz,dataset\ASL\annoy\02644.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02645.npz,dataset\ASL\annoy\02645.npz,left,0.918918918918919,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02645.npz,dataset\ASL\annoy\02645.npz,right,0.918918918918919,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02653.npz,dataset\ASL\annoy\02653.npz,left,0.8902439024390244,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,annoy,02653.npz,dataset\ASL\annoy\02653.npz,right,0.8902439024390244,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02710.npz,dataset\ASL\answer\02710.npz,left,0.9117647058823529,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02710.npz,dataset\ASL\answer\02710.npz,right,0.9117647058823529,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02711.npz,dataset\ASL\answer\02711.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02711.npz,dataset\ASL\answer\02711.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02712.npz,dataset\ASL\answer\02712.npz,left,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02712.npz,dataset\ASL\answer\02712.npz,right,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02713.npz,dataset\ASL\answer\02713.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02713.npz,dataset\ASL\answer\02713.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02715.npz,dataset\ASL\answer\02715.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02715.npz,dataset\ASL\answer\02715.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02718.npz,dataset\ASL\answer\02718.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,02718.npz,dataset\ASL\answer\02718.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,65076.npz,dataset\ASL\answer\65076.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,answer,65076.npz,dataset\ASL\answer\65076.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,any,02828.npz,dataset\ASL\any\02828.npz,left,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,any,02828.npz,dataset\ASL\any\02828.npz,right,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,any,65079.npz,dataset\ASL\any\65079.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,any,65079.npz,dataset\ASL\any\65079.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02851.npz,dataset\ASL\anyway\02851.npz,left,0.9411764705882353,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02851.npz,dataset\ASL\anyway\02851.npz,right,0.9411764705882353,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02852.npz,dataset\ASL\anyway\02852.npz,left,0.8933333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02852.npz,dataset\ASL\anyway\02852.npz,right,0.8933333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02854.npz,dataset\ASL\anyway\02854.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02854.npz,dataset\ASL\anyway\02854.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02856.npz,dataset\ASL\anyway\02856.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,anyway,02856.npz,dataset\ASL\anyway\02856.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02864.npz,dataset\ASL\apart\02864.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02864.npz,dataset\ASL\apart\02864.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02865.npz,dataset\ASL\apart\02865.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02865.npz,dataset\ASL\apart\02865.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02867.npz,dataset\ASL\apart\02867.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02867.npz,dataset\ASL\apart\02867.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02870.npz,dataset\ASL\apart\02870.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,02870.npz,dataset\ASL\apart\02870.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,65081.npz,dataset\ASL\apart\65081.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apart,65081.npz,dataset\ASL\apart\65081.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apostrophe,02911.npz,dataset\ASL\apostrophe\02911.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apostrophe,02911.npz,dataset\ASL\apostrophe\02911.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apostrophe,02913.npz,dataset\ASL\apostrophe\02913.npz,left,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,apostrophe,02913.npz,dataset\ASL\apostrophe\02913.npz,right,0.9333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02951.npz,dataset\ASL\appear\02951.npz,left,0.7808219178082192,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02951.npz,dataset\ASL\appear\02951.npz,right,0.7808219178082192,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02952.npz,dataset\ASL\appear\02952.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02952.npz,dataset\ASL\appear\02952.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02953.npz,dataset\ASL\appear\02953.npz,left,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02953.npz,dataset\ASL\appear\02953.npz,right,0.9,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02954.npz,dataset\ASL\appear\02954.npz,left,0.9178082191780822,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02954.npz,dataset\ASL\appear\02954.npz,right,0.9178082191780822,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02956.npz,dataset\ASL\appear\02956.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02956.npz,dataset\ASL\appear\02956.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,appear,02961.npz,dataset\ASL\appear\02961.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
