video_name,fps,frame_count,blur_mean,brightness_std,edge_density_mean,motion_mean,occlusion_rate,hand_visibility_ratio,person_area_ratio_mean,frontality_score
D0436.mp4,29.97002997002997,131,401.26865256734465,25.414671966380862,0.02432074652777778,0.23495093123479324,0.0,1.0,0.3395047805142101,0.9744528805216154
D0437B.mp4,29.97002997002997,123,436.58837219107664,25.906211362413913,0.025307436342592592,0.1269203849475492,0.0,1.0,0.3352999574513644,0.9969203621149063
D0437N.mp4,29.97002997002997,80,429.1113757505189,25.33819857145144,0.0253978587962963,0.2575435171073133,0.33333333333333337,1.0,0.30880135748387555,0.9913578430811564
D0437T.mp4,29.97002997002997,80,427.3011232356068,25.3861090442925,0.02568648726851852,0.2574676519090479,0.33333333333333337,1.0,0.3070687312297086,0.991254116098086
D0438.mp4,29.97002997002997,100,397.0273269201459,25.27731765188751,0.024149305555555556,0.20139289562675086,0.0,1.0,0.3379983685821868,0.9933140203356743
D0439.mp4,29.97002997002997,111,556.1551165115168,25.43953641556111,0.026766493055555552,0.33828003670681606,0.5,1.0,0.32600423468439477,0.9479368974765142
D0440.mp4,29.97002997002997,98,296.6586601932604,24.657018635285198,0.022777054398148148,0.11358367313038219,0.6666666666666667,1.0,0.3208083375357604,0.9823350881536802
D0441.mp4,29.97002997002997,123,340.9524112748009,24.53648237310789,0.023004918981481482,0.11215049570257013,0.5,1.0,0.32044921105043905,0.9800978203614553
D0442.mp4,29.97002997002997,82,282.0518808289956,24.20462474983884,0.022447193287037037,0.15639963034879079,0.5,1.0,0.31328657200306775,0.9933905129631361
D0443.mp4,29.97002997002997,103,382.9521608762388,24.76500982855855,0.02439814814814815,0.32460965487090027,0.5,1.0,0.36183161462532204,0.9898676301042239
D0444.mp4,29.97002997002997,114,318.3580002757257,24.618137126207525,0.02396122685185185,0.2733544741164554,0.5,1.0,0.3515793135788939,0.9941302662094434
D0445.mp4,29.97002997002997,120,444.87610545985837,25.94641080348522,0.024935619212962962,0.1897411314262585,0.0,1.0,0.33555228928744424,0.975669302046299
D0446.mp4,29.97002997002997,140,422.24879008236485,26.050901726316482,0.025064380787037033,0.1352510101754557,0.0,1.0,0.3515182451850037,0.9717752387126287
D0447.mp4,29.97002997002997,99,395.63524594714005,25.562121282476465,0.025180844907407407,0.1736583367667415,0.0,1.0,0.3343499215537295,0.9855192974209785
D0448.mp4,29.97002997002997,121,463.0897212162599,26.184712000008812,0.02602647569444445,0.23654019781811672,0.33333333333333337,1.0,0.3156592255959074,0.982437863945961
D0449.mp4,29.97002997002997,103,386.79893476541156,25.87593165426094,0.025137442129629633,0.30220524179325864,0.16666666666666663,1.0,0.3635138880731394,0.9777173300584158
D0450.mp4,29.97002997002997,98,401.4603273665816,25.34613607967736,0.02486111111111111,0.17030385983261195,0.33333333333333337,1.0,0.32663098457910983,0.976706326007843
D0451.mp4,29.97002997002997,141,393.5026556816949,25.5624222150081,0.02455150462962963,0.1400589985264973,0.16666666666666663,1.0,0.34161302263023047,0.9760791137814522
D0452B.mp4,29.97002997002997,125,569.1295354119195,25.447997245052022,0.026723090277777778,0.2149713042784821,0.16666666666666663,1.0,0.33225245508874107,0.9870961233973503
D0452N.mp4,29.97002997002997,102,579.3075581003449,25.57829148316686,0.026941550925925928,0.20692270503125407,0.33333333333333337,1.0,0.31806762139330996,0.9866323123375574
D0452T.mp4,29.97002997002997,125,564.670948761966,25.51112158338577,0.02695240162037037,0.2141141447831284,0.16666666666666663,1.0,0.3307080796680359,0.9874427939454714
D0453.mp4,29.97002997002997,144,433.9503596267762,25.578444157181952,0.024678819444444444,0.20581735196438702,0.33333333333333337,1.0,0.3398685976516876,0.9832749913136164
D0455.mp4,29.97002997002997,156,372.0398822619026,25.169435374089833,0.024444444444444446,0.13610088486563077,0.33333333333333337,1.0,0.3364120664579466,0.9751173729697863
D0456.mp4,29.97002997002997,122,306.74460108721695,25.561149805338573,0.023307291666666664,0.097912527451461,0.0,1.0,0.3426828540958156,0.9797407388687134
