dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
ASL,floor,6,15,0.65027161637942,0.1406085817461891,0.39654919505119324,0.987069308757782,0.6271291971206665
ASL,once,5,10,0.6502010941505432,0.2257641159503231,0.35150906443595886,1.0418444871902466,0.607264906167984
ASL,dismiss,4,6,0.6501458386580149,0.057161774662042704,0.571539580821991,0.7492840886116028,0.636634111404419
ASL,price,6,15,0.6498036066691081,0.16122219388610548,0.48504510521888733,1.0113096237182617,0.5898406505584717
ASL,miss,8,28,0.6496740664754596,0.22986532545182903,0.3560771942138672,1.0746766328811646,0.6033782660961151
ASL,improve,9,36,0.6495762951672077,0.19654800610751877,0.23914183676242828,1.0604190826416016,0.636430025100708
ASL,analyze,8,28,0.6495301436100688,0.2290154998644358,0.26972612738609314,1.196848750114441,0.6620647609233856
ASL,policy,6,15,0.6494371831417084,0.12903213068659333,0.42558765411376953,0.909517228603363,0.6316985487937927
ASL,rent,5,10,0.6492198139429093,0.24389038629111529,0.2835069000720978,1.089111089706421,0.6282975971698761
ASL,from,7,21,0.6492054434049697,0.16433774411077867,0.39505451917648315,1.0241835117340088,0.5724893808364868
ASL,department,4,6,0.6489667495091757,0.3303615642296437,0.2719269096851349,1.0367481708526611,0.6472590863704681
ASL,germany,6,15,0.648670490582784,0.17243731832248468,0.36667633056640625,0.9271828532218933,0.6625105142593384
ASL,slip,6,15,0.6481181184450785,0.14439631056327584,0.30692487955093384,0.8987900614738464,0.6662098169326782
ASL,comma,4,6,0.6479169030984243,0.26412959860375185,0.3176816403865814,0.9781220555305481,0.6364828944206238
ASL,gasoline,4,6,0.6477774977684021,0.0812112729722819,0.5602176785469055,0.8011415600776672,0.6182742714881897
ASL,taste,6,15,0.647628570596377,0.25565883439878834,0.20116020739078522,1.0326522588729858,0.6755879521369934
ASL,fault,9,36,0.6475713008807765,0.2599084740991604,0.20838256180286407,1.2804558277130127,0.6103294491767883
ASL,penny,3,3,0.6474491159121195,0.1525161360524993,0.45928871631622314,0.8328447341918945,0.650213897228241
ASL,traffic,6,15,0.6471405466397603,0.20512616982331366,0.3414088487625122,0.9227645993232727,0.7553966641426086
ASL,gray,6,15,0.6467712382475536,0.1335795643483379,0.32770970463752747,0.9374472498893738,0.6237050890922546
ASL,candy,13,78,0.6465139225698434,0.2929112414962233,0.11499201506376266,1.5310988426208496,0.6041064858436584
ASL,simple,5,10,0.6464932233095169,0.19117142227991957,0.2772008180618286,1.0304869413375854,0.6381747126579285
ASL,sound,7,21,0.6455974110535213,0.2779555884792973,0.24668318033218384,1.3133093118667603,0.5811062455177307
ASL,match,8,28,0.6454387413603919,0.18053122445508932,0.3452833294868469,1.0452897548675537,0.6452434360980988
ASL,audiologist,4,6,0.645223026474317,0.11642214334367067,0.44386187195777893,0.8029926419258118,0.673218846321106
ASL,numerous,5,10,0.6452146857976914,0.159501270643914,0.2641921937465668,0.83296799659729,0.7029263973236084
ASL,dead,5,10,0.6450336754322052,0.17183710978025274,0.3479415774345398,0.8679681420326233,0.6713919341564178
ASL,multiply,6,15,0.6449512700239818,0.140560165327964,0.40477606654167175,0.9292977452278137,0.6611368060112
ASL,five,5,10,0.6445124626159668,0.16405538764876962,0.3493737578392029,0.8624107837677002,0.6244600117206573
ASL,deaf,11,55,0.6444014560092579,0.2814994198250718,0.16192474961280823,1.3581496477127075,0.6149030327796936
ASL,pursue,4,6,0.6443260113398234,0.11321999264987377,0.4917042851448059,0.7883351445198059,0.6590074002742767
ASL,remove,7,21,0.6441149129754021,0.1799382997189577,0.4103664755821228,1.0706145763397217,0.5657041668891907
ASL,detach,4,6,0.6440804501374563,0.09959955545254952,0.5213848352432251,0.7772035002708435,0.6168867945671082
ASL,sunshine,5,10,0.6438556015491486,0.20199330191535644,0.2844778597354889,0.9825760126113892,0.6218665838241577
ASL,answer,7,21,0.6438303064732325,0.1759953107050795,0.4002738296985626,1.0297966003417969,0.6137205958366394
ASL,train,9,36,0.6433304080532657,0.24427879443922904,0.15491746366024017,1.289740800857544,0.5868719816207886
ASL,chocolate,6,15,0.6431967000166575,0.17468391877997663,0.333689421415329,1.0224171876907349,0.7091918587684631
ASL,bottom,8,28,0.6431143219981875,0.1730275909953945,0.2877366244792938,0.9805958271026611,0.6690950691699982
ASL,postpone,8,28,0.6430690727595773,0.30722446037329126,0.08282249420881271,1.1704257726669312,0.5600116550922394
ASL,tomorrow,7,21,0.6428770699671337,0.2769676635266915,0.23893533647060394,1.3493531942367554,0.5640067458152771
ASL,dorm,6,15,0.6428724586963653,0.3199377435886304,0.2836642563343048,1.3169373273849487,0.49309787154197693
ASL,drive,7,21,0.6427665665036156,0.18182227606489768,0.403780460357666,1.0127967596054077,0.6012369990348816
ASL,almost,5,10,0.6427300572395325,0.2356074920138547,0.3171451687812805,1.0583196878433228,0.5998621582984924
ASL,common,5,10,0.6425731897354126,0.166756683308929,0.446004718542099,1.00199294090271,0.5810406804084778
ASL,establish,5,10,0.6425638705492019,0.09290035244329548,0.4848152697086334,0.8122302293777466,0.6367476880550385
ASL,history,8,28,0.6425405346921512,0.2614973377747933,0.27497830986976624,1.3292280435562134,0.5812107026576996
ASL,fight,7,21,0.6424534959452493,0.19519172073746027,0.3389473855495453,1.1177986860275269,0.6379227042198181
ASL,chase,6,15,0.6424088994661967,0.1232853657204235,0.4512990713119507,0.8520475029945374,0.6229746341705322
ASL,then,5,10,0.6421756088733673,0.22689339780806017,0.3253761827945709,1.0454591512680054,0.6313133537769318
ASL,camp,5,10,0.6418981611728668,0.19487076008415438,0.348960816860199,1.0801243782043457,0.6243968307971954
ASL,rough,7,21,0.6417573505923861,0.14924643208827687,0.4263458251953125,0.9707298874855042,0.6181058287620544
ASL,napkin,7,21,0.641441442427181,0.24281683068892285,0.2362183779478073,1.066831350326538,0.5978329181671143
ASL,birth,6,15,0.6408992131551107,0.16183696273700152,0.3029969036579132,0.8599034547805786,0.6501102447509766
ASL,share,7,21,0.6408282284225736,0.18737392187828938,0.21802838146686554,1.000383973121643,0.6034108400344849
ASL,suspend,4,6,0.6406794339418411,0.11032785015721928,0.4622192680835724,0.7601439356803894,0.6470814943313599
ASL,knock,3,3,0.6401136020819346,0.14774113103754055,0.4820267856121063,0.8374683856964111,0.6008456349372864
ASL,empty,5,10,0.6397317945957184,0.18973749147255772,0.3627427816390991,0.9795814156532288,0.6131824254989624
ASL,australia,9,36,0.6396677378151152,0.15427428812612123,0.3869704306125641,1.011351466178894,0.6130773723125458
ASL,soft,8,28,0.6395638691527503,0.17998247899698452,0.3575019836425781,0.9536255598068237,0.6422521471977234
ASL,transform,4,6,0.6395383526881536,0.1875378964465525,0.4020836055278778,0.941982626914978,0.6207412481307983
ASL,drink,15,105,0.6395291527467114,0.29242951408381634,0.03319917991757393,1.3067983388900757,0.6006253957748413
ASL,stamp,5,10,0.6393392741680145,0.32280726066614157,0.14552359282970428,1.0967544317245483,0.6931666731834412
ASL,lousy,6,15,0.6389362037181854,0.21284755936742997,0.31678566336631775,1.071613073348999,0.6299850344657898
ASL,bet,6,15,0.638915612300237,0.2521263228702652,0.35870930552482605,1.0981336832046509,0.5687565207481384
ASL,money,6,15,0.638677591085434,0.1723577046222494,0.3526405096054077,0.9055556058883667,0.6286574602127075
ASL,clueless,5,10,0.6379589483141899,0.2837018303496653,0.16291461884975433,1.0104461908340454,0.7054196298122406
ASL,king,7,21,0.6379426405543372,0.22776360430085316,0.26823538541793823,1.0241341590881348,0.7571787238121033
ASL,discuss,8,28,0.6375528377081666,0.19506796470394044,0.2290857881307602,1.0170729160308838,0.6352815628051758
ASL,ruin,4,6,0.6374703298012415,0.1403720276961212,0.45946112275123596,0.8285977840423584,0.6163031160831451
ASL,bookstore,4,6,0.6374429762363434,0.07794874402606876,0.535243809223175,0.7625685930252075,0.6291393339633942
ASL,jesus,6,15,0.6369260609149933,0.15540572531068111,0.2962895333766937,0.881178081035614,0.607160747051239
ASL,middle,7,21,0.6366518345617113,0.2475828626936158,0.08591090142726898,1.210089087486267,0.5924455523490906
ASL,chapter,5,10,0.6364095836877823,0.13552616520957897,0.4336535632610321,0.8453987240791321,0.6618187427520752
ASL,which,6,15,0.6363008220990499,0.16825490711894364,0.3882366120815277,1.0258969068527222,0.572036862373352
ASL,their,5,10,0.6359930887818337,0.31403016864065625,0.2391834706068039,1.1714576482772827,0.46086689829826355
ASL,fun,7,21,0.6358849831989833,0.17204403241835575,0.4298859238624573,1.0449552536010742,0.5921174883842468
ASL,evening,4,6,0.6356475800275803,0.21357774765240958,0.3628007769584656,0.967024564743042,0.6301892697811127
ASL,paper,8,28,0.635485343102898,0.17233431184558817,0.23973025381565094,0.9009791016578674,0.6367630064487457
ASL,appointment,10,45,0.6351958043045468,0.2027494099834805,0.25785383582115173,1.2509654760360718,0.6466812491416931
ASL,overcome,5,10,0.6347167789936066,0.1878274205334316,0.2732028365135193,0.8731054663658142,0.6072541773319244
ASL,review,7,21,0.6344941400346302,0.15820303036481395,0.3131975829601288,0.9657701253890991,0.6311778426170349
ASL,size,5,10,0.6344868957996368,0.17410384561397244,0.42691242694854736,1.0069262981414795,0.5580006241798401
ASL,shoes,6,15,0.6344566762447357,0.15399002908734288,0.44390028715133667,1.01132333278656,0.614798903465271
ASL,tender,6,15,0.6343165914217631,0.1885530682015439,0.33409783244132996,0.980229377746582,0.6475734114646912
ASL,banana,9,36,0.6341929659247398,0.19013448912423925,0.2251565158367157,0.9444316029548645,0.6375377774238586
ASL,ball,9,36,0.6341174882319238,0.2154419080287097,0.32634538412094116,1.094988226890564,0.5696069002151489
ASL,host,5,10,0.6340629011392593,0.1735442189988736,0.34470468759536743,0.872449517250061,0.6679051220417023
ASL,gallaudet,4,6,0.6340628266334534,0.17464954940478788,0.37727805972099304,0.8576151132583618,0.6611968874931335
ASL,depressed,5,10,0.633900398015976,0.13183774978407195,0.4790275990962982,0.9301429390907288,0.6422269642353058
ASL,weird,5,10,0.6338750928640365,0.21878573670539367,0.36819207668304443,1.0815194845199585,0.5902907252311707
ASL,listen,7,21,0.63341853918419,0.28825311479601895,0.024204948917031288,1.2333377599716187,0.6078969240188599
ASL,group,8,28,0.6333032335553851,0.16937344985332656,0.2609148919582367,0.9900378584861755,0.6321072578430176
ASL,wet,9,36,0.6332296522127258,0.18102600015509562,0.2740435302257538,1.1518025398254395,0.6124455034732819
ASL,babysitter,4,6,0.6330877741177877,0.07185298374767723,0.5534705519676208,0.7300386428833008,0.6111433804035187
ASL,assistant,5,10,0.6327996015548706,0.1088354907719391,0.5127430558204651,0.916621208190918,0.6130963861942291
ASL,bell,6,15,0.6326920668284098,0.1646337421068061,0.39986979961395264,0.9805514216423035,0.6443355679512024
ASL,soul,5,10,0.6326389864087105,0.2376112262640712,0.12655897438526154,0.9112080335617065,0.6680705845355988
ASL,all day,5,10,0.6323863536119461,0.1569713469433589,0.3723824918270111,0.9029556512832642,0.6819921731948853
ASL,join,8,28,0.6322607323527336,0.14415092561692108,0.29019129276275635,0.8921217322349548,0.6279310286045074
ASL,brush,7,21,0.6320976763963699,0.2742725533843108,0.13514013588428497,1.2637325525283813,0.5793653726577759
ASL,pie,5,10,0.6320364505052567,0.10630522148578339,0.4517485499382019,0.7962223887443542,0.6357584893703461
ASL,engineer,5,10,0.6318845212459564,0.18244979539977613,0.351127952337265,0.9176574349403381,0.6758683025836945
ASL,game,6,15,0.631823060909907,0.24002239371137143,0.29466596245765686,0.9879537224769592,0.6423746347427368
ASL,dance,7,21,0.6317003468672434,0.0861246526303698,0.4935002028942108,0.8041155338287354,0.6087803244590759
ASL,close,8,28,0.6316781714558601,0.17819912711325434,0.25893181562423706,0.9219831824302673,0.6281090974807739
ASL,active,5,10,0.6312450617551804,0.1718299194194957,0.3212434649467468,0.8793935179710388,0.6218585073947906
ASL,sore throat,6,15,0.6310821791489919,0.3444984885025563,0.25721538066864014,1.323560357093811,0.5095716118812561
ASL,leader,5,10,0.6308122009038926,0.17046814013445394,0.4028002619743347,1.0125149488449097,0.6140862703323364
ASL,box,7,21,0.6307697948955354,0.17004946500964002,0.3674676716327667,0.9544614553451538,0.6432044506072998
ASL,paragraph,5,10,0.630720591545105,0.11260980259959004,0.3766857981681824,0.8447003960609436,0.636526495218277
ASL,bird,10,45,0.6307068987025155,0.3073482331136874,0.14403702318668365,1.5560743808746338,0.5670351386070251
ASL,speed,5,10,0.6306313574314117,0.09610031246932617,0.5154236555099487,0.8082500100135803,0.6289700567722321
ASL,intersection,4,6,0.6303791999816895,0.20212041827972768,0.3557894825935364,0.8593044281005859,0.6482231020927429
ASL,slice,4,6,0.6303482204675674,0.16552392557004636,0.34109464287757874,0.8444656729698181,0.6723199486732483
ASL,balloon,9,36,0.6303330535689989,0.14396536553829858,0.28532615303993225,0.9801228642463684,0.6258480250835419
ASL,many,10,45,0.6301437808407677,0.14357539508326372,0.2620455026626587,1.0215318202972412,0.6249995827674866
ASL,escape,8,28,0.6300054394773075,0.2096125079287033,0.34442269802093506,1.1206046342849731,0.5704229474067688
ASL,appetite,5,10,0.6298317611217499,0.1779810654591949,0.3077298700809479,0.9783324003219604,0.6549409329891205
ASL,nice,6,15,0.6293201903502147,0.14977571660399935,0.36398178339004517,0.9319362640380859,0.5997526049613953
ASL,sugar,7,21,0.6292082481086254,0.3171378778731054,0.054975029081106186,1.1366372108459473,0.5637451410293579
ASL,tease,8,28,0.6290789640375546,0.201771591616985,0.263852596282959,1.0596904754638672,0.590338945388794
ASL,fast,9,36,0.62905479553673,0.15848597974508483,0.28884732723236084,0.9833023548126221,0.6314572989940643
ASL,asia,7,21,0.6290475711936042,0.16167010030200876,0.3999518156051636,0.937367856502533,0.5977696180343628
ASL,someday,5,10,0.6290435940027237,0.28006078928798167,0.2066393494606018,1.227982759475708,0.6052155196666718
ASL,pennsylvania,5,10,0.6289847373962403,0.29317895954294493,0.10042926669120789,1.0983250141143799,0.5961853712797165
ASL,sleep,6,15,0.628474642833074,0.23775593426379668,0.33944687247276306,1.2548304796218872,0.5727551579475403
ASL,old,7,21,0.627774321607181,0.28431300159861067,0.21342946588993073,1.208886742591858,0.5667664408683777
ASL,bathroom,7,21,0.6277389590229306,0.26529329804690227,0.21928851306438446,1.2168811559677124,0.6074424386024475
ASL,shoot,5,10,0.6273707985877991,0.24155714061172104,0.25138911604881287,1.036937952041626,0.5786863267421722
ASL,defeat,4,6,0.6270824819803238,0.18232130609201652,0.3964300751686096,0.8738778233528137,0.6175711154937744
ASL,hide,5,10,0.6269855380058289,0.12533041427589584,0.40973058342933655,0.7709481120109558,0.6588671803474426
ASL,cooperate,3,3,0.6266016562779745,0.10104487222831585,0.5111181139945984,0.757232129573822,0.6114547252655029
ASL,result,7,21,0.6255539187363216,0.17735571206502934,0.2686575651168823,0.9879037737846375,0.5810614228248596
ASL,physics,6,15,0.625440526008606,0.15365670990010807,0.4185775816440582,0.9813423156738281,0.6131389737129211
ASL,below,6,15,0.6251802305380504,0.12691278922855834,0.4352882504463196,0.8979555368423462,0.6211708188056946
ASL,give up,6,15,0.6250354687372843,0.15678503609397015,0.33586204051971436,0.87120121717453,0.5806968212127686
ASL,surgeon,3,3,0.6250067551930746,0.14224186763502422,0.4554968476295471,0.8035642504692078,0.6159591674804688
ASL,sad,8,28,0.6248043190155711,0.13141067695999561,0.34856149554252625,0.937739372253418,0.6501798629760742
ASL,welcome,5,10,0.6245637446641922,0.26795461259432385,0.2684570848941803,1.0231890678405762,0.4759434461593628
ASL,rubber,5,10,0.624472799897194,0.19915026727722854,0.3198014795780182,0.9850297570228577,0.5924093723297119
ASL,exhibit,4,6,0.6243483374516169,0.10963404210946334,0.4512714445590973,0.7980557680130005,0.6450895369052887
ASL,freeway,4,6,0.6237912078698477,0.2058845937074515,0.19755500555038452,0.8554913997650146,0.6690629720687866
ASL,bye,5,10,0.6236825376749039,0.30185852704950744,0.09611725807189941,0.931998610496521,0.7426535189151764
ASL,earn,6,15,0.6235379993915557,0.1378742968876295,0.4013170897960663,0.8225133419036865,0.6054490208625793
ASL,deposit,5,10,0.6230175524950028,0.2387021624790306,0.3973073363304138,1.0053304433822632,0.48015230894088745
ASL,between,6,15,0.6228163480758667,0.13216867623554293,0.4554039537906647,0.9636222124099731,0.5938596129417419
ASL,thousand,6,15,0.6221617738405864,0.14287335832519676,0.3247644603252411,0.9678968787193298,0.5899246335029602
ASL,across,6,15,0.6218980809052785,0.1361629121310103,0.4493824243545532,0.9362108111381531,0.6157886981964111
ASL,overlook,5,10,0.6218936502933502,0.14729720624892131,0.4131743609905243,0.8530453443527222,0.5885166525840759
ASL,language,10,45,0.6218064993619918,0.20121375679786163,0.20574940741062164,0.9898729920387268,0.6218975186347961
ASL,photographer,5,10,0.6218048959970475,0.14170432438384742,0.41353633999824524,0.8898153305053711,0.5794323682785034
ASL,public,5,10,0.6216506745666266,0.26983212329210454,0.05362823233008385,0.9438807368278503,0.6205951273441315
ASL,work,10,45,0.6214896188841925,0.1573312945872466,0.30994048714637756,1.0490912199020386,0.6193599700927734
ASL,knife,6,15,0.6213016410668691,0.15517334297296045,0.2614156901836395,0.8647047281265259,0.6663981676101685
ASL,delay,11,55,0.620945504443212,0.24083541291791324,0.10035315155982971,1.0284417867660522,0.6895643472671509
ASL,highway,7,21,0.620799927129632,0.30048036455346244,0.12098369747400284,1.0619549751281738,0.6803162693977356
ASL,yourself,5,10,0.6206761643290519,0.22717311136136173,0.206857368350029,1.0272823572158813,0.5785524249076843
ASL,magazine,5,10,0.6205533057451248,0.10006000862188642,0.4583069384098053,0.8163371682167053,0.6143338084220886
ASL,meet,9,36,0.6204638539089097,0.22545631033027896,0.2703988254070282,1.1773666143417358,0.5966231524944305
ASL,angle,6,15,0.6202314972877503,0.1652318193593004,0.30641621351242065,0.9335471987724304,0.5991570949554443
ASL,spider,6,15,0.6198797861735026,0.10883988595702963,0.3601306676864624,0.8176243901252747,0.6120399832725525
ASL,boat,8,28,0.619777612388134,0.1932242338351844,0.3140331208705902,1.0625697374343872,0.5812179744243622
ASL,appreciate,5,10,0.6197188168764114,0.12353573578565184,0.44955533742904663,0.8283194899559021,0.5853455364704132
ASL,some,7,21,0.6194974808465867,0.1520521292561507,0.30941396951675415,0.8494285941123962,0.6366052031517029
ASL,awkward,7,21,0.6193394391309648,0.1394338456201143,0.3539281487464905,0.8219980597496033,0.6520395874977112
ASL,easy,6,15,0.6193231125672658,0.14334937948262053,0.4060210585594177,0.8851428627967834,0.6379725337028503
ASL,rock,6,15,0.6189617137114207,0.11064223450403864,0.3199961483478546,0.7797616124153137,0.6545696258544922
ASL,cheap,7,21,0.6189031501611074,0.17008093749824033,0.33827605843544006,0.9300165176391602,0.5975475311279297
ASL,print,6,15,0.6187762836615245,0.1989801157288632,0.3480062484741211,0.9342454075813293,0.592940628528595
ASL,pity,5,10,0.6185507088899612,0.12859032702237,0.4291187524795532,0.8690963983535767,0.5827570855617523
ASL,counselor,4,6,0.6184580127398173,0.13128305296192072,0.46989119052886963,0.8635159134864807,0.567868173122406
ASL,cousin,14,91,0.6183218441821716,0.2141287023343166,0.1378302425146103,1.173714280128479,0.6123407483100891
ASL,nurse,6,15,0.6183041354020437,0.14595802788023496,0.4019421935081482,0.95486980676651,0.58408522605896
ASL,upset,9,36,0.6182351919511954,0.250145828772344,0.21589402854442596,1.314803957939148,0.5927059054374695
ASL,introduce,6,15,0.6178756872812907,0.17451278518908553,0.40586310625076294,0.9177847504615784,0.5550478100776672
ASL,thrill,5,10,0.6178183883428574,0.16528117775905446,0.3420581817626953,0.8132249712944031,0.6627698540687561
ASL,rescue,4,6,0.6177141269048055,0.044989645459915656,0.5432695746421814,0.6840885281562805,0.6230140030384064
ASL,refer,5,10,0.6176701456308364,0.13605794906517982,0.29058995842933655,0.8519512414932251,0.6450456976890564
ASL,lie,7,21,0.617532492393539,0.25216215860162017,0.0816926509141922,1.1388925313949585,0.5582098364830017
ASL,influence,6,15,0.6172941088676452,0.11456723248891611,0.419420063495636,0.7922163009643555,0.6046361327171326
ASL,purchase,4,6,0.6170376986265182,0.1347555455873425,0.42871978878974915,0.8015715479850769,0.5953960418701172
ASL,add,9,36,0.6169000524613593,0.1915355041982067,0.3366464376449585,1.0645843744277954,0.5915651321411133
ASL,open,7,21,0.6168449208849952,0.23461575598609213,0.23893314599990845,0.999001681804657,0.6326344013214111
ASL,linguistics,7,21,0.6162479264395577,0.10973321255041257,0.3733648657798767,0.8652098178863525,0.62408447265625
ASL,article,4,6,0.6156380573908488,0.07650883945498275,0.47938770055770874,0.7175379991531372,0.6396694481372833
ASL,more,8,28,0.615607276558876,0.1793883595941388,0.3203599154949188,1.12040376663208,0.5823796987533569
ASL,mexico,6,15,0.615056707461675,0.22531546146272843,0.30924052000045776,1.1384762525558472,0.5771329998970032
ASL,function,7,21,0.6149604320526123,0.1524056048408166,0.33961936831474304,0.8589947819709778,0.624522864818573
ASL,enjoy,8,28,0.6148580525602613,0.12353350216924538,0.36146309971809387,0.866020917892456,0.6191127598285675
ASL,small,8,28,0.614830704671996,0.16744889424695025,0.24428996443748474,0.9604628086090088,0.6230584383010864
ASL,screwdriver,6,15,0.6144765694936116,0.17919651059227995,0.2928285598754883,0.9505508542060852,0.6228846311569214
ASL,dancer,4,6,0.6143815616766611,0.1505879567160894,0.3564313054084778,0.8577631711959839,0.6354964375495911
ASL,act,5,10,0.6141779273748398,0.08433339135537725,0.4570750892162323,0.7663096189498901,0.6416132152080536
ASL,permit,4,6,0.6136318246523539,0.2165728126740053,0.34017544984817505,0.8700847625732422,0.6068630218505859
ASL,future,9,36,0.6135261373387443,0.26248272422548546,0.2066393494606018,1.3493822813034058,0.5480599999427795
ASL,swimsuit,5,10,0.6132758885622025,0.1598361535609442,0.2544684112071991,0.7627424001693726,0.670558899641037
ASL,music,8,28,0.6125855520367622,0.20331876777531135,0.2699025869369507,1.0495527982711792,0.6070067584514618
ASL,english,5,10,0.6125262722373008,0.22129988235126097,0.13580776751041412,0.943588376045227,0.640269547700882
ASL,help,14,91,0.6124367478129628,0.22459238446392832,0.15002435445785522,1.4430673122406006,0.5493223667144775
ASL,army,5,10,0.6123916119337082,0.18081461740610785,0.34919995069503784,0.8896554112434387,0.6165241599082947
ASL,league,3,3,0.6123717625935873,0.10155863291957591,0.4814310669898987,0.7289511561393738,0.6267330646514893
ASL,lift,6,15,0.6122827132542928,0.16860243961134475,0.40666663646698,0.9144662618637085,0.5653368234634399
ASL,door,7,21,0.6122266082536607,0.17239931820317764,0.30903851985931396,0.8860520720481873,0.6240949034690857
ASL,princess,3,3,0.6121554772059122,0.05659012303079418,0.5687443614006042,0.6920870542526245,0.5756350159645081
ASL,program,6,15,0.6114590167999268,0.18064279071650538,0.35736188292503357,0.9095255732536316,0.6147908568382263
ASL,divorce,6,15,0.6111202637354533,0.07981984372529052,0.49562013149261475,0.7432629466056824,0.5898300409317017
ASL,action,6,15,0.6106122235457102,0.168159619435328,0.42451342940330505,1.0795661211013794,0.6123539209365845
ASL,actor,6,15,0.6102868556976319,0.09895578107838557,0.4298698306083679,0.7488164901733398,0.6331128478050232
ASL,very,6,15,0.6099274516105652,0.15331876306185413,0.4356650710105896,0.8980398774147034,0.5424607992172241
ASL,winter,6,15,0.6097315708796184,0.140247132840871,0.41507959365844727,0.9871472120285034,0.6403904557228088
ASL,bless,6,15,0.6095146040121714,0.0965574440954687,0.4369068443775177,0.7864494919776917,0.6037044525146484
ASL,pay,7,21,0.6094070545264653,0.13872124018990925,0.271866112947464,0.8925718069076538,0.5882380604743958
ASL,vocabulary,6,15,0.6091106772422791,0.17414838520133455,0.3790663182735443,1.0247843265533447,0.6043920516967773
ASL,vacant,4,6,0.6087133834759394,0.15412798932083957,0.43301019072532654,0.8894493579864502,0.5475453734397888
ASL,new,9,36,0.6086293889416589,0.16819898390773924,0.33978983759880066,0.9797152876853943,0.6006469130516052
ASL,finance,4,6,0.6081640720367432,0.1563006371580235,0.380229115486145,0.8107960820198059,0.5753856003284454
ASL,must,7,21,0.6080022496836526,0.22043462614928272,0.2753354012966156,1.0909228324890137,0.5589616894721985
ASL,individual,4,6,0.6075160205364227,0.06350314040497806,0.5421150922775269,0.7191658616065979,0.5924049317836761
ASL,aware,4,6,0.6073405866821607,0.2299312299099816,0.2004844695329666,0.9604265093803406,0.6005294024944305
ASL,murder,4,6,0.6073146760463715,0.14250801738499222,0.3490670919418335,0.7994273900985718,0.6227446496486664
ASL,summon,5,10,0.6071716725826264,0.1525116255841423,0.39415228366851807,0.84764164686203,0.5995939373970032
ASL,military,3,3,0.6067976256211599,0.0948347751247585,0.47903022170066833,0.7059952020645142,0.6353674530982971
ASL,printer,6,15,0.606356014808019,0.154121553111931,0.3020721971988678,0.8028861284255981,0.6021761298179626
ASL,duty,5,10,0.6061816602945328,0.15426341459159526,0.34811192750930786,0.8176019787788391,0.6411742866039276
ASL,clumsy,5,10,0.6061544328927994,0.09356554170810832,0.45156329870224,0.7749338746070862,0.5976418852806091
ASL,skip,4,6,0.6059168527523676,0.17830633381321656,0.41193023324012756,0.9722068905830383,0.5505307018756866
ASL,attorney,4,6,0.6055845965941747,0.10364490804151516,0.44523462653160095,0.7326801419258118,0.622759222984314
ASL,today,9,36,0.6054588796363937,0.21058627342935438,0.1270080804824829,1.012475609779358,0.6485812067985535
ASL,dream,6,15,0.6053144792715709,0.28678766761367935,0.23142948746681213,1.0715421438217163,0.4704729914665222
ASL,grey,2,1,0.6052746176719666,0.0,0.6052746176719666,0.6052746176719666,0.6052746176719666
ASL,or,3,3,0.6051912109057108,0.12458189804010976,0.49880731105804443,0.7800089120864868,0.5367574095726013
ASL,misunderstand,4,6,0.6047682563463846,0.11624475003212613,0.42084115743637085,0.7770759463310242,0.629697859287262
ASL,soup,6,15,0.6047023713588715,0.1448530836911307,0.41010749340057373,0.8800303339958191,0.5645290613174438
ASL,weight,6,15,0.60464848279953,0.17155792794892316,0.30957603454589844,0.9572494029998779,0.615782618522644
ASL,thursday,11,55,0.6046115681529045,0.21049862011141848,0.11193365603685379,1.1056983470916748,0.5795707702636719
ASL,explain,7,21,0.6045485749131158,0.13342525445612108,0.33860117197036743,0.8119474053382874,0.5616727471351624
ASL,poop,5,10,0.6045335978269577,0.0944757944236836,0.45688995718955994,0.7211495637893677,0.6005924940109253
ASL,promise,5,10,0.6042027741670608,0.14930331382763704,0.3216942846775055,0.8906811475753784,0.6031981706619263
ASL,piano,5,10,0.6040508627891541,0.16827403978350697,0.3843919038772583,0.9453792572021484,0.5763319730758667
ASL,gas,7,21,0.6036933348292396,0.1381734325311888,0.3992611765861511,0.9221553802490234,0.5803245902061462
ASL,interrupt,5,10,0.603597691655159,0.1356043688742748,0.2813006341457367,0.75771564245224,0.6290276646614075
ASL,engage,5,10,0.6031505763530731,0.16547474821017158,0.39412468671798706,0.9194544553756714,0.5750605463981628
ASL,kangaroo,3,3,0.6029952764511108,0.14418100596812344,0.39909476041793823,0.7057691812515259,0.7041218876838684
ASL,popular,6,15,0.602884441614151,0.15648653125151862,0.40395596623420715,0.9730721712112427,0.6166377663612366
ASL,greece,7,21,0.6027236680189768,0.16786876607389284,0.3027268052101135,0.8434213995933533,0.6645804047584534
ASL,lesson,6,15,0.6027200818061829,0.1543515819053398,0.26192811131477356,0.8466846942901611,0.6089099049568176
ASL,temple,6,15,0.6027090728282929,0.09825336677567635,0.33915188908576965,0.7111969590187073,0.6127201318740845
ASL,develop,8,28,0.602580113602536,0.22876837990480864,0.2142961174249649,1.0454137325286865,0.5399506092071533
ASL,mix,6,15,0.6024430791536967,0.17681152290250293,0.3317831754684448,0.92731112241745,0.568929135799408
