rank,class_name,sample_count,cumulative_fraction
1873,ngược đãi,1,0.6694176983035305
1874,ngạc nhiên,1,0.6696469509399358
1875,ngẩng đầu,1,0.6698762035763411
1876,ngập lụt,1,0.6701054562127464
1877,ngập ngừng,1,0.6703347088491518
1878,ngắn,1,0.6705639614855571
1879,ngắn nhất,1,0.6707932141219624
1880,Cu ba (nước Cu ba),1,0.6710224667583677
1881,Cà Mau,1,0.671251719394773
1882,Cô vy (covid),1,0.6714809720311784
1883,ngộ nghĩnh,1,0.6717102246675837
1884,ngộ độc,1,0.671939477303989
1885,ngừng lại,1,0.6721687299403943
1886,Cô-lôm-bi-a (nước Cô-lôm-bi-a),1,0.6723979825767996
1887,ngữ điệu,1,0.672627235213205
1888,nhanh nhẹn,1,0.6728564878496103
1889,nhi đồng,1,0.6730857404860155
1890,nhiều hơn,1,0.6733149931224209
1891,nhiều vô cùng,1,0.6735442457588262
1892,Cố đô Huế,1,0.6737734983952316
1893,nhiệt độ,1,0.6740027510316369
1894,nhu cầu,1,0.6742320036680421
1895,nhà bác học,1,0.6744612563044475
1896,nhà cửa,1,0.6746905089408528
1897,nhà kho,1,0.6749197615772582
1898,Cộng Hòa Séc (nước Cộng Hòa Séc),1,0.6751490142136635
1899,nhà rông,1,0.6753782668500687
1900,nhà sàn,1,0.6756075194864741
1901,nhà thơ,1,0.6758367721228794
1902,nhà thờ,1,0.6760660247592847
1903,nhà thờ Đức Bà,1,0.6762952773956901
1904,nhà toán học,1,0.6765245300320953
1905,Dinh Độc Lập,1,0.6767537826685007
1906,nhà tù,1,0.676983035304906
1907,nhà tầng,1,0.6772122879413113
1908,Do Thái,1,0.6774415405777167
1909,nhà vệ sinh,1,0.6776707932141219
1910,nhào lộn,1,0.6779000458505273
1911,nhát gan,1,0.6781292984869326
1912,nháy mắt,1,0.6783585511233379
1913,Gia Lai,1,0.6785878037597433
1914,nhân chứng,1,0.6788170563961485
1915,nhân cách hoá,1,0.6790463090325539
1916,nhân dân,1,0.6792755616689592
1917,Hoàng tử,1,0.6795048143053645
1918,nhân viên,1,0.6797340669417699
1919,nhân vật,1,0.6799633195781751
1920,Hoãn,1,0.6801925722145805
1921,nhìn,1,0.6804218248509858
1922,nhóm,1,0.6806510774873911
1923,nhõng nhẽo,1,0.6808803301237965
1924,nhút nhát,1,0.6811095827602017
1925,nhăn mặt,1,0.6813388353966071
1926,như hình với bóng,1,0.6815680880330124
1927,Hung-ga-ri (nước Hung-ga-ri),1,0.6817973406694177
1928,nhường nhịn,1,0.682026593305823
1929,nhược điểm,1,0.6822558459422283
1930,nhạy cảm,1,0.6824850985786337
1931,nhảy bao bố,1,0.682714351215039
1932,nhảy cao,1,0.6829436038514443
1933,nhảy dù,1,0.6831728564878496
1934,nhảy lò cò,1,0.6834021091242549
1935,nhảy múa,1,0.6836313617606602
1936,nhấn mạnh,1,0.6838606143970656
1937,nhấp nháy,1,0.6840898670334709
1938,Hà Giang,1,0.6843191196698762
1939,nhận,1,0.6845483723062815
1940,nhận hàng,1,0.6847776249426868
1941,nhận thức,1,0.6850068775790922
1942,nhận xét,1,0.6852361302154975
1943,nhập khẩu,1,0.6854653828519028
1944,Hà Lan (nước Hà Lan),1,0.6856946354883081
1945,Hùng Vương,1,0.6859238881247134
1946,nhắc nhở,1,0.6861531407611188
1947,nhắm mắt,1,0.686382393397524
1948,nhặt rau,1,0.6866116460339294
1949,nhẹ hơn,1,0.6868408986703347
1950,nhẹ nhàng,1,0.68707015130674
1951,nhọn,1,0.6872994039431454
1952,nhọn hoắt,1,0.6875286565795506
1953,nhỏ hơn,1,0.687757909215956
1954,nhỏ tuổi,1,0.6879871618523613
1955,nhỏ/ nhỏ bé,1,0.6882164144887666
1956,nhổ củ cải,1,0.688445667125172
1957,nhổ lông mày,1,0.6886749197615772
1958,nhổ râu,1,0.6889041723979826
1959,nhổ răng,1,0.6891334250343879
1960,nhổ tóc,1,0.6893626776707932
1961,nhộn nhịp (đông người),1,0.6895919303071986
1962,nhụy hoa,1,0.6898211829436038
1963,niềm vui,1,0.6900504355800092
1964,Hưng Yên,1,0.6902796882164145
1965,náo nức,1,0.6905089408528198
1966,"náo động, náo nhiệt",1,0.6907381934892252
1967,nén,1,0.6909674461256304
1968,nét mặt,1,0.6911966987620357
1969,Hạ Long,1,0.6914259513984411
1970,nóc nhà,1,0.6916552040348464
1971,nói chuyện,1,0.6918844566712518
1972,nói dối,1,0.692113709307657
1973,nói leo,1,0.6923429619440623
1974,nói ngập ngừng,1,0.6925722145804677
1975,nón,1,0.692801467216873
1976,nóng tính,1,0.6930307198532784
1977,nô lệ,1,0.6932599724896836
1978,nông nghiệp,1,0.6934892251260889
1979,nông thôn,1,0.6937184777624943
1980,núi cao,1,0.6939477303988996
1981,núi lửa,1,0.694176983035305
1982,núi thấp,1,0.6944062356717102
1983,năm là,1,0.6946354883081155
1984,năm ngoái,1,0.6948647409445209
1985,năm tới,1,0.6950939935809262
1986,năn nỉ,1,0.6953232462173315
1987,năng khiếu,1,0.6955524988537368
1988,năng lực,1,0.6957817514901421
1989,nơ,1,0.6960110041265475
1990,nơi chốn,1,0.6962402567629528
1991,Hải Dương,1,0.6964695093993581
1992,nước mắm,1,0.6966987620357634
1993,nước mắt,1,0.6969280146721687
1994,nước tương (xì dầu),1,0.6971572673085741
1995,nước tới chân mới nhảy,1,0.6973865199449794
1996,"nước ép (cam, cà chua,..)",1,0.6976157725813847
1997,Hậu Giang,1,0.69784502521779
1998,nướng,1,0.6980742778541953
1999,nạn nhân,1,0.6983035304906007
2000,Hồ Chí Minh,1,0.698532783127006
2001,nấm,1,0.6987620357634112
2002,nấu nướng,1,0.6989912883998166
2003,nắn nót,1,0.6992205410362219
2004,nắp,1,0.6994497936726273
2005,nằm,1,0.6996790463090325
2006,nặn,1,0.6999082989454378
2007,nặng hơn,1,0.7001375515818432
2008,nẻ,1,0.7003668042182485
2009,nếm,1,0.7005960568546539
2010,nến,1,0.7008253094910591
2011,nền nhà,1,0.7010545621274644
2012,nỏ,1,0.7012838147638698
2013,nối tiếp,1,0.7015130674002751
2014,nốt ruồi,1,0.7017423200366805
2015,nồi,1,0.7019715726730857
2016,nồi cơm điện,1,0.702200825309491
2017,nổ lốp xe,1,0.7024300779458964
2018,nổ mìn,1,0.7026593305823017
2019,nổ súng,1,0.7028885832187071
2020,nổi bật,1,0.7031178358551123
2021,nổi da gà,1,0.7033470884915176
2022,nổi dậy,1,0.703576341127923
2023,nổi giận,1,0.7038055937643283
2024,nổi nóng,1,0.7040348464007337
2025,I-rắc (nước I-rắc),1,0.7042640990371389
2026,nội quy,1,0.7044933516735442
2027,nội tiếp,1,0.7047226043099496
2028,nứt nẻ (ruộng),1,0.7049518569463549
2029,o,1,0.7051811095827603
2030,Italia (nước Italia),1,0.7054103622191655
2031,pha chế,1,0.7056396148555708
2032,pha cà phê,1,0.7058688674919762
2033,pha lê,1,0.7060981201283815
2034,phao,1,0.7063273727647867
2035,phi công,1,0.7065566254011921
2036,phi ngựa,1,0.7067858780375974
2037,phi tiêu,1,0.7070151306740028
2038,Khánh Hòa,1,0.7072443833104081
2039,Kim Đồng,1,0.7074736359468133
2040,phim tài liệu,1,0.7077028885832187
2041,Kiên Giang,1,0.707932141219624
2042,phiền hà,1,0.7081613938560294
2043,phong bì,1,0.7083906464924347
2044,phong cách,1,0.7086198991288399
2045,phong kiến,1,0.7088491517652453
2046,phong toả,1,0.7090784044016506
2047,phong trào,1,0.709307657038056
2048,phong tục,1,0.7095369096744613
2049,phun nước,1,0.7097661623108665
2050,phà,1,0.7099954149472719
2051,Kon Tum,1,0.7102246675836772
2052,pháo hoa,1,0.7104539202200826
2053,pháo sáng,1,0.7106831728564879
2054,pháo đài,1,0.7109124254928931
2055,phát biểu,1,0.7111416781292985
2056,phát hiện,1,0.7113709307657038
2057,phát động,1,0.7116001834021092
2058,phân biệt,1,0.7118294360385145
2059,phân công,1,0.7120586886749197
2060,phân loại,1,0.7122879413113251
2061,phân số,1,0.7125171939477304
2062,phân số thập phân,1,0.7127464465841357
2063,phân số tối giản,1,0.712975699220541
2064,phân tích,1,0.7132049518569463
2065,phân vân,1,0.7134342044933517
2066,phép mầu,1,0.713663457129757
2067,phép tính,1,0.7138927097661623
2068,phê bình,1,0.7141219624025676
2069,phích nước,1,0.7143512150389729
2070,phòng bệnh,1,0.7145804676753783
2071,phòng chống,1,0.7148097203117836
2072,phòng chức năng,1,0.7150389729481889
2073,phòng học tin học,1,0.7152682255845942
2074,phòng máy tính,1,0.7154974782209995
2075,phòng mĩ thuật,1,0.7157267308574049
2076,phòng thí nghiệm,1,0.7159559834938102
2077,phòng thư viện,1,0.7161852361302155
2078,phòng y tế,1,0.7164144887666208
2079,phòng âm nhạc,1,0.7166437414030261
2080,phòng đa năng,1,0.7168729940394315
2081,Long An,1,0.7171022466758368
2082,phóng viên,1,0.717331499312242
2083,phô tô,1,0.7175607519486474
2084,phù hợp,1,0.7177900045850527
2085,phơi quần áo,1,0.7180192572214581
2086,phương Tây,1,0.7182485098578634
2087,phương hướng,1,0.7184777624942686
2088,phương pháp,1,0.718707015130674
2089,phương tiện,1,0.7189362677670793
2090,Long Vương,1,0.7191655204034847
2091,phương Đông,1,0.71939477303989
2092,Lâm Đồng,1,0.7196240256762952
2093,Lượm,1,0.7198532783127006
2094,phản xạ,1,0.7200825309491059
2095,phản động,1,0.7203117835855112
2096,Lạc Long Quân,1,0.7205410362219166
2097,phấn trang điểm,1,0.7207702888583218
2098,phấn đấu,1,0.7209995414947272
2099,phấp phới,1,0.7212287941311325
2100,phần trăm,1,0.7214580467675378
2101,phẫu thuật bụng,1,0.7216872994039432
2102,phẫu thuật chân,1,0.7219165520403484
2103,phẫu thuật cổ,1,0.7221458046767538
2104,phẫu thuật mũi,1,0.7223750573131591
2105,phẫu thuật mắt,1,0.7226043099495644
2106,phẫu thuật tay,1,0.7228335625859698
2107,phật (tượng),1,0.723062815222375
2108,phễu,1,0.7232920678587804
2109,phố,1,0.7235213204951857
2110,phố cổ,1,0.723750573131591
2111,phố cổ Hội an,1,0.7239798257679964
2112,phổ biến,1,0.7242090784044016
2113,phổi,1,0.724438331040807
2114,Lạng Sơn,1,0.7246675836772123
2115,Ma Cao,1,0.7248968363136176
2116,phụ huynh,1,0.725126088950023
2117,phụ thuộc,1,0.7253553415864282
2118,phục hồi,1,0.7255845942228336
2119,phục vụ,1,0.7258138468592389
2120,phủ nhận,1,0.7260430994956442
2121,phức tạp,1,0.7262723521320495
2122,pi-a-nô (dương cầm),1,0.7265016047684548
2123,q,1,0.7267308574048602
2124,quan (chức vụ),1,0.7269601100412655
2125,quan hệ,1,0.7271893626776708
2126,quan hệ từ,1,0.7274186153140761
2127,quan sát,1,0.7276478679504814
2128,quan trọng,1,0.7278771205868867
2129,quan tâm,1,0.7281063732232921
2130,quan điểm,1,0.7283356258596974
2131,quang hợp,1,0.7285648784961027
2132,quanh năm,1,0.728794131132508
2133,quay cóp,1,0.7290233837689133
2134,quay phim,1,0.7292526364053187
2135,quy nạp,1,0.729481889041724
2136,quy tắc,1,0.7297111416781293
2137,quy định,1,0.7299403943145346
2138,quy đồng mẫu số,1,0.7301696469509399
2139,quyên góp,1,0.7303988995873453
2140,quyến luyến,1,0.7306281522237505
2141,Mặt trời lặn,1,0.7308574048601559
2142,Mặt trời mọc,1,0.7310866574965612
2143,Nam bán cầu,1,0.7313159101329665
2144,Nam Định,1,0.7315451627693719
2145,quà,1,0.7317744154057771
2146,quàng khăn,1,0.7320036680421825
2147,quá cảnh,1,0.7322329206785878
2148,quát mắng,1,0.7324621733149931
2149,Ninh Bình,1,0.7326914259513985
2150,quét dọn,1,0.7329206785878037
2151,quét nhà,1,0.7331499312242091
2152,Ninh Thuận,1,0.7333791838606144
2153,quên,1,0.7336084364970197
2154,quý giá,1,0.7338376891334251
2155,quý hiếm,1,0.7340669417698303
2156,quạt cây,1,0.7342961944062357
2157,quạt treo tường,1,0.734525447042641
2158,quạt trần,1,0.7347546996790463
2159,quả,1,0.7349839523154517
2160,Oa-sinh-tơn,1,0.7352132049518569
2161,quả bầu,1,0.7354424575882622
2162,quả bầu hồ lô,1,0.7356717102246676
2163,quả cam,1,0.7359009628610729
2164,quả chanh,1,0.7361302154974783
2165,quả chuối,1,0.7363594681338835
2166,quả chôm chôm,1,0.7365887207702888
2167,Pa-ki-xtan (nước Pa-ki-xtan),1,0.7368179734066942
2168,Paris,1,0.7370472260430995
2169,Phú Thọ,1,0.7372764786795049
2170,quả gấc,1,0.7375057313159101
2171,quả hồng,1,0.7377349839523154
2172,quả hồng xiêm,1,0.7379642365887208
2173,Pê-ru (nước Pê-ru),1,0.7381934892251261
2174,quả lê,1,0.7384227418615315
2175,quả mít,1,0.7386519944979367
2176,quả mướp,1,0.738881247134342
2177,quả na,1,0.7391104997707474
2178,quả nho,1,0.7393397524071527
2179,Quy Nhơn,1,0.739569005043558
2180,quả quýt,1,0.7397982576799633
2181,quả quất,1,0.7400275103163686
2182,Quảng Bình,1,0.740256762952774
2183,quả su su,1,0.7404860155891793
2184,quả sầu riêng,1,0.7407152682255846
2185,quả thanh long,1,0.7409445208619899
2186,Quảng Nam,1,0.7411737734983952
2187,quả vải,1,0.7414030261348006
2188,quả xoài,1,0.7416322787712059
2189,Quảng Ngãi,1,0.7418615314076112
2190,Quảng Ninh,1,0.7420907840440165
2191,quả đất,1,0.7423200366804218
2192,quả địa cầu,1,0.7425492893168272
2193,quả ổi,1,0.7427785419532325
2194,quả ớt,1,0.7430077945896377
2195,quảng cáo,1,0.7432370472260431
2196,Quảng Trị,1,0.7434662998624484
2197,quần yếm,1,0.7436955524988538
2198,quần âu,1,0.743924805135259
2199,quần đùi,1,0.7441540577716643
2200,Quốc Tử Giám,1,0.7443833104080697
2201,quốc ca,1,0.744612563044475
2202,quốc gia,1,0.7448418156808804
2203,quốc hội,1,0.7450710683172856
2204,quốc khánh,1,0.7453003209536909
2205,quốc tế,1,0.7455295735900963
2206,quỳ,1,0.7457588262265016
2207,r,1,0.745988078862907
2208,ra lệnh,1,0.7462173314993122
2209,Sapa,1,0.7464465841357175
2210,rau,1,0.7466758367721229
2211,rau bắp cải,1,0.7469050894085282
2212,rau cải,1,0.7471343420449336
2213,rau cải thảo,1,0.7473635946813388
2214,rau diếp cá,1,0.7475928473177441
2215,rau dền,1,0.7478220999541495
2216,rau mùng tơi,1,0.7480513525905548
2217,rau ngò/rau mùi,1,0.7482806052269602
2218,rau ngót,1,0.7485098578633654
2219,reo hò,1,0.7487391104997707
2220,ria mép,1,0.7489683631361761
2221,riêng biệt,1,0.7491976157725814
2222,riêng tư,1,0.7494268684089868
2223,rong biển,1,0.749656121045392
2224,Socola,1,0.7498853736817973
2225,ru ngủ,1,0.7501146263182027
2226,ruộng bậc thang,1,0.750343878954608
2227,ruột già,1,0.7505731315910132
2228,ruột non,1,0.7508023842274186
2229,rào chắn,1,0.7510316368638239
2230,rách,1,0.7512608895002293
2231,râu,1,0.7514901421366346
2232,rèn luyện,1,0.7517193947730398
2233,rèn sắt,1,0.7519486474094452
2234,rình mò,1,0.7521779000458505
2235,rìu,1,0.7524071526822559
2236,róc rách,1,0.7526364053186612
2237,rón rén,1,0.7528656579550664
2238,Sóc Trăng,1,0.7530949105914718
2239,rút gọn,1,0.7533241632278771
2240,rút gọn phân số,1,0.7535534158642825
2241,răng,1,0.7537826685006878
2242,răng cưa,1,0.754011921137093
2243,răng hô,1,0.7542411737734984
2244,răng khểnh,1,0.7544704264099037
2245,rơi,1,0.7546996790463091
2246,rơm,1,0.7549289316827144
2247,rơm rớm,1,0.7551581843191196
2248,rước đèn,1,0.755387436955525
2249,Thanh Hóa,1,0.7556166895919303
2250,Thái Nguyên,1,0.7558459422283357
2251,rạch,1,0.756075194864741
2252,rạp chiếu phim,1,0.7563044475011462
2253,rắc rối,1,0.7565337001375516
2254,Thánh Gióng,1,0.7567629527739569
2255,rẽ phải,1,0.7569922054103623
2256,rế,1,0.7572214580467675
2257,rễ chùm,1,0.7574507106831728
2258,rễ cây,1,0.7576799633195782
2259,rễ cọc,1,0.7579092159559835
2260,rổ,1,0.7581384685923888
2261,rộng lớn,1,0.7583677212287941
2262,rộng rãi,1,0.7585969738651994
2263,rụng tóc (đt),1,0.7588262265016048
2264,rừng núi,1,0.7590554791380101
2265,rừng rậm,1,0.7592847317744154
2266,rừng thưa,1,0.7595139844108207
2267,rửa bát,1,0.759743237047226
2268,Thăng Long,1,0.7599724896836314
2269,Tiền Giang,1,0.7602017423200367
2270,rửa tay,1,0.760430994956442
2271,rực rỡ,1,0.7606602475928473
2272,s,1,0.7608895002292526
2273,sa mạc,1,0.761118752865658
2274,sa thải,1,0.7613480055020633
2275,san hô,1,0.7615772581384685
2276,san sẻ,1,0.7618065107748739
2277,Trà Vinh,1,0.7620357634112792
2278,sao chép,1,0.7622650160476846
2279,sau,1,0.7624942686840899
2280,say sưa,1,0.7627235213204951
2281,sinh hoạt,1,0.7629527739569005
2282,Trần Quốc Toản,1,0.7631820265933058
2283,sinh sống,1,0.7634112792297112
2284,sinh tố,1,0.7636405318661165
2285,"sinh tố (bơ, dâu,..)",1,0.7638697845025217
2286,sinh vật,1,0.7640990371389271
2287,Tuy Hoà,1,0.7643282897753324
2288,Tây Bắc,1,0.7645575424117378
2289,sinh động,1,0.7647867950481431
2290,siêng năng,1,0.7650160476845483
2291,siêu thị,1,0.7652453003209537
2292,siêu tốc,1,0.765474552957359
2293,siêu âm,1,0.7657038055937643
2294,soi,1,0.7659330582301697
2295,son môi,1,0.7661623108665749
2296,song song,1,0.7663915635029803
2297,sum họp,1,0.7666208161393856
2298,Tây Nguyên,1,0.7668500687757909
2299,suy ra (Toán học),1,0.7670793214121963
2300,Tây Ninh,1,0.7673085740486015
2301,suối,1,0.7675378266850069
2302,suỵt,1,0.7677670793214122
2303,sách,1,0.7679963319578175
2304,sách giáo khoa,1,0.7682255845942229
2305,sách toán,1,0.7684548372306281
2306,sáng,1,0.7686840898670335
2307,sáng chói,1,0.7689133425034388
2308,sáng kiến,1,0.7691425951398441
2309,sáng tạo,1,0.7693718477762495
2310,sáo,1,0.7696011004126547
2311,Tết Thiếu nhi,1,0.7698303530490601
2312,sân khấu,1,0.7700596056854654
2313,sân nhà,1,0.7702888583218707
2314,sân thượng,1,0.770518110958276
2315,UNICEF,1,0.7707473635946813
2316,sân vận động,1,0.7709766162310867
2317,sâu,1,0.771205868867492
2318,sâu bọ,1,0.7714351215038973
2319,sâu răng,1,0.7716643741403026
2320,sâu thẳm,1,0.7718936267767079
2321,sóng biển,1,0.7721228794131133
2322,sóng thần,1,0.7723521320495186
2323,sông Hồng,1,0.7725813846859239
2324,súc miệng,1,0.7728106373223292
2325,súp,1,0.7730398899587345
2326,súp lơ,1,0.7732691425951398
2327,săn bắn,1,0.7734983952315452
2328,Võ Nguyên Giáp,1,0.7737276478679505
2329,sĩ quan,1,0.7739569005043558
2330,Võ Thị Sáu,1,0.7741861531407611
2331,Văn miếu Quốc Tử Giám,1,0.7744154057771664
2332,sơn,1,0.7746446584135718
2333,sương gió,1,0.774873911049977
2334,sườn,1,0.7751031636863824
2335,sản xuất,1,0.7753324163227877
2336,sấm chớp,1,0.775561668959193
2337,sấm sét,1,0.7757909215955984
2338,Vĩnh Long,1,0.7760201742320036
2339,Vĩnh Phúc,1,0.776249426868409
2340,số La Mã (Toán học),1,0.7764786795048143
2341,số bé,1,0.7767079321412196
2342,số chín,1,0.776937184777625
2343,số chẵn,1,0.7771664374140302
2344,số liền sau,1,0.7773956900504356
2345,số liền trước,1,0.7776249426868409
2346,số lẻ,1,0.7778541953232462
2347,số lớn,1,0.7780834479596516
2348,số thập phân,1,0.7783127005960568
2349,số đo,1,0.7785419532324622
2350,Y-Éc-Xanh,1,0.7787712058688675
2351,sốt,1,0.7790004585052728
2352,sổ tay,1,0.7792297111416782
2353,sổ điểm danh,1,0.7794589637780834
2354,sổ đầu bài,1,0.7796882164144888
2355,sờ,1,0.7799174690508941
2356,sợ không?,1,0.7801467216872994
2357,sợi,1,0.7803759743237048
2358,sợi chỉ,1,0.78060522696011
2359,sợi dây,1,0.7808344795965153
2360,sợi len,1,0.7810637322329207
2361,sụp đổ,1,0.781292984869326
2362,sức khỏe,1,0.7815222375057314
2363,sừng,1,0.7817514901421366
2364,sừng bò,1,0.7819807427785419
2365,sừng trâu,1,0.7822099954149473
2366,sửa chữa,1,0.7824392480513526
2367,Yên Bái,1,0.782668500687758
2368,a,1,0.7828977533241632
2369,ai bảo,1,0.7831270059605685
2370,ai cho,1,0.7833562585969739
2371,an ninh,1,0.7835855112333792
2372,sữa rửa mặt,1,0.7838147638697845
2373,sữa đặc,1,0.7840440165061898
2374,sự thật,1,0.7842732691425951
2375,anh chị,1,0.7845025217790005
2376,tai,1,0.7847317744154058
2377,tai nạn,1,0.7849610270518111
2378,tai nạn giao thông,1,0.7851902796882164
2379,tam giác,1,0.7854195323246217
2380,taxi,1,0.7856487849610271
2381,tay,1,0.7858780375974324
2382,anh chị em,1,0.7861072902338377
2383,tay phải,1,0.786336542870243
2384,tay trái,1,0.7865657955066483
2385,tha,1,0.7867950481430537
2386,tha mồi,1,0.787024300779459
2387,anh hùng,1,0.7872535534158643
2388,anh vợ,1,0.7874828060522696
2389,tham khảo,1,0.7877120586886749
2390,tham lam,1,0.7879413113250803
2391,ao chuôm,1,0.7881705639614855
2392,b,1,0.7883998165978908
2393,thanh niên,1,0.7886290692342962
2394,thao thức,1,0.7888583218707015
2395,theo dõi,1,0.7890875745071069
2396,theo đuổi,1,0.7893168271435121
2397,ba là,1,0.7895460797799174
2398,thiu,1,0.7897753324163228
2399,thiên nhiên,1,0.7900045850527281
2400,thiên thần,1,0.7902338376891335
2401,thiên đình,1,0.7904630903255387
2402,thiếp mời,1,0.790692342961944
2403,thiếp đi,1,0.7909215955983494
2404,ban giám hiệu,1,0.7911508482347547
2405,thiếu nhi,1,0.7913801008711601
2406,thiếu niên,1,0.7916093535075653
2407,ban ngày,1,0.7918386061439706
2408,bao la,1,0.792067858780376
2409,thiệt thòi,1,0.7922971114167813
2410,thoát hiểm,1,0.7925263640531867
2411,thoăn thoắt,1,0.7927556166895919
2412,thu mua,1,0.7929848693259972
2413,thu nhỏ,1,0.7932141219624026
2414,thu thập,1,0.7934433745988079
2415,thung lũng,1,0.7936726272352133
2416,thuyết phục,1,0.7939018798716185
2417,thuyết trình,1,0.7941311325080238
2418,thuyền chài,1,0.7943603851444292
2419,thuyền rồng,1,0.7945896377808345
2420,bao nhiêu?,1,0.7948188904172397
2421,thuận lợi,1,0.7950481430536451
2422,thuốc bắc,1,0.7952773956900504
2423,thuốc bổ,1,0.7955066483264558
2424,thuốc lá,1,0.7957359009628611
2425,thuộc lòng,1,0.7959651535992663
2426,thuộc địa,1,0.7961944062356717
2427,thuỷ thủ,1,0.796423658872077
2428,bao tay (dùng cho trẻ sơ sinh),1,0.7966529115084824
2429,thành công,1,0.7968821641448877
2430,bay,1,0.7971114167812929
2431,thành thạo,1,0.7973406694176983
2432,thành thị,1,0.7975699220541036
2433,thành viên,1,0.797799174690509
2434,thác,1,0.7980284273269143
2435,bay liệng (bay lượn),1,0.7982576799633195
2436,thám tử,1,0.7984869325997249
2437,thán phục,1,0.7987161852361302
2438,bay nhanh (máy bay),1,0.7989454378725356
2439,thánh địa Mỹ Sơn,1,0.7991746905089409
2440,tháo gỡ,1,0.7994039431453461
2441,tháp,1,0.7996331957817515
2442,tháp Rùa,1,0.7998624484181568
2443,thâm quầng mắt,1,0.8000917010545622
2444,biến đổi,1,0.8003209536909675
2445,thân hình,1,0.8005502063273727
2446,thân thiết,1,0.8007794589637781
2447,thân thiện,1,0.8010087116001834
2448,thèm,1,0.8012379642365888
2449,thèm rỏ dãi,1,0.801467216872994
2450,thét,1,0.8016964695093993
2451,thêm,1,0.8019257221458047
2452,biển hiệu,1,0.80215497478221
2453,thì thầm,1,0.8023842274186153
2454,biển đông,1,0.8026134800550206
2455,thí nghiệm,1,0.8028427326914259
2456,thích nghi,1,0.8030719853278313
2457,biểu thị,1,0.8033012379642366
2458,thím,1,0.8035304906006419
2459,thóc (gạo),1,0.8037597432370472
2460,biểu thức,1,0.8039889958734525
2461,thông báo,1,0.8042182485098579
2462,thông cảm,1,0.8044475011462632
2463,biểu đồ,1,0.8046767537826685
2464,thông qua,1,0.8049060064190738
2465,thông thường,1,0.8051352590554791
2466,biểu đồ cột,1,0.8053645116918845
2467,thù lao,1,0.8055937643282898
2468,thùng,1,0.805823016964695
2469,biểu đồ hình quạt,1,0.8060522696011004
2470,biện pháp,1,0.8062815222375057
2471,thúc đẩy,1,0.8065107748739111
2472,bom nguyên tử,1,0.8067400275103164
2473,thăng bằng,1,0.8069692801467216
2474,bom đạn,1,0.807198532783127
2475,thư giãn,1,0.8074277854195323
2476,thương (số),1,0.8076570380559377
2477,thương mại,1,0.807886290692343
2478,boong tàu,1,0.8081155433287482
2479,buôn làng,1,0.8083447959651536
2480,thả diều,1,0.8085740486015589
2481,thả mồi,1,0.8088033012379643
2482,thản nhiên,1,0.8090325538743696
2483,thấp hơn,1,0.8092618065107748
2484,thấp nhất,1,0.8094910591471802
2485,thần chết,1,0.8097203117835855
2486,thần kinh,1,0.8099495644199908
2487,thần kì,1,0.8101788170563962
2488,buồn nôn,1,0.8104080696928014
2489,thầy cúng,1,0.8106373223292068
2490,buồn thảm,1,0.8108665749656121
2491,thận,1,0.8110958276020174
2492,thập thò,1,0.8113250802384228
2493,thật thà,1,0.811554332874828
2494,thắc mắc,1,0.8117835855112334
2495,thắng lợi,1,0.8120128381476387
2496,thắp đèn,1,0.812242090784044
2497,thẳng hàng (Toán học),1,0.8124713434204494
2498,thẳng tắp,1,0.8127005960568546
2499,thẻ,1,0.81292984869326
2500,thế hệ,1,0.8131591013296653
2501,buồng trứng,1,0.8133883539660706
2502,thề,1,0.813617606602476
2503,thềm,1,0.8138468592388812
2504,thị giác,1,0.8140761118752866
2505,thị lực,1,0.8143053645116919
2506,thịnh vượng,1,0.8145346171480972
2507,thối,1,0.8147638697845025
2508,thống nhất,1,0.8149931224209078
2509,thống nhất đất nước,1,0.8152223750573132
2510,thổ dân,1,0.8154516276937185
2511,thổi,1,0.8156808803301238
2512,thổi bóng,1,0.8159101329665291
2513,thổi kèn,1,0.8161393856029344
2514,thờ cúng,1,0.8163686382393398
2515,thời gian biểu,1,0.8165978908757451
2516,thở,1,0.8168271435121504
2517,thở dài,1,0.8170563961485557
2518,thợ kim hoàn,1,0.817285648784961
2519,thợ rèn,1,0.8175149014213663
2520,thợ thêu,1,0.8177441540577717
2521,thụ phấn (hoa),1,0.817973406694177
2522,buổi chiều,1,0.8182026593305823
2523,buộc dây,1,0.8184319119669876
2524,thủng,1,0.8186611646033929
2525,thủy chung,1,0.8188904172397983
2526,thứ tự,1,0.8191196698762035
2527,buộc tóc,1,0.8193489225126089
2528,thực hiện,1,0.8195781751490142
2529,thực hành,1,0.8198074277854195
2530,thực phẩm,1,0.8200366804218249
2531,thực sự,1,0.8202659330582301
2532,thực tế,1,0.8204951856946355
2533,thực vật,1,0.8207244383310408
2534,ti hí mắt,1,0.8209536909674461
2535,tia chớp,1,0.8211829436038515
2536,tia nắng,1,0.8214121962402567
2537,tia số,1,0.8216414488766621
2538,tim,1,0.8218707015130674
2539,tin cậy,1,0.8220999541494727
2540,tin học,1,0.8223292067858781
2541,tin nhắn,1,0.8225584594222833
2542,tin tức,1,0.8227877120586887
2543,tinh mắt,1,0.823016964695094
2544,tinh trùng,1,0.8232462173314993
2545,tiêm,1,0.8234754699679047
2546,tiêu cực,1,0.8237047226043099
2547,tiêu diệt,1,0.8239339752407153
