video,frames,pose_missing,hand_missing,face_missing,pose_detection,face_detection,left_hand_missing_rate,right_hand_missing_rate,both_hand_missing_rate,hand_detection_rate,usable,dataset
26527.npz,60,0.016666666666666666,0.7166666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26530.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
26531.npz,60,0.05,0.05,0.05,0.95,0.95,0.05,0.05,0.05,0.95,True,ASL
26532.npz,60,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
26537.npz,60,0.0,0.7666666666666667,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
26568.npz,60,0.0,0.55,0.00641025641025641,1.0,0.9935897435897436,0.5,0.5,0.5,0.5,False,ASL
26569.npz,60,0.0,0.525,0.016666666666666666,1.0,0.9833333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
26570.npz,60,0.016666666666666666,0.6916666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.45,0.45,0.45,0.55,False,ASL
26573.npz,60,0.016666666666666666,0.18333333333333332,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
26574.npz,60,0.016666666666666666,0.025,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
69358.npz,60,0.0,0.4666666666666667,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
26585.npz,60,0.0,0.8416666666666667,0.0,1.0,1.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,False,ASL
26586.npz,60,0.0,0.6,0.0,1.0,1.0,0.3,0.3,0.3,0.7,False,ASL
26587.npz,60,0.016666666666666666,0.6833333333333333,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.45,0.45,0.45,0.55,False,ASL
26591.npz,60,0.016666666666666666,0.48333333333333334,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
26593.npz,60,0.0,0.75,0.016666666666666666,1.0,0.9833333333333333,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
26712.npz,60,0.0,0.8833333333333333,0.0,1.0,1.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.23333333333333328,False,ASL
26713.npz,60,0.0,0.6583333333333333,0.016666666666666666,1.0,0.9833333333333333,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
26714.npz,60,0.0,0.6333333333333333,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
26715.npz,60,0.016666666666666666,0.7416666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
26717.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
26719.npz,60,0.0,0.5,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,False,ASL
26739.npz,60,0.0,0.7833333333333333,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
26741.npz,60,0.0,0.7166666666666667,0.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
69359.npz,60,0.0,0.7583333333333333,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
26698.npz,60,0.0,0.575,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
26701.npz,60,0.016666666666666666,0.26666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.2,0.2,0.2,0.8,True,ASL
26706.npz,60,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
26710.npz,60,0.0,0.6416666666666667,0.0,1.0,1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
26766.npz,60,0.0,0.16666666666666666,0.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,True,ASL
26767.npz,60,0.0,0.2,0.016666666666666666,1.0,0.9833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
26768.npz,60,0.016666666666666666,0.4083333333333333,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
26773.npz,60,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
26779.npz,60,0.0,0.7416666666666667,0.0,1.0,1.0,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.2833333333333333,False,ASL
69360.npz,60,0.0,0.5583333333333333,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
26799.npz,60,0.0,0.6166666666666667,0.016666666666666666,1.0,0.9833333333333333,0.25,0.25,0.25,0.75,False,ASL
26800.npz,60,0.0,0.6333333333333333,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
26801.npz,60,0.0,0.1,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,True,ASL
26802.npz,60,0.016666666666666666,0.3333333333333333,0.035256410256410256,0.9833333333333333,0.9647435897435898,0.25,0.25,0.25,0.75,False,ASL
26806.npz,60,0.016666666666666666,0.11666666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.05,0.05,0.05,0.95,True,ASL
26807.npz,60,0.016666666666666666,0.5166666666666667,0.7166666666666667,0.9833333333333333,0.2833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
26810.npz,60,0.0,0.8083333333333333,0.11666666666666667,1.0,0.8833333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,False,ASL
26852.npz,60,0.0,0.7,0.016666666666666666,1.0,0.9833333333333333,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
26853.npz,60,0.0,0.6083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
26854.npz,60,0.016666666666666666,0.7416666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
26856.npz,60,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
26860.npz,60,0.0,0.8166666666666667,0.016666666666666666,1.0,0.9833333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,False,ASL
69362.npz,60,0.0,0.6166666666666667,0.0,1.0,1.0,0.25,0.25,0.25,0.75,False,ASL
26833.npz,60,0.0,0.4166666666666667,0.0,1.0,1.0,0.35,0.35,0.35,0.65,False,ASL
26834.npz,60,0.0,0.44166666666666665,0.9833333333333333,1.0,0.016666666666666666,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
26835.npz,60,0.0,0.4666666666666667,0.016666666666666666,1.0,0.9833333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26836.npz,60,0.0,0.4583333333333333,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26837.npz,60,0.016666666666666666,0.39166666666666666,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.35,0.35,0.35,0.65,False,ASL
26839.npz,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
26840.npz,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
26846.npz,60,0.0,0.5,0.007692307692307693,1.0,0.9923076923076923,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
65881.npz,60,0.0,0.5083333333333333,0.03333333333333333,1.0,0.9666666666666667,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26914.npz,60,0.0,0.5666666666666667,0.0,1.0,1.0,0.55,0.55,0.55,0.44999999999999996,False,ASL
26915.npz,60,0.0,0.45,0.016666666666666666,1.0,0.9833333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26916.npz,60,0.0,0.275,0.016666666666666666,1.0,0.9833333333333333,0.2,0.2,0.2,0.8,True,ASL
26917.npz,60,0.016666666666666666,0.31666666666666665,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
26919.npz,60,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,True,ASL
26921.npz,60,0.0,0.5833333333333334,0.016666666666666666,1.0,0.9833333333333333,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
26931.npz,60,0.0,0.13333333333333333,0.11666666666666667,1.0,0.8833333333333333,0.1,0.1,0.1,0.9,True,ASL
26932.npz,60,0.0,0.3,0.016666666666666666,1.0,0.9833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,False,ASL
26935.npz,60,0.0,0.15,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,True,ASL
26937.npz,60,0.0,0.5666666666666667,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
65883.npz,60,0.0,0.6,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
26942.npz,60,0.0,0.625,0.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333334,False,ASL
26943.npz,60,0.0,0.7666666666666667,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
26944.npz,60,0.0,0.6083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,False,ASL
26945.npz,60,0.0,0.6416666666666667,0.016666666666666666,1.0,0.9833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,ASL
26946.npz,60,0.016666666666666666,0.7666666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
26950.npz,60,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,False,ASL
26951.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
26952.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
26956.npz,60,0.0,0.7666666666666667,0.36666666666666664,1.0,0.6333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
26971.npz,60,0.0,0.7583333333333333,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
26972.npz,60,0.0,0.7,0.0,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
26973.npz,60,0.0,0.6083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7833333333333333,False,ASL
26974.npz,60,0.0,0.6083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.25,0.25,0.25,0.75,False,ASL
26975.npz,60,0.016666666666666666,0.65,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.3,0.3,0.3,0.7,False,ASL
26976.npz,60,0.016666666666666666,0.725,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.45,0.45,0.45,0.55,False,ASL
26980.npz,60,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
65884.npz,60,0.0,0.8416666666666667,0.016666666666666666,1.0,0.9833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,False,ASL
26959.npz,60,0.0,0.775,0.0,1.0,1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
26960.npz,60,0.0,0.6416666666666667,0.016666666666666666,1.0,0.9833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,ASL
26962.npz,60,0.06666666666666667,0.5333333333333333,0.08333333333333333,0.9333333333333333,0.9166666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,False,ASL
26965.npz,60,0.0,0.8333333333333334,0.016666666666666666,1.0,0.9833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,False,ASL
65885.npz,60,0.0,0.7833333333333333,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
27042.npz,60,0.0,0.35,0.017948717948717947,1.0,0.982051282051282,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
27043.npz,60,0.0,0.325,0.0,1.0,1.0,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,ASL
27044.npz,60,0.0,0.5833333333333334,0.0,1.0,1.0,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,False,ASL
27046.npz,60,0.016666666666666666,0.7166666666666667,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.5666666666666667,False,ASL
27050.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
27051.npz,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27056.npz,60,0.0,0.5083333333333333,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
27057.npz,60,0.0,0.7416666666666667,0.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.5166666666666666,False,ASL
27018.npz,60,0.0,0.5583333333333333,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
27019.npz,60,0.0,0.5583333333333333,0.016666666666666666,1.0,0.9833333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.7166666666666667,False,ASL
27020.npz,60,0.016666666666666666,0.7,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.45,0.45,0.45,0.55,False,ASL
27022.npz,60,0.016666666666666666,0.48333333333333334,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9166666666666666,False,ASL
27023.npz,60,0.0,0.6,0.0,1.0,1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.43333333333333335,False,ASL
27078.npz,60,0.0,0.2833333333333333,0.016666666666666666,1.0,0.9833333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,True,ASL
27079.npz,60,0.0,0.30833333333333335,0.016666666666666666,1.0,0.9833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,False,ASL
27082.npz,60,0.016666666666666666,0.016666666666666666,0.11666666666666667,0.9833333333333333,0.8833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27087.npz,60,0.0,0.7166666666666667,0.016666666666666666,1.0,0.9833333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.3666666666666667,False,ASL
65887.npz,60,0.0,0.625,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
27095.npz,60,0.0,0.725,0.0,1.0,1.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,False,ASL
27096.npz,60,0.0,0.25833333333333336,0.0,1.0,1.0,0.15,0.15,0.15,0.85,True,ASL
27097.npz,60,0.016666666666666666,0.425,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
27099.npz,60,0.05,0.1,0.05,0.95,0.95,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,True,ASL
27102.npz,60,0.0,0.6916666666666667,0.00641025641025641,1.0,0.9935897435897436,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
27151.npz,60,0.0,0.45,0.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
27152.npz,60,0.0,0.5333333333333333,0.016666666666666666,1.0,0.9833333333333333,0.4,0.4,0.4,0.6,False,ASL
27153.npz,60,0.0,0.21666666666666667,0.016666666666666666,1.0,0.9833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
27154.npz,60,0.0,0.16666666666666666,0.0,1.0,1.0,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.8833333333333333,True,ASL
27155.npz,60,0.016666666666666666,0.21666666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.2,0.2,0.2,0.8,True,ASL
27157.npz,60,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
27159.npz,60,0.0,0.5333333333333333,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
65888.npz,60,0.0,0.6416666666666667,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
27172.npz,60,0.0,0.675,0.016666666666666666,1.0,0.9833333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
27173.npz,60,0.016666666666666666,0.7333333333333333,0.041666666666666664,0.9833333333333333,0.9583333333333334,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,False,ASL
27177.npz,60,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
27184.npz,60,0.0,0.8,0.36666666666666664,1.0,0.6333333333333333,0.65,0.65,0.65,0.35,False,ASL
27186.npz,60,0.0,0.5916666666666667,0.0,1.0,1.0,0.5,0.5,0.5,0.5,False,ASL
27187.npz,60,0.0,0.375,0.016666666666666666,1.0,0.9833333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,False,ASL
27188.npz,60,0.0,0.4166666666666667,0.0,1.0,1.0,0.25,0.25,0.25,0.75,False,ASL
27190.npz,60,0.0,0.0,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,True,ASL
27192.npz,60,0.0,0.6083333333333333,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
27206.npz,60,0.0,0.525,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
27207.npz,60,0.0,0.38333333333333336,0.016666666666666666,1.0,0.9833333333333333,0.18333333333333332,0.18333333333333332,0.18333333333333332,0.8166666666666667,False,ASL
27208.npz,60,0.016666666666666666,0.38333333333333336,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.35,0.35,0.35,0.65,False,ASL
27209.npz,60,0.016666666666666666,0.35833333333333334,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7833333333333333,False,ASL
27213.npz,60,0.016666666666666666,0.36666666666666664,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
27214.npz,60,0.0,0.5,0.016666666666666666,1.0,0.9833333333333333,0.0,0.0,0.0,1.0,False,ASL
27215.npz,60,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False,ASL
27216.npz,60,0.03333333333333333,0.10833333333333334,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
27217.npz,60,0.016666666666666666,0.125,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,True,ASL
27221.npz,60,0.0,0.5833333333333334,0.016666666666666666,1.0,0.9833333333333333,0.5,0.5,0.5,0.5,False,ASL
65889.npz,60,0.0,0.7916666666666666,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
65890.npz,60,0.0,0.55,0.0,1.0,1.0,0.45,0.45,0.45,0.55,False,ASL
65891.npz,60,0.0,0.5333333333333333,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
69364.npz,60,0.0,0.6,0.0,1.0,1.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.7666666666666666,False,ASL
27274.npz,60,0.0,0.675,0.016666666666666666,1.0,0.9833333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6333333333333333,False,ASL
27275.npz,60,0.0,0.15833333333333333,0.016666666666666666,1.0,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27279.npz,60,0.016666666666666666,0.5166666666666667,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9666666666666667,False,ASL
27280.npz,60,0.016666666666666666,0.4083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.05,0.05,0.05,0.95,False,ASL
27281.npz,60,0.0,0.5083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
27282.npz,60,0.016666666666666666,0.5083333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,False,ASL
27284.npz,60,0.0,0.8666666666666667,0.0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.2666666666666667,False,ASL
27285.npz,60,0.0,0.8666666666666667,0.0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.2666666666666667,False,ASL
27263.npz,60,0.0,0.6083333333333333,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
27264.npz,60,0.0,0.21666666666666667,0.0,1.0,1.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27265.npz,60,0.016666666666666666,0.49166666666666664,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
27268.npz,60,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,True,ASL
27273.npz,60,0.0,0.6666666666666666,0.016666666666666666,1.0,0.9833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
65892.npz,60,0.0,0.625,0.0,1.0,1.0,0.55,0.55,0.55,0.44999999999999996,False,ASL
69365.npz,60,0.0,0.2916666666666667,0.0,1.0,1.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7833333333333333,True,ASL
27313.npz,60,0.0,0.65,0.016666666666666666,1.0,0.9833333333333333,0.3,0.3,0.3,0.7,False,ASL
27314.npz,60,0.0,0.575,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,False,ASL
27315.npz,60,0.0,0.2833333333333333,0.0,1.0,1.0,0.2,0.2,0.2,0.8,True,ASL
27316.npz,60,0.016666666666666666,0.7083333333333334,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333333,False,ASL
27319.npz,60,0.05,0.525,0.05,0.95,0.95,0.05,0.05,0.05,0.95,False,ASL
27321.npz,60,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27322.npz,60,0.0,0.5833333333333334,0.0,1.0,1.0,0.55,0.55,0.55,0.44999999999999996,False,ASL
27375.npz,60,0.0,0.55,0.0,1.0,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.4833333333333333,False,ASL
27376.npz,60,0.0,0.325,0.016666666666666666,1.0,0.9833333333333333,0.25,0.25,0.25,0.75,False,ASL
27377.npz,60,0.016666666666666666,0.225,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,True,ASL
27379.npz,60,0.016666666666666666,0.23333333333333334,0.38333333333333336,0.9833333333333333,0.6166666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.9833333333333333,True,ASL
27382.npz,60,0.0,0.7333333333333333,0.0,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.41666666666666663,False,ASL
27406.npz,60,0.0,0.8416666666666667,0.0,1.0,1.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.31666666666666665,False,ASL
27407.npz,60,0.0,0.6583333333333333,0.016666666666666666,1.0,0.9833333333333333,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6833333333333333,False,ASL
27408.npz,60,0.016666666666666666,0.95,0.03333333333333333,0.9833333333333333,0.9666666666666667,0.9,0.9,0.9,0.09999999999999998,False,ASL
27412.npz,60,0.05,0.525,0.05,0.95,0.95,0.05,0.05,0.05,0.95,False,ASL
27417.npz,60,0.0,0.8083333333333333,0.016666666666666666,1.0,0.9833333333333333,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.3833333333333333,False,ASL
65893.npz,60,0.0,0.8,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
27434.npz,60,0.0,0.7916666666666666,0.0,1.0,1.0,0.6,0.6,0.6,0.4,False,ASL
27436.npz,60,0.016666666666666666,0.7,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.4,0.4,0.4,0.6,False,ASL
27439.npz,60,0.05,0.525,0.05,0.95,0.95,0.05,0.05,0.05,0.95,False,ASL
27441.npz,60,0.0,0.8333333333333334,0.016666666666666666,1.0,0.9833333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,False,ASL
27445.npz,60,0.0,0.6,0.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,False,ASL
27446.npz,60,0.016666666666666666,0.4583333333333333,0.016666666666666666,0.9833333333333333,0.9833333333333333,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6166666666666667,False,ASL
